Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NAC_Pval,OFC,OFC_Pval,SUB,SUB_Pval
P4HA2,0,0,-0.00459881,0.97652351,0,0,0,0,0,0,0,0
SLC35B1,0,0,-0.00487674,0.977538324,0,0,0,0,0,0,0,0
SOCS2,0,0,-0.004931094,0.981851798,0,0,0,0,0,0,0,0
APOE,0,0,-0.005088135,0.9728774,0,0,0,0,0,0,0,0
USP14,0,0,-0.005151144,0.96070342,0,0,0,0,-0.007541797,0.879793289,0,0
EIF5,0,0,-0.005163371,0.945396873,0,0,0,0,0,0,0,0
TMEM5,0,0,-0.005172384,0.977723155,0,0,0,0,0,0,0,0
ACBD3,0,0,-0.005225348,0.966682856,0,0,0,0,0,0,0,0
TIMP2,0,0,-0.005325569,0.955725492,0,0,0,0,0,0,0,0
KIF14,0,0,-0.005713077,0.99274317,0,0,0,0,0,0,0,0
RB1,0,0,-0.006035074,0.95559196,0,0,0,0,0,0,0,0
HACD3,0,0,-0.006576339,0.934113193,0,0,0,0,0,0,0,0
ADI1,0,0,-0.007210443,0.964627873,0,0,-0.004446674,0.973764241,0,0,0,0
AKR7A2,0,0,-0.007300877,0.964173732,0,0,0,0,0,0,0,0
MAT2A,0,0,-0.007375433,0.946267026,0,0,0,0,0,0,0,0
EDEM1,0,0,-0.007641758,0.927953601,0,0,0,0,0,0,0,0
TIAM1,0,0,-0.007699875,0.909597543,0,0,0,0,0,0,0,0
NFKBIA,0,0,-0.007823658,0.968305912,0,0,0,0,0,0,0,0
NCK2,0,0,-0.007884105,0.943267555,0,0,0,0,0,0,0,0
PPP2R3C,0,0,-0.008196353,0.939525448,0,0,0,0,0,0,0,0
KLHDC2,0,0,-0.008431505,0.930820154,0,0,0,0,0,0,0,0
CDK6,0,0,-0.008685545,0.934335646,0,0,0,0,0,0,0,0
KIF1BP,0,0,-0.008716773,0.924207207,0,0,0,0,-0.006356789,0.927190877,0,0
PWP1,0,0,-0.00900926,0.922685571,0,0,0,0,0,0,0,0
ERBB3,0,0,-0.009048929,0.977116645,0,0,0.146306312,0.445951405,0,0,0,0
CDH3,0,0,-0.009252169,0.972793348,0,0,0,0,0,0,0,0
NISCH,0,0,-0.009343431,0.931312225,0,0,0,0,0,0,0,0
MTA1,0,0,-0.009566217,0.93602076,0,0,0,0,0,0,0,0
POLB,0,0,0,0,2.79E-07,0.999995503,0,0,0,0,0,0
HMOX1,0,0,0,0,0.238276174,0.546439932,0,0,0.149703522,0.6919093,0,0
CRYZ,0,0,0,0,0.22524412,0.100100235,0,0,0.281430118,0.02742923,0,0
CDKN1A,0,0,0,0,0.190638601,0.475751325,0,0,0,0,0,0
NOL3,0,0,0,0,0.186389283,0.39983625,0,0,0,0,0,0
TBX2,0,0,0,0,0.181579907,0.657895705,0.293444035,0.429079585,0,0,0.156333894,0.664269206
RPL39L,0,0,0,0,0.180222022,0.525842095,0.132406354,0.601166989,0.196305627,0.502895754,0.184551892,0.542482416
SPP1,0,0,0,0,0.176040108,0.419880004,0,0,0,0,0.243480039,0.139753593
FGFR4,0,0,0,0,0.17532113,0.76986832,0,0,0,0,0,0
FCHO1,0,0,0,0,0.169984159,0.153752228,0,0,0,0,0,0
CCL2,0,0,0,0,0.16511784,0.75018303,0.293252304,0.48913528,0,0,0,0
CRK,0,0,0,0,0.158832939,0.583875722,0.15785141,0.630450439,0,0,0,0
HN1L,0,0,0,0,0.15530856,0.332007721,0,0,0,0,0.179101172,0.120301717
HIST1H2BK,0,0,0,0,0.154196616,0.54096281,0,0,0,0,0,0
GADD45B,0,0,0,0,0.145840479,0.614858312,0.357369172,0.403894444,0,0,0,0
NR2F6,0,0,0,0,0.145258361,0.416352993,0,0,-0.008518748,0.965418392,0,0
PAFAH1B3,0,0,0,0,0.143173439,0.495623663,0,0,0,0,0,0
CXCR4,0,0,0,0,0.142167183,0.652600312,0,0,0,0,0,0
PLA2G15,0,0,0,0,0.141416156,0.487490669,0,0,0,0,0,0
CCND1,0,0,0,0,0.138119145,0.218159702,0,0,0,0,0,0
RAE1,0,0,0,0,0.136649284,0.26218334,0,0,0,0,0,0
MVP,0,0,0,0,0.127953587,0.457462595,0,0,0,0,0,0
CEBPZ,0,0,0,0,-0.000548609,0.996303327,0,0,0,0,0,0
VAPB,0,0,0,0,-0.000619398,0.991302353,0,0,0,0,0,0
PDHX,0,0,0,0,-0.000674204,0.989641021,0,0,0,0,0,0
JMJD6,0,0,0,0,-0.000905676,0.991112955,0,0,-0.008389971,0.91760804,-0.003517314,0.974829648
HDAC6,0,0,0,0,-0.00097249,0.990024501,0,0,0,0,0,0
PARP1,0,0,0,0,-0.00107962,0.981645105,0,0,0,0,0,0
ZNF131,0,0,0,0,-0.001108283,0.99104194,0,0,0,0,0,0
RNMT,0,0,0,0,-0.001152047,0.978053264,0,0,0,0,0,0
SLC1A4,0,0,0,0,-0.00187781,0.977425563,0,0,0,0,0,0
WIPF2,0,0,0,0,-0.001892903,0.970672678,0,0,0,0,0,0
DNAJB1,0,0,0,0,-0.002197116,0.983648751,0,0,0,0,0,0
SPTAN1,0,0,0,0,-0.002397205,0.966249067,0,0,0,0,0,0
SNX13,0,0,0,0,-0.002429533,0.95702654,0,0,0,0,0,0
DAG1,0,0,0,0,-0.002452541,0.975808838,0,0,-0.00378077,0.95336342,0,0
PIK3R4,0,0,0,0,-0.002455184,0.975169401,0,0,0,0,-0.000697216,0.997440168
TOPBP1,0,0,0,0,-0.002563873,0.977255514,0,0,0,0,0,0
PAK6,0,0,0,0,-0.002579392,0.979293696,0,0,0,0,0,0
HAT1,0,0,0,0,-0.002662952,0.976151621,0,0,0,0,0,0
MMP2,0,0,0,0,-0.002851797,0.993529275,0,0,0,0,0,0
HTRA1,0,0,0,0,-0.003224786,0.974619304,0,0,0,0,0.156488177,0.024081532
EPB41L2,0,0,0,0,-0.003502731,0.950903049,0,0,-0.002465509,0.964828792,0,0
DNMT1,0,0,0,0,-0.003545463,0.9555615,0,0,0,0,0,0
CENPE,0,0,0,0,-0.003636683,0.980581517,0,0,0,0,0,0
DLD,0,0,0,0,-0.003745289,0.944172087,0,0,0,0,-0.004055307,0.961960456
CANT1,0,0,0,0,-0.003950841,0.974128427,0,0,0,0,0,0
CCNE2,0,0,0,0,-0.003968075,0.978651161,0,0,0,0,0,0
PAFAH1B1,0,0,0,0,-0.003999513,0.936145682,0,0,0,0,0,0
CRTAP,0,0,0,0,-0.00492005,0.924942416,-0.000135203,0.997937044,0,0,0,0
WDR7,0,0,0,0,-0.004973888,0.917597362,0,0,0,0,0,0
LGALS8,0,0,0,0,-0.005075931,0.941205004,0,0,0,0,0,0
NNT,0,0,0,0,-0.005332825,0.892327757,0,0,0,0,0,0
SATB1,0,0,0,0,-0.005466882,0.911925506,0,0,0,0,0,0
NUP93,0,0,0,0,-0.005505178,0.934933695,0,0,0,0,0,0
TBPL1,0,0,0,0,-0.005638109,0.944025142,0,0,0,0,0,0
CGRRF1,0,0,0,0,-0.005956701,0.956465292,-0.005154568,0.95701536,0,0,0,0
PPP1R13B,0,0,0,0,-0.006426126,0.923855102,0,0,0,0,0,0
ADO,0,0,0,0,-0.006509684,0.924309318,0,0,0,0,0,0
ADAT1,0,0,0,0,-0.007010104,0.939855665,0,0,0,0,0,0
SMC4,0,0,0,0,-0.007360597,0.945196275,0,0,0,0,0,0
ATMIN,0,0,0,0,-0.007367949,0.87187168,0,0,0,0,0,0
EFCAB14,0,0,0,0,-0.007398521,0.900102629,0,0,0,0,0,0
PSMD9,0,0,0,0,-0.007410323,0.958870529,0,0,0,0,0,0
NRAS,0,0,0,0,0,0,4.53E-06,0.999904443,0,0,0,0
INSIG1,0,0,0,0,0,0,0.277684705,0.206432314,0.190538373,0.093087593,0,0
RNH1,0,0,0,0,0,0,0.245332115,0.629703334,0,0,0,0
TOP2A,0,0,0,0,0,0,0.215909905,0.661065459,0,0,0,0
CLIC4,0,0,0,0,0,0,0.208608254,0.128963354,0,0,0,0
DUSP14,0,0,0,0,0,0,0.201021631,0.725411854,0,0,0,0
TJP1,0,0,0,0,0,0,0.193869395,0.451926744,0,0,0,0
CDK1,0,0,0,0,0,0,0.171336029,0.736446707,0,0,0.181041458,0.74505862
TRAPPC6A,0,0,0,0,0,0,0.16951557,0.587418092,0,0,0,0
IQGAP1,0,0,0,0,0,0,0.154100884,0.093075526,0,0,0.14891607,0.113776618
IL13RA1,0,0,0,0,0,0,0.151929987,0.263661998,0,0,0.196179784,0.205290147
CDK7,0,0,0,0,0,0,0.151507602,0.770800318,0,0,0,0
CETN3,0,0,0,0,0,0,0.150935897,0.054069146,0,0,0,0
DDB2,0,0,0,0,0,0,0.146503997,0.532140912,0,0,0,0
RPS6KA1,0,0,0,0,0,0,0.136123386,0.474573518,0,0,0.158543167,0.40590838
CEBPD,0,0,0,0,0,0,0.133391138,0.65238331,0,0,0,0
CAT,0,0,0,0,0,0,0.133283466,0.141346087,0,0,0.140110595,0.154528121
PROS1,0,0,0,0,0,0,0.131940805,0.18161377,-0.000583448,0.996348896,0,0
PLA2G4A,0,0,0,0,0,0,0.124781838,0.535326445,0.200001585,0.382620521,0.209272132,0.26696824
CCNB2,0,0,0,0,0,0,0.124268302,0.79020047,0,0,0.209988003,0.674195094
RAI14,0,0,0,0,0,0,0.12195824,0.190759845,0,0,0,0
HERC6,0,0,0,0,0,0,0.119673597,0.12267342,0.173507341,0.012440872,0,0
ST7,0,0,0,0,0,0,-0.000291827,0.99784655,0,0,-0.002434992,0.981399408
EBNA1BP2,0,0,0,0,0,0,-0.000497281,0.99100573,0,0,0,0
CAB39,0,0,0,0,0,0,-0.00118281,0.980000744,0,0,0,0
TPD52L2,0,0,0,0,0,0,-0.001596434,0.986735835,0,0,0,0
ZMYM2,0,0,0,0,0,0,-0.001633478,0.95742583,-0.006864287,0.854256908,0,0
TMEM97,0,0,0,0,0,0,-0.001780284,0.992201485,0.185995949,0.147354073,0,0
DUSP11,0,0,0,0,0,0,-0.001859892,0.985348086,0,0,0,0
EDN1,0,0,0,0,0,0,-0.002501316,0.989457401,0,0,0,0
FBXO21,0,0,0,0,0,0,-0.002626548,0.965506672,0,0,0,0
KAT6A,0,0,0,0,0,0,-0.003033739,0.937723412,0,0,0,0
FRS2,0,0,0,0,0,0,-0.003124402,0.939639984,0,0,0,0
PHKG2,0,0,0,0,0,0,-0.003160342,0.984613811,0,0,0,0
ETV1,0,0,0,0,0,0,-0.003270701,0.973779966,0,0,0,0
H2AFV,0,0,0,0,0,0,-0.003625523,0.93184098,0,0,0,0
HSD17B10,0,0,0,0,0,0,-0.004021938,0.979931271,0,0,0,0
MAN2B1,0,0,0,0,0,0,-0.004028039,0.981914997,0,0,0,0
NR3C1,0,0,0,0,0,0,-0.004241139,0.933274635,0,0,0,0
GLRX,0,0,0,0,0,0,-0.004334688,0.976024317,0,0,0,0
GNPDA1,0,0,0,0,0,0,-0.004486843,0.962431011,0,0,0,0
MYO10,0,0,0,0,0,0,-0.004563856,0.948088493,0,0,-0.008657532,0.915511844
TOMM34,0,0,0,0,0,0,-0.004598597,0.942266384,0,0,0,0
ZDHHC6,0,0,0,0,0,0,-0.004744714,0.95739012,0,0,0,0
FOSL1,0,0,0,0,0,0,-0.004894617,0.993037531,0.164838896,0.771982948,0,0
SLC25A4,0,0,0,0,0,0,-0.004934865,0.941809355,0,0,0,0
UTP14A,0,0,0,0,0,0,-0.005035768,0.958688728,0,0,0,0
SENP6,0,0,0,0,0,0,-0.005087788,0.884073742,0,0,0,0
MFSD10,0,0,0,0,0,0,-0.00509593,0.986219792,0,0,0,0
ABL1,0,0,0,0,0,0,-0.00554407,0.958867474,0,0,0,0
EPRS,0,0,0,0,0,0,-0.005603254,0.91107183,0,0,0,0
LYN,0,0,0,0,0,0,-0.005821951,0.968288212,0,0,0,0
AKT1,0,0,0,0,0,0,-0.00588685,0.939270931,0,0,0,0
REEP5,0,0,0,0,0,0,-0.006007024,0.922792148,0,0,0,0
COL4A1,0,0,0,0,0,0,-0.006160805,0.970928347,0,0,0,0
CRKL,0,0,0,0,0,0,-0.006218914,0.877719903,0,0,0,0
ARHGEF2,0,0,0,0,0,0,-0.006370117,0.936593296,0,0,0,0
ACLY,0,0,0,0,0,0,-0.00652415,0.922777922,0,0,0,0
MSH6,0,0,0,0,0,0,0,0,3.71E-05,0.999322974,0,0
CD40,0,0,0,0,0,0,0,0,0.228441859,0.530150083,0,0
POP4,0,0,0,0,0,0,0,0,0.197149912,0.0575602,0,0
LAGE3,0,0,0,0,0,0,0,0,0.189469061,0.405532705,0,0
EIF4EBP1,0,0,0,0,0,0,0,0,0.178489028,0.638205847,0,0
PNP,0,0,0,0,0,0,0,0,0.153191981,0.47615747,0,0
ALAS1,0,0,0,0,0,0,0,0,0.152382336,0.065469619,0,0
PLSCR1,0,0,0,0,0,0,0,0,0.148243388,0.316386694,0.158294852,0.28564525
SGCB,0,0,0,0,0,0,0,0,-0.000191955,0.999099838,0,0
SNAP25,0,0,0,0,0,0,0,0,-0.000409745,0.996385685,-0.005311099,0.957970505
ATP2C1,0,0,0,0,0,0,0,0,-0.000690216,0.988088733,0,0
MAPKAPK5,0,0,0,0,0,0,0,0,-0.000999619,0.988411957,0,0
KIAA0907,0,0,0,0,0,0,0,0,-0.001374007,0.981715721,0,0
G3BP1,0,0,0,0,0,0,0,0,-0.002095448,0.991377408,0,0
HYOU1,0,0,0,0,0,0,0,0,-0.002148595,0.960422901,0,0
ATP11B,0,0,0,0,0,0,0,0,-0.002380999,0.978216237,0,0
RPA1,0,0,0,0,0,0,0,0,-0.002508999,0.976221047,0,0
KCNK1,0,0,0,0,0,0,0,0,-0.003908046,0.963778183,0,0
PPIE,0,0,0,0,0,0,0,0,-0.003952651,0.965744752,0,0
SLC35A1,0,0,0,0,0,0,0,0,-0.004467281,0.948443812,0,0
ATF6,0,0,0,0,0,0,0,0,-0.004800056,0.940495411,0,0
MAPKAPK3,0,0,0,0,0,0,0,0,-0.004897057,0.977108505,0,0
RAB11FIP2,0,0,0,0,0,0,0,0,-0.00497071,0.941195375,-0.009146871,0.861378065
HADH,0,0,0,0,0,0,0,0,-0.005087808,0.96615244,0,0
CHMP4A,0,0,0,0,0,0,0,0,-0.00590305,0.948399383,0,0
DUSP22,0,0,0,0,0,0,0,0,-0.006121924,0.938457398,0,0
ACAA1,0,0,0,0,0,0,0,0,-0.006208045,0.946544692,0,0
CLPX,0,0,0,0,0,0,0,0,-0.006280109,0.935183014,0,0
MAP3K4,0,0,0,0,0,0,0,0,-0.006340603,0.885325518,0,0
SLC25A13,0,0,0,0,0,0,0,0,-0.00644722,0.962538676,0.157507745,0.127581922
LPGAT1,0,0,0,0,0,0,0,0,-0.006639842,0.92136153,0,0
CYB561,0,0,0,0,0,0,0,0,-0.006704197,0.947217525,0,0
