Name_GeneSymbol,NAA,PFC
DNAJB6,0,0.685966195104308
CEBPA,0,0.618355233691048
PGAM1,0,0.564291662778009
PHGDH,0,0.559345538964385
FGFR4,0,0.538196395611035
POLR2K,0,0.530299867726743
HSPB1,0,0.51562050839294
COL1A1,0,0.489014854320405
PRKCD,0,0.457524198447486
CDC20,0,0.444023628592825
DERA,0,0.434152423872564
SCAND1,0,0.424338523172396
NENF,0,0.404824989601686
FBXL12,0,0.390257097067856
CXCR4,0,0.387805433683255
UBE2L6,0,0.381382831321503
CCDC85B,0,0.332502200229363
SFN,0,0.329184130872471
TCEA2,0,0.329050983864836
NT5DC2,0,0.328286090365789
NR2F6,0,0.308316245724772
MMP2,0,0.302513174379248
S100A4,0,0.3001537263739
CCNB1,0,0.299259610970806
GALE,0,0.293922222987004
SPAG4,0,0.291714194148136
HSPA8,0,0.290624473286074
IKZF1,0,0.290177899493903
GRB7,0,0.27895944559484
FIS1,0,0.278627966423924
PSRC1,0,0.254529866086486
GNPDA1,0,0.247871845604651
SHC1,0,0.237329016676457
AMDHD2,0,0.23635363698282
IKBKE,0,0.234929617067888
EFCAB14,0,-0.000402855005279046
ITGB5,0,-0.000930192870758392
TRAPPC3,0,-0.00102162095511105
LRP10,0,-0.00180322820543169
WASF3,0,-0.00230044994099641
SNX6,0,-0.00241320313311375
LAP3,0,-0.00284541621077169
ME2,0,-0.00289890060064078
KIF2C,0,-0.00304005520348951
FBXO21,0,-0.00340748758632067
CSRP1,0,-0.00360269677303386
CHIC2,0,-0.0047718445027116
SMNDC1,0,-0.00510212692574534
ITFG1,0,-0.00524612341217977
CNDP2,0,-0.00532985184255164
EVL,0,-0.00594250624717651
IPO13,0,-0.0059466787667933
RPA1,0,-0.00604287994851019
UTP14A,0,-0.00623551400481958
PCMT1,0,-0.00624267183244856
MTA1,0,-0.00640551004231488
PSME2,0,-0.00698433214808385
KLHL21,0,-0.00718901495109292
PPARD,0,-0.0075947887692995
KIF1BP,0,-0.00776345951053228
TUBB6,0,-0.00788692419717894
IKBKAP,0,-0.00841569115640789
ZNF274,0,-0.00848521362778051
SOCS2,0,-0.00884240177908419
STUB1,0,-0.00903316212979673
LGMN,0,-0.0090791429862238
CDK7,0,-0.0092102537839734
CRKL,0,-0.00937895268971918
HDAC2,0,-0.00998268816160084
NUSAP1,0,-0.0103978472185788
NUDT9,0,-0.0106698758553619
ANKRD10,0,-0.0106917430761236
TERF2IP,0,-0.0108489621023852
CAB39,0,-0.0108815943258058
NSDHL,0,-0.011388599479324
INTS3,0,-0.0117517330918813
GSTZ1,0,-0.0127255274268766
AKAP8L,0,-0.0132662002428128
