Gene,SRR5961996,SRR5962000,SRR5962001,SRR5962005,SRR5962007,SRR5962009,SRR5962012,SRR5962013,SRR5962019
LDLRAD3,10.51504789,4.730968018,3.678345678,6.783838816,7.061327001,7.356508728,6.156310353,7.762665914,7.242984766
LDLRAD4,185.12015,148.8507953,166.5043237,223.5971576,166.659282,143.5343096,235.8908449,224.3111536,240.123485
LDLRAD4-AS1,4.674163423,0.86065224,1.582417045,1.010198213,1.87191863,1.63454971,0.983587832,1.662091092,2.719322645
LDLRAP1,10.80658829,2.204625902,2.695829241,7.717488117,4.516846064,4.533690376,4.113269752,5.805146983,5.80629045
LDOC1,12.47210686,3.722567527,6.526476221,3.514910924,4.382003057,5.656816131,3.533932077,4.986741515,7.220681884
LEAP2,0.934476895,0.125922209,0.467973575,0.506641945,0.785798957,0.473320301,0.310712487,0.636147124,0.591009875
LECT2,0.24428821,0.499259591,0.770718565,0.282549018,0.404755964,0.415746258,0.651970395,0.551414849,0.368883885
LEF1,5.669869521,2.707198534,1.790664955,4.042849969,3.788636102,3.928458202,4.304616676,4.120783813,4.890509294
LEFTY1,0.375823664,0.613557254,0.42563846,0.357361853,0.4537853,0.369001282,0.40371994,0.261021758,0.42860676
LEKR1,3.347751735,4.485198248,2.866386074,3.52727817,2.743698999,2.420147743,2.978836911,2.095353725,1.573911309
LEMD1,0.236078638,0.125259601,0.372408862,0.153592678,0.115802081,0.225998241,0.098904801,0.266441975,0.072917824
LEMD2,10.95301852,9.17947379,10.44146951,12.49191339,11.04948951,13.4999,10.50534237,9.980305599,10.88747803
LEMD3,34.87064596,55.26884787,43.3871298,45.9306764,45.83229061,42.71035387,48.27323829,51.10517326,46.34357187
LEO1,43.68146268,43.70651551,43.65065002,36.23897272,46.94620575,43.15942979,35.75152067,39.32353233,37.84675041
LEPR,18.41262826,20.29146838,10.71769886,17.56728723,19.5015244,17.70185563,18.28164328,21.50212375,25.29594373
LEPROT,37.17554313,45.74799309,21.01436032,36.03035112,60.44615314,41.85693309,40.79622561,38.53254247,42.73021566
LEPROTL1,34.52394868,46.50450914,32.36442839,40.52306167,39.5513949,39.67248134,34.74128504,35.87515339,34.18553629
LERFS,0.310436243,0.131770059,2.938238098,0.302954563,3.654629327,0.475489323,3.572227095,0.490508353,0.326008065
LETM1,60.03596182,58.24041812,63.72526864,60.66750447,57.3324721,58.22724156,47.1543064,54.36551418,57.20340768
LETM2,10.32294013,7.646585685,8.652982786,7.486477466,8.602235946,8.474111633,6.71613007,5.459804432,8.458785994
LETMD1,31.13714804,34.01820767,37.64633553,38.6424143,32.63781946,37.98805214,35.61533564,36.35904255,38.70780825
LETR1,1.018527578,0.873397439,1.038677894,0.943779481,1.138508737,1.129335952,0.99996838,0.952132531,1.067711411
LEXM,2.774294873,1.784238903,2.497636251,2.379259198,1.451580139,2.092475567,1.702339246,1.866016115,1.76573124
LFNG,4.770522179,5.04712544,3.186428039,3.76078967,6.594309997,5.028535083,3.180960234,3.072000204,2.85402918
LGALS1,9.747390011,10.7224033,7.85418184,12.16524676,12.17553617,12.28970845,11.96338321,9.668531975,13.63713197
LGALS3,5.985369172,5.012056131,3.147262769,6.457018824,9.203346062,8.029512828,5.117472846,4.549406626,5.847948902
LGALS3BP,13.30250574,8.637309217,5.717213795,13.85132064,11.63211866,11.03527259,12.63906765,14.80774902,15.08420401
LGALS8,38.42583398,43.91919935,46.31645994,39.30154061,34.61079141,44.10445232,40.47977906,47.49206891,44.29051458
LGALS9,1.802830901,2.29140532,1.735276954,1.928361874,1.966511503,1.638096102,1.928771794,2.000216147,2.038608081
LGALSL,9.62644654,18.64943672,19.56594278,13.95918028,17.56582767,15.15421964,15.70796246,16.22718844,14.7065442
LGI1,54.05434542,71.07890688,73.75842641,81.31104985,62.16196035,61.85272931,70.49668929,65.85430258,64.18114794
LGI2,3.21072228,6.185228119,4.44147843,5.302579027,4.787799994,5.590322618,4.056076533,5.686375178,4.973750477
LGI3,30.9599382,11.07579129,15.21132934,22.31009301,17.28319609,20.55959498,27.79472824,33.30125505,37.29674467
LGI4,20.8190356,13.85300837,14.76597768,12.98486303,19.71724262,16.59409222,13.46254221,15.80612366,14.87132575
LGMN,13.61556955,14.28787491,17.30193303,16.28448001,13.19721912,13.43970227,14.79295172,16.03263292,15.9106319
LGR4,50.4758079,44.56607378,23.64227092,48.35756421,54.79678024,55.78261676,43.93558663,42.81464395,43.11147321
LGR4-AS1,0.339509193,0.21834936,0.194752105,0.40160829,0.387577442,0.65659067,0.327575849,0.441232149,0.285994128
LGR5,6.114635364,2.183884937,1.186202944,5.832088515,2.679050134,2.525801339,6.864408266,6.387399367,5.427527826
LGSN,1.068155889,0.215903491,0.577711693,0.69494184,0.598806162,0.545358059,0.852385435,0.872579259,0.527875652
LHCGR,0.320468768,0.291489725,0.168510812,0.610597964,0.359308365,0.525917091,0.242946528,0.137785132,0.367652926
LHFPL1,67.16423422,60.27785334,28.97238351,48.21998679,91.10916539,81.9150752,32.25440533,48.09260152,31.23296631
LHFPL2,44.6160653,61.36139536,35.81454523,50.05508311,54.79366718,43.30015148,47.83885881,48.77436171,44.16185606
LHFPL3,46.8389076,51.72180922,59.69634934,50.44500509,48.00402427,50.95838702,54.98609751,52.43004266,48.22918766
LHFPL3-AS1,1.857525762,0.459934471,0.797667206,0.654607199,0.619588621,1.132786062,0.665799931,0.780338612,1.032724213
LHFPL3-AS2,7.958281543,6.024681304,7.332952225,5.601061506,6.975624334,4.604307973,5.058292191,4.812698632,5.421563305
LHFPL4,16.91295122,17.23300309,18.23041005,16.12286335,15.00118096,13.90438125,14.78599218,13.72355427,14.13530928
LHFPL5,3.094873647,0.986240922,2.228463853,1.523747656,1.312958054,1.803139728,1.386147264,2.034915468,2.11851752
LHFPL6,21.18647997,23.67467386,12.46965468,19.38363229,26.33544566,19.79527262,23.23237514,18.34112036,22.17857279
LHFPL7,1.388146918,0.231067876,0.708455405,0.438282652,0.544734767,0.712206975,0.319289012,0.322552572,0.895348011
LHPP,11.10587938,6.799158924,6.8785637,6.912840143,7.165811585,8.019183894,8.574857024,8.938699285,8.674658167
LHX2,14.67310202,8.990016809,5.379613732,12.71674246,14.8334511,10.26359,10.79814862,8.953697111,9.363556473
LHX4,1.244363109,0.655924145,0.898084194,1.142939568,1.053220486,1.12115732,0.545175541,0.862838477,0.904347216
LHX4-AS1,2.119304888,0.815941762,1.470685792,1.322540676,1.527529235,1.39854615,1.071092966,1.073905321,1.202311159
LHX6,10.828338,8.213715906,9.015217735,8.199495769,7.082069992,7.371360248,6.418330651,9.324192117,7.971198042
LHX8,1.407570791,2.688605485,2.985220556,3.037287428,1.601835467,2.57516198,3.145065239,2.577071962,4.086722118
LIAS,11.16501219,15.10097946,11.70936124,11.0059893,12.74577231,11.43746713,10.78975644,12.24229789,11.95116455
LIFR,372.3416646,647.98683,235.0807211,557.44624,600.2569995,509.2086641,494.1949005,422.1047161,487.5374069
LIFR-AS1,9.05556067,9.916627455,8.153509083,8.938199416,11.41523859,10.92518199,10.49795093,10.71025653,9.942757683
LIG1,8.639958924,5.246610482,6.570943297,5.838280317,7.4066735,7.146934615,6.856195168,6.65424573,6.963640536
LIG3,26.55894107,21.26755672,26.08852197,26.50708572,23.25412606,26.95960221,23.87402035,26.77184457,27.44900383
LIG4,46.2460143,56.09044182,53.31558022,60.01617107,44.64493015,45.32486314,59.30236141,54.65047286,54.64347289
LIMA1,19.52481159,9.087064428,14.3357084,13.42871176,14.7624898,14.6303432,12.77621129,13.65747823,14.56191233
LIMCH1,287.9351784,222.8694361,185.819538,257.1535608,224.4013943,252.0070278,256.1198597,290.1605207,279.8032675
LIMD1,4.596920524,2.577678674,3.631340083,5.251048839,3.40832327,4.109963398,3.407996738,3.506587148,3.507107352
LIMD1-AS1,0.300032841,0.72167354,0.410189184,0.370882393,0.070643093,0.204246502,0.40223463,0.248322559,0.129739984
LIMD2,2.765676708,2.00428703,3.334167938,3.584067708,2.40002003,2.889143371,2.813479404,2.876073076,3.264157962
LIME1,0.901003715,0.708234604,0.605374292,0.423361391,0.353570679,0.38334732,0.223688411,0.414287143,0.556587676
LIMK1,13.51741927,7.335417836,11.37747615,8.794428147,9.494196884,9.467850245,8.516143381,9.850028839,12.05013444
LIMK2,19.72506607,15.73238711,12.38760891,15.69043101,20.02364637,17.21676751,14.36502262,15.18515646,16.9523592
LIMS1,24.10723336,25.89304999,11.44251582,20.41611731,27.87400378,21.86127595,22.27993317,22.83865892,24.20410436
LIMS2,3.096819177,0.965451039,2.207983812,1.71598593,1.771380864,2.009889566,1.136148146,1.441489207,1.515836833
LIMS4,1.221978509,1.19697696,0.724926038,0.896944266,1.3771037,1.199795753,1.382692074,1.273055728,1.47102332
LIN28A,0.176398944,0.49917065,0.340102225,0.325167755,0.138444478,0.675467317,0.591216645,0.376052384,0.381391517
LIN28B,1.753900341,1.436703211,1.456178545,2.422307353,1.135030604,1.544820109,2.836046989,2.639305134,3.440453052
LIN28B-AS1,0.339059741,0.087224121,0.29174143,0.28075364,0.120957611,0.262288582,0.482104286,0.67256805,0.571231041
LIN37,2.773993143,2.513312307,2.994045881,2.802125735,3.093821147,2.857429105,2.963169172,2.178723851,2.780860892
LIN52,12.51945963,9.950273713,9.400497689,9.904911876,12.69663444,13.41518242,11.68435558,10.8734377,11.37790651
LIN54,36.01148422,45.43934671,40.06036258,38.41861787,46.09857743,42.27882269,45.77459021,44.15750507,41.99492728
LIN7A,26.77571527,60.64153176,42.66036267,42.99089963,49.86236092,48.24350094,40.17974641,33.71531043,29.93444036
LIN7B,5.052630368,6.438210978,8.514203732,5.555627012,6.354064771,6.587468549,6.585575521,5.49127338,5.329804429
LIN7C,101.7847648,178.1838705,109.432487,122.2295137,159.1371764,129.6864754,127.40202,113.9940378,106.4618616
LIN9,4.248962889,5.166408227,5.352807222,4.794460701,5.523170962,4.237015699,4.8458191,4.079458205,4.59333363
LINC-PINT,52.62536437,52.48816211,48.04112006,49.57012679,57.76356814,60.80706253,42.10875346,51.1006706,49.18199661
LINC00032,4.542495962,1.634018101,3.036308278,3.017959518,2.084689075,2.833508344,3.763136853,3.215068392,4.898766816
LINC00092,0.894063923,0.548168069,0.501463533,0.717402458,1.450169152,1.369420805,0.349595659,0.8745137,0.957321172
LINC00115,2.174153758,0.816519877,0.733923242,0.506427236,0.621451025,0.776568908,0.599742255,0.615970296,0.920248722
LINC00158,6.069960455,5.127985855,6.321510539,3.623216337,5.94335158,5.81704565,5.118921287,4.567100371,3.513038866
LINC00173,2.298768278,1.200330023,1.611669525,1.157292361,0.987991932,1.327353535,0.886631842,0.905989742,1.487666508
LINC00174,2.446238851,0.554954242,0.987788494,0.624521339,1.304235588,1.800529413,0.8244911,0.846509245,0.981924822
LINC00184,0.507783426,0.173420977,0.239384448,0.284796306,0.398527393,0.372491509,0.195618507,0.316188783,0.519192924
LINC00205,31.98298544,27.08051475,29.24015774,30.2152737,28.73109213,26.24342894,14.28628187,24.73510818,30.25540615
LINC00222,1.188690767,0.21701525,0.262115444,0.473995935,0.48151169,0.68520786,0.299871127,0.476042617,0.355308387
LINC00239,1.177577043,0.696298765,0.998114455,0.628913674,0.606941539,0.927261147,0.461436354,0.727330687,0.716581295
LINC00240,0.50262887,0.460165717,0.839526348,0.884851031,1.067421627,1.08183944,0.710176645,0.378183106,0.566196535
LINC00260,0.993509126,0.61851125,0.605999006,0.542956413,0.545820142,1.031400974,0.244187798,0.328911631,0.294591426
LINC00265,3.381394639,1.1281769,2.127418845,1.277691009,1.831037005,1.482648595,1.088763943,1.722054016,2.015856695
LINC00269,0.699008003,0.395608127,0.529281485,0.836784816,0.768050614,0.499640092,0.812166186,0.568016037,0.863612954
LINC00276,1.312572963,1.01298983,0.953710181,0.512375701,0.636823878,0.812300278,0.639884254,0.772118423,0.884543142
LINC00290,0.741011343,1.320270972,1.269947671,1.214182097,1.163146743,1.401226003,1.625048692,1.09443924,1.203722684
LINC00294,26.77680904,20.63233352,20.9853921,24.2821124,22.66633398,22.42247242,23.16661769,27.71836534,28.6924065
LINC00298,0.733958403,0.519235667,0.248100696,0.63099942,0.226300627,0.758382283,0.55641193,0.43390114,0.388625829
LINC00299,5.871016617,4.679404661,1.509864283,5.904660196,6.941871647,4.123210215,3.852383627,3.028532051,3.405048416
LINC00310,1.218074876,0.709653207,0.502349371,0.792479079,0.881010987,1.117795469,0.426926594,0.718817258,0.413112984
LINC00312,0.687667981,0.590735076,0.361593708,0.511310334,0.404780632,0.815044319,0.439005712,0.831549257,0.697887802
LINC00320,27.60986691,16.1180072,8.953546235,26.70065723,18.02242014,17.0657998,30.94611044,29.75117846,42.13015804
LINC00323,0.377376317,0.246436825,0.091585053,0.604359131,0.432877036,0.543437765,0.518896437,0.611566961,0.322783108
LINC00324,0.148790642,0.526306451,0.651983244,0.193606277,0.38925484,0.73856421,0.318604294,0.429147808,0.214466472
LINC00327,1.419954296,1.96807928,2.773267332,1.451719905,1.250894355,2.219303209,1.780616495,1.700699497,1.682724988
LINC00330,0.666006276,0.980019522,0.756439388,0.138657102,1.275404089,1.677512938,0.625010084,0.801775901,0.41141993
LINC00332,0.457051914,0.304319417,0.282740921,0.52474908,0.232107382,0.297410166,0.435525943,0.323661683,0.714154325
LINC00336,0.762339888,0.107862805,0.160343256,0.198391223,0.139606322,0.454090619,0.241310229,0.210317189,0.251162256
LINC00339,1.539634272,1.719801383,2.954255897,1.651902416,2.035136786,2.459361317,3.440146855,1.666522805,2.219225119
LINC00342,24.9017955,9.309331625,14.01835701,8.227988691,14.33268881,13.7019855,8.018364333,8.850457585,11.03298167
LINC00354,0.427174351,0.143906014,0.299492511,0.145576871,0.063859501,0.259640824,0.011362798,0.09183153,0.201054066
LINC00368,1.510649327,0.487003566,0.382086971,0.36078493,0.390202076,0.61832387,0.491353239,0.503569374,0.685127766
LINC00377,0.770040291,0.435809313,0.842206999,0.781541183,0.531833609,0.838724375,0.584994494,0.648912539,0.437631204
LINC00381,0.240328003,0.255028495,0.4422975,0.449527275,0.282927586,0.230066161,0.117465911,0.158222093,0.167018241
LINC00391,1.999301181,1.885862519,1.27428431,3.547485365,2.35368933,3.402546459,2.098241117,1.960141541,1.96485538
LINC00398,0.344934048,0.037541859,0.613885607,0.535141001,0.208243939,0.158047124,0.192679489,0.539027809,0.213080187
LINC00400,1.670918284,2.731021294,1.999600381,1.91179451,2.781070424,2.206305121,2.349521886,2.882926387,2.260153539
LINC00412,1.166727332,0.342617272,0.324110869,0.415341494,0.708364872,0.768021194,0.664028444,0.579717274,0.92471823
LINC00426,1.567141997,0.823581766,1.577455692,0.786534704,0.439268413,1.123978921,1.150528968,0.943306942,1.009578687
LINC00437,0.16968545,0.800288203,0.386641764,0.202395037,0.577093734,0.312847401,0.647704078,0.638365346,0.122292099
LINC00443,0.709744564,0.251052846,0.870805017,0.634919395,0.046419503,1.233055882,0.115634731,0.089003179,0.420170612
LINC00456,1.374103897,0.24302595,0.46448972,0.191569608,0.577740025,0.856073881,0.164479665,0.276934777,0.303157659
LINC00457,0.392626258,0.370348975,0.192689557,0.83444551,0.534122763,0.15591287,0.643339444,0.531748826,0.565930539
LINC00460,1.260543384,1.534666919,2.805451671,3.433014733,1.311426196,1.521650883,3.848191049,3.198247274,3.368288559
LINC00461,82.74090153,122.9646427,69.91254831,99.95489064,149.3260181,95.64879904,88.61663392,86.89043429,74.79599183
LINC00463,0.64831735,0.750517001,0.309911021,0.46014004,0.43943862,0.777360561,0.691375006,0.70952816,1.547358317
LINC00467,3.148122719,3.518484252,2.809946967,3.218548954,3.238985081,3.354183408,3.118075082,2.926016167,3.807742904
LINC00471,2.478445394,2.500451485,2.28915366,1.430195827,1.979005646,1.375430415,1.288144885,1.929670556,2.263275593
LINC00472,40.11897971,42.63107599,17.15276852,38.04821193,48.51899511,37.91107992,41.25895415,42.41679246,43.71710898
LINC00473,3.805994855,1.619898769,0.976239549,3.945781,2.525666954,0.710923214,0.501257062,0.8148653,0.630788881
LINC00486,0.847418339,0.291649818,0.168603363,0.640734945,1.060541831,0.760075243,0.857176702,0.896095244,1.131861078
LINC00487,0.249713066,0.105995051,0.210088999,0.227448524,0.293976207,0.297485052,0.12554031,0.187886666,0.308516408
LINC00488,1.059301997,2.997594288,1.86673132,0.204891798,0.808910038,2.119498753,0.255880665,0.301578792,0.141486518
LINC00499,0.600169403,0.161747514,0.270501154,1.487504758,0.538326123,3.672208649,1.06961819,0.860140193,0.564951985
LINC00501,0.718878185,0.107066786,0.417794829,0.283082723,0.178169192,0.402445951,0.243051869,0.270445652,0.303844977
LINC00504,2.63526017,2.089305422,1.79183836,1.38933566,2.924078409,2.126444439,1.776613532,1.230701414,1.571775575
LINC00506,4.723999173,3.424287182,2.936750684,3.164272534,3.415348604,3.643572737,2.586820373,2.468809513,3.938867231
LINC00513,5.701126871,3.519916197,3.640965305,4.545396081,4.295478958,5.733333683,2.941447827,4.835533543,4.82810122
LINC00515,2.888688287,1.528249849,1.40007328,2.091831171,2.543151353,2.735953145,2.216967611,2.910571386,2.141356277
LINC00520,0.336721333,0.109944017,0.299634641,0.235922377,0.345585775,0.528974049,0.245966308,0.175397938,0.208006849
LINC00523,5.455185431,1.720121569,5.015739322,6.266770188,4.550551882,5.543877186,3.395513812,5.324171306,3.350639635
LINC00524,0.573664301,0.236737845,0.100549203,0.217715044,0.243876297,0.305094015,0.120167912,0.107907723,0.369142115
LINC00525,0.958172134,0.301268752,0.415861191,0.237480552,0.417782927,0.660038105,0.441779696,0.354747526,0.629484142
LINC00526,0.79770831,1.265479069,1.398185917,0.91216203,0.720930551,1.110758849,0.864190666,0.836647856,1.060218869
LINC00534,0.306727477,1.041566469,1.290282277,0.638581719,0.577754826,1.200622175,0.308407272,0.392334319,0.20842623
LINC00538,0.471327518,0.434919906,0.258611757,0.25331586,0.176916078,0.069751058,0.286176778,0.416306718,0.177227047
LINC00539,1.096663095,0.930995421,0.691984771,0.874023557,0.774631932,0.746550278,0.643223568,0.763254996,0.558900093
LINC00540,0.092272828,0.130556018,0.129385207,0.02001089,0.313816364,0.523453873,0.274898253,0.370277441,0.228003139
LINC00548,2.52348175,0.931422336,1.673063374,1.58824014,0.882624249,2.240677843,1.271715177,1.671675795,2.185793124
LINC00551,0.858987802,0.162049912,0.632349376,0.279428578,0.13483314,0.657847687,0.031988595,0.107718536,0.318379614
LINC00562,0.669149298,0.340838459,0.337781859,0.278622908,0.483159486,0.40996933,0.687765316,0.725003683,0.777119631
LINC00570,0.319733301,0.082252337,0.794768401,0.775341202,0.707190694,0.840949562,0.681936439,0.459271161,0.341158182
LINC00571,0.443907798,0.443351482,2.746097232,0.662555526,2.725681779,2.421955707,0.627208203,1.13953204,1.048489809
LINC00578,0.391922221,0.383903534,0.412165792,0.353055402,0.331256362,0.384807599,0.202086453,0.362936972,0.409719109
LINC00595,0.493334956,0.214773945,0.359180792,0.407376808,0.342512191,0.355211541,0.127188899,0.071382744,0.25786846
LINC00597,3.695643367,1.762897588,1.93216102,2.569256317,2.585569771,1.796999068,2.913723794,2.33573751,3.03958947
LINC00598,3.847435595,1.266604168,2.443722443,1.710066093,2.242285483,2.706651282,1.861904746,2.178302909,2.51791327
LINC00601,3.022392426,0.827681932,0.999691114,1.347913159,1.052135111,2.281485422,1.797225283,2.237400301,2.559676568
LINC00607,0.423346151,0.427849122,0.159004583,0.216408386,0.166128933,0.308776807,0.388503411,0.523299247,0.485677441
LINC00609,5.005199029,1.947498408,1.908101268,6.410999503,4.34564547,4.605145093,6.954787457,4.825140064,3.575033384
LINC00612,1.395621023,1.329867671,0.569111133,1.371251018,0.737674923,1.163344942,1.002331533,1.007219152,1.126051883
LINC00618,0.412697594,0.08341746,0.248008146,0.517823178,0.416443476,0.37626256,0.312864958,0.221798495,0.236730523
LINC00622,1.333697211,0.557533522,0.892554318,0.946585014,0.594736007,0.851166167,0.846591672,1.368391953,0.992401565
LINC00623,3.254646007,2.701239508,3.097688905,2.294913277,3.367769724,3.125344844,2.478220674,2.29834227,2.257635315
LINC00626,0.352411296,0.153422666,0.313596503,0.052910461,0.1914823,0.253743543,0.121142317,0.18357083,0.184207012
LINC00630,17.68674428,22.94295892,23.21090096,20.7282103,22.57759967,22.66480921,18.73635887,21.07991911,15.82299305
LINC00632,28.7405815,8.922995563,15.45533469,9.211002685,11.07813354,13.71146662,9.103845143,12.43314061,14.48880617
LINC00636,0.264598416,0.166390217,0.216428689,0.26778521,0.138444478,0.350242313,0.131381477,0.353931656,0.381391517
LINC00639,19.29571361,7.100347629,4.83151811,16.01795443,8.801639014,10.12428044,14.45036124,17.14186661,17.02824181
LINC00641,161.5188048,108.8672298,107.113638,105.0091371,125.2517582,124.5038247,118.9690452,128.8517393,128.5946443
LINC00643,111.1143121,294.1059503,195.4565444,196.4272035,156.8661187,168.9502846,121.1223727,122.5107713,115.6138853
LINC00645,4.855698064,14.28850639,3.571420426,3.682404484,17.81552799,15.13332107,6.040461429,6.231083336,3.478026428
LINC00649,0.67500789,0.607767216,0.709873406,0.558930772,0.457529843,0.757146662,0.54844814,0.438626093,0.39802694
LINC00652,0.593484196,1.33591119,0.851098431,0.859995894,0.931577115,0.941165892,0.889074001,0.974276908,0.599923649
LINC00654,4.068440301,3.509038752,11.98589469,4.731833119,9.491710389,4.552732843,3.050918346,2.683735778,2.995238052
LINC00662,3.233628621,2.435204605,2.934433623,2.833340351,3.008606898,2.551891123,3.53976271,2.570362906,3.173523258
LINC00663,5.589489887,3.746141253,3.459418133,4.802294517,4.218923039,4.141838134,4.825339026,3.380569468,3.452861663
LINC00664,2.248124771,0.823279368,1.112585855,0.516222061,0.892585028,0.517636828,0.6796084,0.577104124,1.846234801
LINC00665,3.25535633,1.273541541,2.256040513,2.039853161,2.072197399,2.067995834,1.743016729,1.625384021,1.714421214
LINC00667,31.11688812,27.11022983,30.49954146,29.37965445,27.40523291,24.18275055,27.39993421,32.61626448,32.17588487
LINC00672,14.31568389,23.09668398,21.39126448,21.29103038,17.68174075,17.96581845,19.33018446,17.20303088,18.78426517
LINC00673,8.993536282,8.073714388,8.903631919,7.808314163,9.151662492,9.183486309,9.267992983,8.796877369,7.816271936
LINC00674,108.9153159,89.80989331,84.00171945,92.90978763,121.4414418,113.5840345,90.78389455,96.83586557,89.09468471
LINC00676,0.356415506,0.387914759,0.086498096,0.035674431,0.731596824,0.536583012,0.091889081,0.577598376,0.270981863
LINC00683,0.586006947,0.96005234,0.389226559,0.401322011,0.532539102,0.419918484,0.39625652,0.487330006,0.209579526
LINC00693,3.016719272,4.532350148,3.074419136,2.225715596,3.246343428,3.440347895,2.953326797,3.205814767,2.170943952
LINC00706,0.246412893,0.174323725,0.388710923,1.162292016,0.701053393,0.786304102,1.101166107,0.370807165,0.608878197
LINC00707,3.360015806,1.494132206,1.161029284,2.56077224,3.786073138,2.757038933,2.453374209,2.365588906,2.223881018
LINC00710,5.817971841,2.549399986,3.150561524,3.163724514,2.47049785,3.694559476,2.595075607,2.548097922,4.264527754
LINC00836,0.68461925,0.220150408,0.098179256,0.323936756,0.293080773,0.423684186,0.712704832,0.538528827,1.01884777
LINC00839,14.93460142,10.19252143,9.331213933,5.658401109,12.73247647,9.070279914,12.41551267,14.40973199,6.078126606
LINC00840,0.186198885,0.19412192,0.175204177,0.26778521,0.099987679,0.016678205,0.131381477,0.051615033,0.193722675
LINC00842,0.124740241,0.088246939,0.196774988,0.182600902,0.146851198,0.212291409,0.278718625,0.375423336,0.346757687
LINC00844,14.83974503,11.96721255,5.780091754,16.68719252,14.64235855,14.73224981,22.87274925,28.23558221,24.70975673
LINC00847,10.84911966,8.813785307,9.748225391,11.13060647,8.818894006,11.26086965,11.07169675,10.04675528,10.12658026
LINC00852,2.334818736,0.541559777,0.825181064,1.108146467,1.502010595,1.726215652,0.865920017,1.065564524,1.170403301
LINC00856,1.737594344,0.809128907,1.225940042,0.829971381,1.156580226,1.871617722,0.712604758,0.926753051,0.788054586
LINC00861,1.400847868,1.433821533,1.003032838,1.182869329,1.590675842,1.03985508,1.215389267,0.919457515,1.730724627
LINC00862,0.767714455,0.47070074,0.215298254,0.832457917,0.542277873,0.566171047,0.829098019,1.020490643,0.964306962
LINC00863,0.670859101,0.604031708,0.224480558,0.238069468,0.526515273,0.518960707,0.289572275,0.367099094,0.433254892
LINC00865,2.196444067,3.798336089,2.11740359,2.778622244,3.35193312,2.62183207,2.590184266,2.387127883,3.787832043
LINC00869,6.60315521,11.11714425,8.074676128,7.942623917,11.30888667,9.800317806,8.00606751,7.394651627,6.70354703
LINC00870,1.889936601,1.266657532,1.307602389,1.116340176,1.541843847,1.946781976,1.916956029,2.357538985,2.227453518
LINC00877,2.443174405,1.027705065,0.300917123,1.188566277,0.604615383,1.311068482,0.639343503,1.093025065,1.359685592
LINC00881,0.323743796,0.45806227,0.526174442,0.325515379,0.415777451,0.601057274,0.049320724,0.132866261,0.509065664
LINC00882,3.695665368,3.07097924,2.714418614,3.28219487,3.337872584,3.943438097,3.571724969,3.398580102,3.043956074
LINC00886,1.720138003,4.215703553,2.487356566,3.317394896,3.061671854,3.136551015,1.578565156,1.571588604,2.049302281
LINC00888,11.02872448,23.28845342,23.13818293,24.46119616,20.15304523,17.25271017,18.79301485,19.08987888,13.53978718
LINC00891,0.029443826,0.166639251,0,0.249029857,0.254194757,0.150328507,0.180919906,0.53169207,0.236452878
LINC00899,1.367717277,1.093792434,0.218881269,1.141311868,1.400133378,0.860227385,1.146006321,0.827741862,0.826528854
LINC00900,2.495920594,1.748911666,1.499908524,1.237215273,1.846955012,2.791363514,1.540277161,1.806415011,1.380309011
LINC00901,10.84327364,6.149500649,7.044631848,6.835994728,7.068394271,7.758992123,5.506392355,5.242399813,5.71573535
LINC00906,0.770797759,0.525101305,0.240181041,0.241453693,0.291272638,0.437265316,0.749504006,1.546549661,0.511424679
LINC00907,1.3162723,1.185152297,1.573023198,2.491247383,1.244367306,1.5273556,3.860152536,1.508073688,1.219674672
LINC00910,1.336230487,0.98032192,0.676601602,1.191332958,0.932198739,0.968592928,0.774060782,1.024011892,0.74901532
LINC00920,0.529976301,0.449915304,0.362277919,0.517203588,0.89428216,0.473523563,0.325648106,0.438635553,0.916687872
LINC00921,1.51186882,0.568206403,0.670764328,0.537917906,0.760147113,1.065383219,0.672982442,0.728740133,1.167430748
LINC00923,0.317036588,0.064081757,0.261966702,0.117865081,0.231049142,0.36612619,0.139146875,0.255580258,0.237813922
LINC00924,0.369543907,0.78429667,0.550561425,0.480850268,0.628402357,0.419276603,0.120415463,0.486585081,0.475589013
LINC00926,0.872047057,0.325923107,0.311464543,0.310438709,0.1678754,0.420030813,0.367640598,0.470437943,0.599684836
LINC00928,5.037295566,2.909071633,2.675768981,3.110055415,1.896046017,1.465250948,1.550474184,2.223790638,2.968861744
LINC00930,0.300667732,0.212706074,0.271026708,0.223559222,0.286541391,0.347222798,0.071979605,0.096953777,0.092867516
LINC00933,0.420838019,0.34025145,0.252900086,0.430252531,0.188736795,0.255789538,0.319036193,0.203556107,0.259969245
LINC00937,0.242766988,0.137395556,0.357428948,0.110560881,0.076213039,0.26855227,0.149170085,0.27399055,0.284937911
LINC00938,11.76200714,16.76964885,10.56630653,14.30658167,16.19602558,13.720354,14.16549245,13.64824116,14.42027049
LINC00940,0.613360664,0.144639774,0.021501399,0.292638301,0.208601619,0.400145878,0.228414717,0.169216242,0.44204829
LINC00941,3.179587508,2.00287732,1.557395432,1.133500546,1.982693454,2.372049467,1.678790233,1.638598756,1.883445103
LINC00942,0.195945395,0.092413809,0.206066369,0.070823336,0.222134268,0.111157725,0.036484906,0.131050063,0.161391554
LINC00943,0.411751544,0.613245962,0.387438357,0.366580031,0.238116411,0.645424617,0.07263272,0.130444664,0.133871657
