region,cellline,time,concentration,n
AI,H1299,6h,0.1uM,1
AI,H1299,6h,0.5uM,1
AI,H1299,6h,100uM,2
AI,H1299,6h,10uM,22
AI,H1299,6h,80uM,1
AI,HA1E,24h,0.001uM,1
AI,HA1E,24h,0.04uM,85
AI,HA1E,24h,0.12uM,64
AI,HA1E,24h,0.1uM,1
AI,HA1E,24h,0.37uM,59
AI,HA1E,24h,0.5uM,3
AI,HA1E,24h,1.11uM,85
AI,HA1E,24h,1.28uM,1
AI,HA1E,24h,100uM,5
AI,HA1E,24h,10uM,243
AI,HA1E,24h,1uM,2
AI,HA1E,24h,20uM,7
AI,HA1E,24h,3.33uM,81
AI,HA1E,24h,3uM,1
AI,HA1E,24h,40uM,2
AI,HA1E,24h,5uM,2
AI,HA1E,24h,6.79uM,1
AI,HA1E,24h,80uM,3
AI,HA1E,6h,0.01uM,1
AI,HA1E,6h,0.1uM,3
AI,HA1E,6h,0.5uM,1
AI,HA1E,6h,100uM,1
AI,HA1E,6h,10uM,190
AI,HA1E,6h,1uM,2
AI,HA1E,6h,20uM,2
AI,HA1E,6h,3uM,2
AI,HA1E,6h,40uM,1
AI,HA1E,6h,5uM,1
AI,HA1E,6h,80uM,1
AI,HA1E,6h,90uM,2
AI,HCC15,6h,0.5uM,2
AI,HCC15,6h,100uM,1
AI,HCC15,6h,10uM,15
AI,HCC15,6h,30uM,1
AI,HCC15,6h,40uM,1
AI,HCC15,6h,5uM,1
AI,HCC515,24h,0.04uM,13
AI,HCC515,24h,0.12uM,17
AI,HCC515,24h,0.37uM,19
AI,HCC515,24h,0.5uM,2
AI,HCC515,24h,1.11uM,8
AI,HCC515,24h,100uM,5
AI,HCC515,24h,10uM,131
AI,HCC515,24h,1uM,1
AI,HCC515,24h,3.33uM,10
AI,HCC515,24h,3uM,1
AI,HCC515,24h,40uM,2
AI,HCC515,6h,0.001uM,1
AI,HCC515,6h,0.01uM,6
AI,HCC515,6h,0.1uM,3
AI,HCC515,6h,0.5uM,7
AI,HCC515,6h,100uM,1
AI,HCC515,6h,10uM,192
AI,HCC515,6h,1uM,6
AI,HCC515,6h,3uM,4
AI,HCC515,6h,40uM,2
AI,HCC515,6h,5uM,1
AI,HCT116,6h,0.5uM,1
AI,HCT116,6h,100uM,1
AI,HCT116,6h,10uM,11
AI,HCT116,6h,1uM,1
AI,HCT116,6h,30uM,1
AI,HCT116,6h,40uM,1
AI,HCT116,6h,5uM,2
AI,HCT116,6h,70uM,3
AI,HCT116,6h,80uM,1
AI,HCT116,6h,90uM,1
AI,HEC108,6h,0.1uM,1
AI,HEC108,6h,0.5uM,1
AI,HEC108,6h,100uM,1
AI,HEC108,6h,10uM,13
AI,HEC108,6h,80uM,1
AI,HEC108,6h,90uM,1
AI,HEK293T,24h,0.1uM,1
AI,HEK293T,24h,0.5uM,2
AI,HEK293T,24h,10uM,1
AI,HEK293T,24h,3uM,1
AI,HEK293T,6h,10uM,2
AI,HELA,24h,0.04uM,88
AI,HELA,24h,0.07uM,1
AI,HELA,24h,0.12uM,68
AI,HELA,24h,0.22uM,1
AI,HELA,24h,0.35uM,1
AI,HELA,24h,0.37uM,73
AI,HELA,24h,1.11uM,77
AI,HELA,24h,1.12uM,1
AI,HELA,24h,10uM,142
AI,HELA,24h,11.2uM,1
AI,HELA,24h,3.33uM,99
AI,HELA,24h,3.73uM,2
AI,HEPG2,24h,0.04uM,17
AI,HEPG2,24h,0.12uM,19
AI,HEPG2,24h,0.1uM,4
AI,HEPG2,24h,0.37uM,19
AI,HEPG2,24h,0.5uM,5
AI,HEPG2,24h,1.11uM,23
AI,HEPG2,24h,10uM,36
AI,HEPG2,24h,1uM,1
AI,HEPG2,24h,20uM,1
AI,HEPG2,24h,3.33uM,16
AI,HEPG2,24h,3uM,6
AI,HEPG2,24h,50uM,1
AI,HEPG2,6h,0.1uM,2
AI,HEPG2,6h,0.5uM,2
AI,HEPG2,6h,100uM,2
AI,HEPG2,6h,10uM,155
AI,HEPG2,6h,1uM,1
AI,HEPG2,6h,3uM,4
AI,HEPG2,6h,50uM,1
AI,HEPG2,6h,5uM,1
AI,HEPG2,6h,70uM,1
AI,HL60,24h,0.5uM,5
AI,HL60,24h,10uM,5
AI,HL60,24h,1uM,4
AI,HL60,24h,3uM,2
AI,HL60,24h,5uM,1
AI,HME1,24h,0.04uM,11
AI,HME1,24h,0.12uM,8
AI,HME1,24h,0.37uM,11
AI,HME1,24h,1.11uM,9
AI,HME1,24h,10uM,12
AI,HME1,24h,3.33uM,7
AI,HME1,3h,0.04uM,2
AI,HME1,3h,0.12uM,6
AI,HME1,3h,0.37uM,2
AI,HME1,3h,1.11uM,1
AI,HME1,3h,10uM,5
AI,HS27A,6h,10uM,2
AI,HS578T,24h,0.04uM,4
AI,HS578T,24h,0.12uM,4
AI,HS578T,24h,0.1uM,6
AI,HS578T,24h,0.37uM,5
AI,HS578T,24h,0.5uM,9
AI,HS578T,24h,1.11uM,8
AI,HS578T,24h,10uM,9
AI,HS578T,24h,1uM,3
AI,HS578T,24h,3.33uM,6
AI,HS578T,3h,0.04uM,5
AI,HS578T,3h,0.12uM,4
AI,HS578T,3h,0.37uM,6
AI,HS578T,3h,1.11uM,5
AI,HS578T,3h,10uM,9
AI,HS578T,3h,3.33uM,9
AI,HS578T,6h,0.1uM,4
AI,HS578T,6h,0.5uM,8
AI,HS578T,6h,10uM,4
AI,HS578T,6h,1uM,8
AI,HT115,6h,0.1uM,1
AI,HT115,6h,0.5uM,1
AI,HT115,6h,100uM,2
AI,HT115,6h,10uM,13
AI,HT115,6h,80uM,1
AI,HT29,24h,0.04uM,79
AI,HT29,24h,0.12uM,61
AI,HT29,24h,0.1uM,2
AI,HT29,24h,0.37uM,71
AI,HT29,24h,0.3uM,1
AI,HT29,24h,0.5uM,2
AI,HT29,24h,0.75uM,1
AI,HT29,24h,1.11uM,90
AI,HT29,24h,100uM,2
AI,HT29,24h,10uM,159
AI,HT29,24h,11.11uM,1
AI,HT29,24h,1uM,2
AI,HT29,24h,2.26uM,1
AI,HT29,24h,3.33uM,78
AI,HT29,24h,3uM,3
AI,HT29,24h,40uM,1
AI,HT29,24h,5.77uM,1
AI,HT29,24h,6.79uM,1
AI,HT29,24h,80uM,1
AI,HT29,6h,0.1uM,2
AI,HT29,6h,0.5uM,2
AI,HT29,6h,100uM,1
AI,HT29,6h,10uM,204
AI,HT29,6h,40uM,1
AI,HT29,6h,5uM,1
AI,HT29,6h,90uM,1
AI,HUES3,24h,0.04uM,3
AI,HUES3,24h,0.12uM,7
AI,HUES3,24h,0.37uM,2
AI,HUES3,24h,1.11uM,3
AI,HUES3,24h,10uM,5
AI,HUES3,24h,3.33uM,6
AI,HUH7,24h,0.1uM,1
AI,HUH7,24h,10uM,9
AI,HUH7,24h,1uM,1
AI,HUH7,24h,3uM,4
AI,HUH7,24h,5uM,2
AI,HUH7,6h,10uM,6
AI,HUH7,6h,1uM,1
AI,HUH7,6h,20uM,1
AI,HUH7,6h,3uM,5
AI,HUH7,6h,50uM,1
AI,HUH7,6h,5uM,2
AI,HUVEC,24h,0.04uM,6
AI,HUVEC,24h,0.12uM,4
AI,HUVEC,24h,0.37uM,6
AI,HUVEC,24h,1.11uM,3
AI,HUVEC,24h,10uM,3
AI,HUVEC,24h,3.33uM,1
AI,JHUEM2,6h,0.1uM,1
AI,JHUEM2,6h,10uM,13
AI,JHUEM2,6h,40uM,2
AI,JHUEM2,6h,80uM,1
AI,JURKAT,24h,0.04uM,2
AI,JURKAT,24h,0.12uM,3
AI,JURKAT,24h,0.1uM,2
AI,JURKAT,24h,0.37uM,2
AI,JURKAT,24h,1.11uM,5
AI,JURKAT,24h,10uM,9
AI,JURKAT,24h,1uM,1
AI,JURKAT,24h,3.33uM,3
AI,JURKAT,24h,3uM,1
AI,JURKAT,6h,0.1uM,2
AI,JURKAT,6h,0.5uM,2
AI,JURKAT,6h,10uM,1
AI,JURKAT,6h,1uM,4
AI,JURKAT,6h,3uM,3
AI,LNCAP,24h,0.12uM,1
AI,LNCAP,24h,0.37uM,1
AI,LNCAP,24h,1.11uM,2
AI,LNCAP,24h,10uM,3
AI,LNCAP,24h,3.33uM,2
AI,LNCAP,3h,0.04uM,3
AI,LNCAP,3h,0.12uM,2
AI,LNCAP,3h,0.37uM,1
AI,LNCAP,3h,1.11uM,1
AI,LNCAP,3h,10uM,2
AI,LNCAP,3h,3.33uM,4
AI,LOVO,6h,0.1uM,2
AI,LOVO,6h,0.5uM,1
AI,LOVO,6h,10uM,8
AI,LOVO,6h,1uM,1
AI,LOVO,6h,40uM,2
AI,LOVO,6h,5uM,1
AI,LOVO,6h,80uM,2
AI,LOVO,6h,90uM,1
AI,MCF10A,24h,0.04uM,3
AI,MCF10A,24h,0.12uM,2
AI,MCF10A,24h,0.1uM,3
AI,MCF10A,24h,0.37uM,3
AI,MCF10A,24h,0.5uM,6
AI,MCF10A,24h,1.11uM,5
AI,MCF10A,24h,10uM,12
AI,MCF10A,24h,1uM,4
AI,MCF10A,24h,3.33uM,6
AI,MCF10A,3h,0.04uM,4
AI,MCF10A,3h,0.12uM,7
AI,MCF10A,3h,0.37uM,6
AI,MCF10A,3h,1.11uM,9
AI,MCF10A,3h,10uM,12
AI,MCF10A,3h,3.33uM,9
AI,MCF10A,6h,0.1uM,4
AI,MCF10A,6h,0.5uM,5
AI,MCF10A,6h,10uM,7
AI,MCF10A,6h,1uM,4
AI,MCF7,24h,0.001uM,18
AI,MCF7,24h,0.01uM,15
AI,MCF7,24h,0.02uM,1
AI,MCF7,24h,0.04uM,97
AI,MCF7,24h,0.12uM,92
AI,MCF7,24h,0.14uM,1
AI,MCF7,24h,0.1uM,29
AI,MCF7,24h,0.37uM,87
AI,MCF7,24h,0.5uM,39
AI,MCF7,24h,1.11uM,98
AI,MCF7,24h,1.23uM,1
AI,MCF7,24h,100uM,4
AI,MCF7,24h,10uM,409
AI,MCF7,24h,11.55uM,1
AI,MCF7,24h,1uM,42
AI,MCF7,24h,20uM,3
AI,MCF7,24h,3.33uM,84
AI,MCF7,24h,3.7uM,1
AI,MCF7,24h,3uM,20
AI,MCF7,24h,40uM,1
AI,MCF7,24h,5uM,5
AI,MCF7,24h,80uM,1
AI,MCF7,3h,0.04uM,2
AI,MCF7,3h,0.12uM,6
AI,MCF7,3h,0.37uM,5
AI,MCF7,3h,1.11uM,4
AI,MCF7,3h,10uM,6
AI,MCF7,3h,3.33uM,7
AI,MCF7,6h,0.001uM,10
AI,MCF7,6h,0.01uM,19
AI,MCF7,6h,0.1uM,39
AI,MCF7,6h,0.5uM,38
AI,MCF7,6h,100uM,1
AI,MCF7,6h,10uM,398
AI,MCF7,6h,1uM,45
AI,MCF7,6h,20uM,5
AI,MCF7,6h,3uM,33
AI,MCF7,6h,40uM,4
AI,MCF7,6h,5uM,6
AI,MCF7,6h,90uM,1
AI,MCH58,144h,NA,1
AI,MDAMB231,24h,0.04uM,6
AI,MDAMB231,24h,0.12uM,9
AI,MDAMB231,24h,0.1uM,8
AI,MDAMB231,24h,0.37uM,8
AI,MDAMB231,24h,0.5uM,2
AI,MDAMB231,24h,1.11uM,5
AI,MDAMB231,24h,10uM,7
AI,MDAMB231,24h,1uM,4
AI,MDAMB231,24h,3.33uM,9
AI,MDAMB231,3h,0.04uM,7
AI,MDAMB231,3h,0.12uM,4
AI,MDAMB231,3h,0.37uM,7
AI,MDAMB231,3h,1.11uM,6
AI,MDAMB231,3h,10uM,12
AI,MDAMB231,3h,3.33uM,4
AI,MDAMB231,6h,0.1uM,4
AI,MDAMB231,6h,0.5uM,8
AI,MDAMB231,6h,10uM,3
AI,MDAMB231,6h,1uM,5
AI,MDST8,6h,0.1uM,1
AI,MDST8,6h,10uM,6
AI,MDST8,6h,80uM,1
AI,MNEU.E,24h,0.37uM,1
AI,MNEU.E,24h,10uM,5
AI,MNEU.E,24h,3.33uM,3
AI,NCIH1694,6h,0.1uM,2
AI,NCIH1694,6h,10uM,5
AI,NCIH1694,6h,30uM,1
AI,NCIH1694,6h,90uM,1
AI,NCIH1836,6h,0.1uM,1
AI,NCIH1836,6h,10uM,8
AI,NCIH2073,6h,0.1uM,1
AI,NCIH2073,6h,0.5uM,1
AI,NCIH2073,6h,100uM,3
AI,NCIH2073,6h,10uM,13
AI,NCIH2073,6h,1uM,1
AI,NCIH2073,6h,40uM,1
AI,NCIH508,6h,10uM,19
AI,NCIH508,6h,1uM,1
AI,NCIH508,6h,3uM,1
AI,NCIH508,6h,40uM,2
AI,NCIH508,6h,5uM,2
AI,NCIH508,6h,90uM,2
AI,NCIH596,6h,0.1uM,4
AI,NCIH596,6h,0.5uM,3
AI,NCIH596,6h,100uM,2
AI,NCIH596,6h,10uM,12
AI,NCIH596,6h,1uM,1
AI,NCIH596,6h,70uM,1
AI,NEU,24h,0.04uM,9
AI,NEU,24h,0.12uM,8
AI,NEU,24h,0.1uM,1
AI,NEU,24h,0.37uM,10
AI,NEU,24h,0.5uM,1
AI,NEU,24h,1.11uM,7
AI,NEU,24h,10uM,73
AI,NEU,24h,1uM,3
AI,NEU,24h,3.33uM,10
AI,NEU,24h,3uM,2
AI,NEU,6h,10uM,27
AI,NKDBA,24h,10uM,5
AI,NKDBA,24h,1uM,2
AI,NKDBA,24h,3uM,3
AI,NOMO1,24h,0.001uM,2
AI,NOMO1,24h,0.5uM,3
AI,NOMO1,24h,3uM,1
AI,NOMO1,6h,0.001uM,2
AI,NOMO1,6h,0.1uM,2
AI,NOMO1,6h,0.5uM,2
AI,NOMO1,6h,10uM,8
AI,NOMO1,6h,1uM,2
AI,NOMO1,6h,80uM,2
AI,NPC,24h,0.04uM,3
AI,NPC,24h,0.12uM,4
AI,NPC,24h,0.37uM,8
AI,NPC,24h,0.5uM,2
AI,NPC,24h,1.11uM,10
AI,NPC,24h,10uM,154
AI,NPC,24h,1uM,5
AI,NPC,24h,3.33uM,10
AI,NPC,24h,3uM,6
AI,NPC,6h,10uM,40
AI,NPC.CAS9,24h,0.04uM,6
AI,NPC.CAS9,24h,0.12uM,5
AI,NPC.CAS9,24h,0.37uM,2
AI,NPC.CAS9,24h,1.11uM,7
AI,NPC.CAS9,24h,10uM,9
AI,NPC.CAS9,24h,3.33uM,10
AI,NPC.TAK,24h,0.04uM,1
AI,NPC.TAK,24h,0.12uM,4
AI,NPC.TAK,24h,0.37uM,6
AI,NPC.TAK,24h,1.11uM,8
AI,NPC.TAK,24h,10uM,7
AI,NPC.TAK,24h,3.33uM,10
AI,OV7,6h,0.5uM,1
AI,OV7,6h,100uM,2
AI,OV7,6h,10uM,7
AI,OV7,6h,5uM,1
AI,OV7,6h,80uM,1
AI,PC3,24h,0.01uM,1
AI,PC3,24h,0.04uM,88
AI,PC3,24h,0.12uM,64
AI,PC3,24h,0.1uM,13
AI,PC3,24h,0.37uM,62
AI,PC3,24h,0.41uM,1
AI,PC3,24h,0.5uM,18
AI,PC3,24h,1.11uM,79
AI,PC3,24h,10.07uM,1
AI,PC3,24h,100uM,2
AI,PC3,24h,10uM,435
AI,PC3,24h,1uM,11
AI,PC3,24h,20uM,2
AI,PC3,24h,3.33uM,99
AI,PC3,24h,33.33uM,2
AI,PC3,24h,3uM,7
AI,PC3,24h,4.17uM,1
AI,PC3,24h,40uM,1
AI,PC3,24h,5uM,2
AI,PC3,6h,0.001uM,1
AI,PC3,6h,0.01uM,5
AI,PC3,6h,0.1uM,16
AI,PC3,6h,0.5uM,18
AI,PC3,6h,100uM,3
AI,PC3,6h,10uM,274
AI,PC3,6h,1uM,17
AI,PC3,6h,20uM,1
AI,PC3,6h,3uM,6
AI,PC3,6h,40uM,2
AI,PC3,6h,5uM,3
AI,PHH,24h,10uM,42
AI,PHH,24h,1uM,1
AI,PHH,24h,3uM,4
AI,PHH,24h,5uM,2
AI,PHH,6h,0.5uM,1
AI,PHH,6h,10uM,6
AI,PHH,6h,20uM,2
AI,PHH,6h,3uM,2
AI,PHH,6h,50uM,1
AI,PL21,6h,0.1uM,4
AI,PL21,6h,0.5uM,3
AI,PL21,6h,100uM,2
AI,PL21,6h,10uM,14
AI,PL21,6h,70uM,1
AI,RKO,6h,0.5uM,2
AI,RKO,6h,100uM,1
AI,RKO,6h,10uM,7
AI,RKO,6h,40uM,2
AI,RKO,6h,90uM,1
AI,RMGI,6h,0.1uM,1
AI,RMGI,6h,100uM,4
AI,RMGI,6h,10uM,7
AI,RMGI,6h,1uM,1
AI,RMGI,6h,30uM,1
AI,RMGI,6h,40uM,1
AI,RMUGS,6h,10uM,12
AI,RMUGS,6h,30uM,1
AI,RMUGS,6h,40uM,1
AI,SKB,24h,10uM,80
AI,SKBR3,24h,0.04uM,6
AI,SKBR3,24h,0.12uM,17
AI,SKBR3,24h,0.1uM,4
AI,SKBR3,24h,0.37uM,5
AI,SKBR3,24h,0.5uM,8
AI,SKBR3,24h,1.11uM,9
AI,SKBR3,24h,10uM,12
AI,SKBR3,24h,1uM,8
AI,SKBR3,24h,3.33uM,7
AI,SKBR3,3h,0.04uM,9
AI,SKBR3,3h,0.12uM,6
AI,SKBR3,3h,0.37uM,3
AI,SKBR3,3h,1.11uM,7
AI,SKBR3,3h,10uM,9
AI,SKBR3,3h,3.33uM,7
AI,SKBR3,6h,0.1uM,7
AI,SKBR3,6h,0.5uM,9
AI,SKBR3,6h,10uM,8
AI,SKBR3,6h,1uM,12
AI,SKL,24h,0.04uM,4
AI,SKL,24h,0.12uM,7
AI,SKL,24h,0.37uM,3
AI,SKL,24h,1.11uM,4
AI,SKL,24h,10uM,4
AI,SKL,24h,3.33uM,1
AI,SKL.C,24h,0.04uM,7
AI,SKL.C,24h,0.12uM,4
AI,SKL.C,24h,0.37uM,6
AI,SKL.C,24h,1.11uM,6
AI,SKL.C,24h,10uM,8
AI,SKL.C,24h,3.33uM,7
AI,SKLU1,6h,0.5uM,1
AI,SKLU1,6h,100uM,1
AI,SKLU1,6h,10uM,5
AI,SKLU1,6h,70uM,1
AI,SKLU1,6h,80uM,2
AI,SKM1,6h,0.5uM,2
AI,SKM1,6h,100uM,1
AI,SKM1,6h,10uM,15
AI,SKM1,6h,1uM,2
AI,SKM1,6h,40uM,2
AI,SKMEL1,6h,0.1uM,1
AI,SKMEL1,6h,100uM,2
AI,SKMEL1,6h,10uM,5
AI,SKMEL28,6h,0.1uM,1
AI,SKMEL28,6h,10uM,9
AI,SKMEL28,6h,1uM,1
AI,SKMEL28,6h,80uM,1
AI,SKMEL28,6h,90uM,1
AI,SNGM,6h,0.1uM,1
AI,SNGM,6h,100uM,4
AI,SNGM,6h,10uM,12
AI,SNGM,6h,1uM,2
AI,SNGM,6h,40uM,2
AI,SNGM,6h,80uM,1
AI,SNU1040,6h,0.1uM,1
AI,SNU1040,6h,10uM,1
AI,SNU1040,6h,30uM,1
AI,SNU1040,6h,70uM,1
AI,SNUC4,6h,10uM,3
AI,SNUC4,6h,30uM,1
AI,SNUC4,6h,80uM,1
AI,SNUC5,6h,0.5uM,1
AI,SNUC5,6h,10uM,12
AI,SNUC5,6h,1uM,2
AI,SW480,6h,10uM,2
AI,SW480,6h,80uM,2
AI,SW620,6h,0.1uM,3
AI,SW620,6h,0.5uM,2
AI,SW620,6h,100uM,2
AI,SW620,6h,10uM,14
AI,SW620,6h,30uM,1
AI,SW620,6h,80uM,1
AI,SW620,6h,90uM,2
AI,SW948,6h,0.5uM,2
AI,SW948,6h,100uM,2
AI,SW948,6h,10uM,15
AI,SW948,6h,40uM,1
AI,SW948,6h,80uM,1
AI,SW948,6h,90uM,1
AI,T3M10,6h,0.1uM,1
AI,T3M10,6h,0.5uM,1
AI,T3M10,6h,10uM,6
AI,T3M10,6h,40uM,1
AI,T3M10,6h,80uM,2
AI,THP1,24h,0.001uM,1
AI,THP1,24h,0.1uM,1
AI,THP1,24h,0.5uM,1
AI,THP1,24h,10uM,1
AI,THP1,24h,3uM,2
AI,THP1,6h,0.001uM,2
AI,THP1,6h,0.1uM,1
AI,THP1,6h,0.5uM,3
AI,THP1,6h,10uM,11
AI,THP1,6h,1uM,1
AI,THP1,6h,80uM,2
AI,TYKNU,6h,0.1uM,1
AI,TYKNU,6h,10uM,1
AI,U266,24h,0.5uM,2
AI,U266,24h,10uM,3
AI,U266,24h,1uM,4
AI,U266,24h,3uM,2
AI,U266,6h,0.1uM,1
AI,U266,6h,10uM,3
AI,U937,24h,0.5uM,1
AI,U937,24h,10uM,2
AI,U937,24h,1uM,1
AI,U937,24h,3uM,3
AI,U937,6h,0.1uM,2
AI,U937,6h,0.5uM,1
AI,U937,6h,100uM,1
AI,U937,6h,10uM,19
AI,U937,6h,1uM,1
AI,U937,6h,3uM,1
AI,U937,6h,70uM,1
AI,U937,6h,80uM,1
AI,VCAP,24h,0.001uM,1
AI,VCAP,24h,0.1uM,5
AI,VCAP,24h,0.5uM,8
AI,VCAP,24h,100uM,1
AI,VCAP,24h,10uM,235
AI,VCAP,24h,1uM,12
AI,VCAP,24h,20uM,2
AI,VCAP,24h,30uM,3
AI,VCAP,24h,3uM,3
AI,VCAP,24h,40uM,2
AI,VCAP,24h,5uM,6
AI,VCAP,24h,90uM,1
AI,VCAP,48h,1uM,2
AI,VCAP,48h,20uM,2
AI,VCAP,6h,0.1uM,8
AI,VCAP,6h,0.5uM,13
AI,VCAP,6h,100uM,2
AI,VCAP,6h,10uM,277
AI,VCAP,6h,1uM,18
AI,VCAP,6h,20uM,5
AI,VCAP,6h,30uM,2
AI,VCAP,6h,3uM,1
AI,VCAP,6h,40uM,2
AI,VCAP,6h,5uM,6
AI,VCAP,6h,80uM,3
AI,VCAP,6h,90uM,1
AI,WSUDLCL2,6h,10uM,6
AI,WSUDLCL2,6h,40uM,1
AI,YAPC,24h,0.04uM,61
AI,YAPC,24h,0.06uM,1
AI,YAPC,24h,0.12uM,64
AI,YAPC,24h,0.18uM,1
AI,YAPC,24h,0.37uM,61
AI,YAPC,24h,1.11uM,65
AI,YAPC,24h,10uM,94
AI,YAPC,24h,11.2uM,1
AI,YAPC,24h,1uM,1
AI,YAPC,24h,2.26uM,1
AI,YAPC,24h,3.33uM,73
CG,A375,24h,0.04uM,117
CG,A375,24h,0.08uM,1
CG,A375,24h,0.12uM,98
CG,A375,24h,0.1uM,3
CG,A375,24h,0.21uM,1
CG,A375,24h,0.37uM,119
CG,A375,24h,0.5uM,3
CG,A375,24h,0uM,1
CG,A375,24h,1.11uM,129
CG,A375,24h,100uM,4
CG,A375,24h,10uM,304
CG,A375,24h,11.2uM,1
CG,A375,24h,1uM,1
CG,A375,24h,3.33uM,184
CG,A375,24h,3.36uM,1
CG,A375,24h,3.73uM,1
CG,A375,24h,30uM,1
CG,A375,24h,3uM,3
CG,A375,24h,4.17uM,1
CG,A375,24h,40uM,4
CG,A375,24h,5.77uM,2
CG,A375,24h,5uM,2
CG,A375,24h,6.79uM,1
CG,A375,24h,70uM,1
CG,A375,24h,80uM,3
CG,A375,24h,90uM,2
CG,A375,6h,0.1uM,7
CG,A375,6h,0.5uM,7
CG,A375,6h,100uM,3
CG,A375,6h,10uM,350
CG,A375,6h,1uM,1
CG,A375,6h,3uM,6
