region,cellline,time,concentration,n
AI,MCF7,24h,0.02uM,1
AI,MCF7,24h,0.04uM,114
AI,MCF7,24h,0.06uM,1
AI,MCF7,24h,0.11uM,1
AI,MCF7,24h,0.12uM,119
AI,MCF7,24h,0.14uM,2
AI,MCF7,24h,0.1uM,18
AI,MCF7,24h,0.33uM,1
AI,MCF7,24h,0.37uM,99
AI,MCF7,24h,0.41uM,1
AI,MCF7,24h,0.5uM,26
AI,MCF7,24h,1.11uM,106
AI,MCF7,24h,10.05uM,1
AI,MCF7,24h,100uM,4
AI,MCF7,24h,10uM,438
AI,MCF7,24h,1uM,26
AI,MCF7,24h,3.33uM,130
AI,MCF7,24h,3.73uM,1
AI,MCF7,24h,3uM,23
AI,MCF7,24h,40uM,1
AI,MCF7,24h,5uM,3
AI,MCF7,24h,80uM,1
AI,MCF7,24h,90uM,1
AI,MCF7,3h,0.04uM,3
AI,MCF7,3h,0.12uM,10
AI,MCF7,3h,0.37uM,5
AI,MCF7,3h,1.11uM,4
AI,MCF7,3h,10uM,7
AI,MCF7,3h,3.33uM,5
AI,MCF7,6h,0.001uM,14
AI,MCF7,6h,0.01uM,12
AI,MCF7,6h,0.1uM,12
AI,MCF7,6h,0.5uM,35
AI,MCF7,6h,100uM,2
AI,MCF7,6h,10uM,306
AI,MCF7,6h,1uM,23
AI,MCF7,6h,20uM,1
AI,MCF7,6h,30uM,1
AI,MCF7,6h,3uM,21
AI,MCF7,6h,40uM,4
AI,MCF7,6h,5uM,5
AI,MCF7,6h,70uM,1
AI,MCF7,6h,80uM,2
AI,MDAMB231,24h,0.04uM,7
AI,MDAMB231,24h,0.12uM,3
AI,MDAMB231,24h,0.1uM,6
AI,MDAMB231,24h,0.37uM,3
AI,MDAMB231,24h,0.5uM,4
AI,MDAMB231,24h,1.11uM,7
AI,MDAMB231,24h,10uM,12
AI,MDAMB231,24h,1uM,4
AI,MDAMB231,24h,3.33uM,7
AI,MDAMB231,3h,0.04uM,6
AI,MDAMB231,3h,0.12uM,10
AI,MDAMB231,3h,0.37uM,12
AI,MDAMB231,3h,1.11uM,6
AI,MDAMB231,3h,10uM,12
AI,MDAMB231,3h,3.33uM,9
AI,MDAMB231,6h,0.1uM,4
AI,MDAMB231,6h,0.5uM,7
AI,MDAMB231,6h,10uM,13
AI,MDAMB231,6h,1uM,7
AI,MDST8,6h,0.1uM,1
AI,MDST8,6h,0.5uM,2
AI,MDST8,6h,100uM,2
AI,MDST8,6h,10uM,15
AI,MDST8,6h,1uM,1
AI,MDST8,6h,40uM,4
AI,MDST8,6h,5uM,1
AI,MDST8,6h,80uM,2
AI,MDST8,6h,90uM,1
AI,MNEU.E,24h,0.04uM,1
AI,MNEU.E,24h,0.12uM,1
AI,MNEU.E,24h,0.37uM,3
AI,MNEU.E,24h,1.11uM,1
AI,MNEU.E,24h,10uM,3
AI,MNEU.E,24h,3.33uM,1
AI,NCIH1694,6h,0.1uM,2
AI,NCIH1694,6h,10uM,4
AI,NCIH1836,6h,100uM,1
AI,NCIH1836,6h,10uM,3
AI,NCIH1836,6h,70uM,1
AI,NCIH1836,6h,80uM,1
AI,NCIH2073,6h,0.5uM,1
AI,NCIH2073,6h,100uM,1
AI,NCIH2073,6h,10uM,15
AI,NCIH2073,6h,40uM,1
AI,NCIH2073,6h,70uM,1
AI,NCIH508,6h,100uM,1
AI,NCIH508,6h,10uM,12
AI,NCIH508,6h,1uM,1
AI,NCIH508,6h,40uM,1
AI,NCIH596,6h,0.1uM,3
AI,NCIH596,6h,0.5uM,2
AI,NCIH596,6h,10uM,12
AI,NCIH596,6h,3uM,1
AI,NCIH596,6h,40uM,2
AI,NCIH596,6h,80uM,2
AI,NCIH596,6h,90uM,1
AI,NEU,24h,0.04uM,5
AI,NEU,24h,0.12uM,6
AI,NEU,24h,0.37uM,5
AI,NEU,24h,0.5uM,2
AI,NEU,24h,1.11uM,7
AI,NEU,24h,10uM,47
AI,NEU,24h,1uM,1
AI,NEU,24h,3.33uM,7
AI,NEU,6h,10uM,14
AI,NKDBA,24h,0.5uM,2
AI,NKDBA,24h,10uM,11
AI,NKDBA,24h,1uM,1
AI,NKDBA,24h,3uM,2
AI,NOMO1,24h,0.1uM,1
AI,NOMO1,24h,10uM,2
AI,NOMO1,24h,3uM,1
AI,NOMO1,6h,0.01uM,1
AI,NOMO1,6h,0.5uM,2
AI,NOMO1,6h,10uM,10
AI,NOMO1,6h,1uM,1
AI,NPC,24h,0.04uM,5
AI,NPC,24h,0.12uM,5
AI,NPC,24h,0.37uM,5
AI,NPC,24h,1.11uM,7
AI,NPC,24h,10uM,130
AI,NPC,24h,1uM,2
AI,NPC,24h,3.33uM,4
AI,NPC,24h,3uM,2
AI,NPC,6h,10uM,27
AI,NPC.CAS9,24h,0.04uM,9
AI,NPC.CAS9,24h,0.12uM,6
AI,NPC.CAS9,24h,0.37uM,5
AI,NPC.CAS9,24h,1.11uM,3
AI,NPC.CAS9,24h,10uM,2
AI,NPC.CAS9,24h,3.33uM,5
AI,NPC.TAK,24h,0.04uM,4
AI,NPC.TAK,24h,0.12uM,2
AI,NPC.TAK,24h,0.37uM,8
AI,NPC.TAK,24h,1.11uM,2
AI,NPC.TAK,24h,10uM,3
AI,NPC.TAK,24h,3.33uM,3
AI,OV7,6h,10uM,9
AI,OV7,6h,30uM,1
AI,OV7,6h,40uM,2
AI,OV7,6h,80uM,1
AI,PC3,24h,0.001uM,1
AI,PC3,24h,0.01uM,1
AI,PC3,24h,0.04uM,125
AI,PC3,24h,0.05uM,1
AI,PC3,24h,0.06uM,1
AI,PC3,24h,0.12uM,84
AI,PC3,24h,0.1uM,13
AI,PC3,24h,0.21uM,1
AI,PC3,24h,0.33uM,1
AI,PC3,24h,0.37uM,92
AI,PC3,24h,0.5uM,11
AI,PC3,24h,0.9uM,1
AI,PC3,24h,1.11uM,97
AI,PC3,24h,1.92uM,1
AI,PC3,24h,100uM,2
AI,PC3,24h,10uM,576
AI,PC3,24h,1uM,12
AI,PC3,24h,2.7uM,1
AI,PC3,24h,20uM,3
AI,PC3,24h,3.33uM,133
AI,PC3,24h,3uM,9
AI,PC3,24h,40uM,1
AI,PC3,24h,5uM,2
AI,PC3,6h,0.01uM,2
AI,PC3,6h,0.1uM,15
AI,PC3,6h,0.5uM,12
AI,PC3,6h,100uM,2
AI,PC3,6h,10uM,300
AI,PC3,6h,1uM,8
AI,PC3,6h,3uM,8
AI,PC3,6h,5uM,7
AI,PC3,6h,80uM,2
AI,PHH,24h,10uM,44
AI,PHH,24h,3uM,1
AI,PHH,24h,50uM,1
AI,PHH,6h,10uM,4
AI,PHH,6h,3uM,3
AI,PL21,6h,0.1uM,1
AI,PL21,6h,0.5uM,2
AI,PL21,6h,10uM,4
AI,PL21,6h,1uM,1
AI,PL21,6h,40uM,2
AI,PL21,6h,70uM,1
AI,PL21,6h,80uM,2
AI,RKO,6h,100uM,1
AI,RKO,6h,10uM,6
AI,RKO,6h,80uM,1
AI,RMGI,6h,0.5uM,1
AI,RMGI,6h,100uM,1
AI,RMGI,6h,10uM,10
AI,RMGI,6h,1uM,1
AI,RMGI,6h,30uM,2
AI,RMGI,6h,40uM,1
AI,RMGI,6h,80uM,1
AI,RMUGS,6h,0.1uM,2
AI,RMUGS,6h,0.5uM,1
AI,RMUGS,6h,100uM,2
AI,RMUGS,6h,10uM,10
AI,RMUGS,6h,30uM,1
AI,RMUGS,6h,80uM,1
AI,SKB,24h,10uM,105
AI,SKBR3,24h,0.04uM,3
AI,SKBR3,24h,0.12uM,6
AI,SKBR3,24h,0.1uM,1
AI,SKBR3,24h,0.37uM,5
AI,SKBR3,24h,0.5uM,6
AI,SKBR3,24h,1.11uM,4
AI,SKBR3,24h,10uM,10
AI,SKBR3,24h,1uM,9
AI,SKBR3,24h,3.33uM,3
AI,SKBR3,3h,0.04uM,7
AI,SKBR3,3h,0.12uM,5
AI,SKBR3,3h,0.37uM,5
AI,SKBR3,3h,1.11uM,4
AI,SKBR3,3h,10uM,16
AI,SKBR3,3h,3.33uM,2
AI,SKBR3,6h,0.1uM,1
AI,SKBR3,6h,0.5uM,2
AI,SKBR3,6h,10uM,4
AI,SKBR3,6h,1uM,6
AI,SKL,24h,0.04uM,5
AI,SKL,24h,0.12uM,2
AI,SKL,24h,0.37uM,9
AI,SKL,24h,1.11uM,4
AI,SKL,24h,10uM,6
AI,SKL,24h,3.33uM,8
AI,SKL.C,24h,0.04uM,8
AI,SKL.C,24h,0.12uM,7
AI,SKL.C,24h,0.37uM,6
AI,SKL.C,24h,1.11uM,9
AI,SKL.C,24h,10uM,12
AI,SKL.C,24h,3.33uM,5
AI,SKLU1,6h,10uM,8
AI,SKLU1,6h,1uM,1
AI,SKLU1,6h,40uM,1
AI,SKLU1,6h,5uM,1
AI,SKLU1,6h,80uM,1
AI,SKM1,6h,0.5uM,1
AI,SKM1,6h,10uM,11
AI,SKM1,6h,1uM,2
AI,SKM1,6h,3uM,2
AI,SKM1,6h,40uM,1
AI,SKM1,6h,80uM,1
AI,SKMEL1,6h,0.1uM,2
AI,SKMEL1,6h,10uM,4
AI,SKMEL1,6h,40uM,1
AI,SKMEL28,6h,0.1uM,1
AI,SKMEL28,6h,100uM,1
AI,SKMEL28,6h,10uM,10
AI,SKMEL28,6h,40uM,1
AI,SNGM,6h,100uM,2
AI,SNGM,6h,10uM,13
AI,SNGM,6h,40uM,1
AI,SNU1040,6h,10uM,8
AI,SNU1040,6h,40uM,1
AI,SNUC4,6h,10uM,16
AI,SNUC4,6h,1uM,1
AI,SNUC4,6h,5uM,1
AI,SNUC4,6h,80uM,2
AI,SNUC5,6h,0.5uM,1
AI,SNUC5,6h,100uM,1
AI,SNUC5,6h,10uM,5
AI,SNUC5,6h,80uM,1
AI,SW480,6h,0.5uM,2
AI,SW480,6h,100uM,1
AI,SW480,6h,10uM,6
AI,SW480,6h,5uM,1
AI,SW620,6h,0.1uM,1
AI,SW620,6h,0.5uM,1
AI,SW620,6h,100uM,1
AI,SW620,6h,10uM,25
AI,SW620,6h,1uM,1
AI,SW620,6h,40uM,2
AI,SW620,6h,80uM,1
AI,SW620,6h,90uM,1
AI,SW948,6h,0.1uM,1
AI,SW948,6h,100uM,1
AI,SW948,6h,10uM,8
AI,SW948,6h,80uM,4
AI,T3M10,6h,0.1uM,1
AI,T3M10,6h,100uM,2
AI,T3M10,6h,10uM,9
AI,T3M10,6h,5uM,1
AI,T3M10,6h,70uM,1
AI,T3M10,6h,80uM,1
AI,THP1,24h,10uM,2
AI,THP1,24h,3uM,2
AI,THP1,6h,0.5uM,2
AI,THP1,6h,10uM,12
AI,THP1,6h,1uM,2
AI,THP1,6h,40uM,2
AI,THP1,6h,5uM,1
AI,TYKNU,6h,100uM,4
AI,U266,6h,0.1uM,1
AI,U266,6h,0.5uM,1
AI,U266,6h,10uM,2
AI,U937,24h,10uM,1
AI,U937,24h,1uM,3
AI,U937,24h,3uM,2
AI,U937,6h,10uM,13
AI,U937,6h,1uM,3
AI,U937,6h,3uM,3
AI,U937,6h,40uM,1
AI,VCAP,24h,0.1uM,3
AI,VCAP,24h,0.5uM,9
AI,VCAP,24h,100uM,1
AI,VCAP,24h,10uM,185
AI,VCAP,24h,1uM,13
AI,VCAP,24h,20uM,2
AI,VCAP,24h,30uM,3
AI,VCAP,24h,3uM,1
AI,VCAP,24h,5uM,1
AI,VCAP,24h,70uM,1
AI,VCAP,24h,80uM,1
AI,VCAP,48h,20uM,1
AI,VCAP,6h,0.1uM,1
AI,VCAP,6h,0.5uM,9
AI,VCAP,6h,100uM,1
AI,VCAP,6h,10uM,223
AI,VCAP,6h,1uM,7
AI,VCAP,6h,20uM,5
AI,VCAP,6h,30uM,4
AI,VCAP,6h,40uM,2
AI,VCAP,6h,5uM,5
AI,VCAP,6h,80uM,1
AI,VCAP,6h,90uM,1
AI,WSUDLCL2,6h,100uM,2
AI,WSUDLCL2,6h,10uM,3
AI,WSUDLCL2,6h,40uM,1
AI,WSUDLCL2,6h,5uM,1
AI,YAPC,24h,0.01uM,1
AI,YAPC,24h,0.02uM,1
AI,YAPC,24h,0.04uM,109
AI,YAPC,24h,0.05uM,2
AI,YAPC,24h,0.06uM,1
AI,YAPC,24h,0.12uM,89
AI,YAPC,24h,0.37uM,93
AI,YAPC,24h,1.11uM,111
AI,YAPC,24h,1.12uM,1
AI,YAPC,24h,10.05uM,1
AI,YAPC,24h,10uM,156
AI,YAPC,24h,1uM,1
AI,YAPC,24h,2.26uM,1
AI,YAPC,24h,3.33uM,112
AI,YAPC,24h,4.17uM,1
CG,A375,24h,0.04uM,104
CG,A375,24h,0.12uM,102
CG,A375,24h,0.14uM,1
CG,A375,24h,0.1uM,4
CG,A375,24h,0.37uM,117
CG,A375,24h,0.5uM,10
CG,A375,24h,0.75uM,1
CG,A375,24h,1.11uM,134
CG,A375,24h,100uM,2
CG,A375,24h,10uM,323
CG,A375,24h,1uM,12
CG,A375,24h,3.33uM,164
CG,A375,24h,33.33uM,1
CG,A375,24h,3uM,11
CG,A375,24h,4.17uM,1
CG,A375,24h,40uM,4
CG,A375,24h,5uM,3
CG,A375,24h,6.79uM,1
CG,A375,24h,8.11uM,1
CG,A375,24h,80uM,6
CG,A375,6h,0.1uM,4
CG,A375,6h,0.5uM,5
CG,A375,6h,100uM,1
CG,A375,6h,10uM,176
CG,A375,6h,1uM,2
CG,A375,6h,3uM,3
CG,A375,6h,40uM,2
CG,A375,6h,5uM,1
CG,A375,6h,80uM,1
CG,A549,24h,0.001uM,4
CG,A549,24h,0.01uM,4
CG,A549,24h,0.04uM,12
CG,A549,24h,0.12uM,13
CG,A549,24h,0.1uM,7
CG,A549,24h,0.37uM,10
CG,A549,24h,0.41uM,1
CG,A549,24h,0.5uM,14
CG,A549,24h,1.11uM,13
CG,A549,24h,10uM,186
CG,A549,24h,1uM,5
CG,A549,24h,3.33uM,20
CG,A549,24h,30uM,1
CG,A549,24h,3uM,6
CG,A549,24h,70uM,1
CG,A549,24h,80uM,3
CG,A549,24h,90uM,1
CG,A549,6h,0.001uM,6
CG,A549,6h,0.01uM,11
CG,A549,6h,0.1uM,9
CG,A549,6h,0.5uM,6
CG,A549,6h,100uM,1
CG,A549,6h,10uM,139
CG,A549,6h,1uM,9
CG,A549,6h,3uM,9
CG,A549,6h,40uM,1
CG,A549,6h,80uM,1
CG,A673,6h,0.5uM,1
CG,A673,6h,10uM,9
CG,A673,6h,90uM,1
CG,AGS,6h,0.5uM,2
CG,AGS,6h,100uM,3
CG,AGS,6h,10uM,11
