region,cellline,time,concentration,n
AI,H1299,6h,100uM,3
AI,H1299,6h,10uM,13
AI,HA1E,24h,0.01uM,1
AI,HA1E,24h,0.04uM,82
AI,HA1E,24h,0.06uM,1
AI,HA1E,24h,0.12uM,67
AI,HA1E,24h,0.1uM,2
AI,HA1E,24h,0.37uM,77
AI,HA1E,24h,0.43uM,1
AI,HA1E,24h,0.5uM,4
AI,HA1E,24h,1.11uM,87
AI,HA1E,24h,100uM,2
AI,HA1E,24h,10uM,229
AI,HA1E,24h,1uM,1
AI,HA1E,24h,20uM,4
AI,HA1E,24h,3.33uM,96
AI,HA1E,24h,3.35uM,1
AI,HA1E,24h,3uM,2
AI,HA1E,24h,4.17uM,1
AI,HA1E,24h,40uM,1
AI,HA1E,24h,5uM,2
AI,HA1E,24h,6.79uM,1
AI,HA1E,24h,80uM,1
AI,HA1E,6h,0.1uM,1
AI,HA1E,6h,0.5uM,4
AI,HA1E,6h,100uM,3
AI,HA1E,6h,10uM,176
AI,HA1E,6h,3uM,2
AI,HA1E,6h,80uM,1
AI,HA1E,6h,90uM,1
AI,HCC15,6h,0.5uM,3
AI,HCC15,6h,100uM,2
AI,HCC15,6h,10uM,10
AI,HCC15,6h,30uM,1
AI,HCC15,6h,5uM,1
AI,HCC15,6h,80uM,1
AI,HCC15,6h,90uM,2
AI,HCC515,24h,0.04uM,14
AI,HCC515,24h,0.12uM,20
AI,HCC515,24h,0.1uM,2
AI,HCC515,24h,0.37uM,14
AI,HCC515,24h,0.41uM,1
AI,HCC515,24h,0.5uM,1
AI,HCC515,24h,1.11uM,19
AI,HCC515,24h,100uM,2
AI,HCC515,24h,10uM,169
AI,HCC515,24h,3.33uM,23
AI,HCC515,24h,80uM,1
AI,HCC515,24h,90uM,1
AI,HCC515,6h,0.001uM,2
AI,HCC515,6h,0.01uM,3
AI,HCC515,6h,0.1uM,1
AI,HCC515,6h,0.5uM,1
AI,HCC515,6h,10uM,179
AI,HCC515,6h,1uM,6
AI,HCC515,6h,3uM,2
AI,HCC515,6h,40uM,3
AI,HCC515,6h,5uM,1
AI,HCC515,6h,70uM,1
AI,HCT116,6h,100uM,1
AI,HCT116,6h,10uM,13
AI,HCT116,6h,1uM,2
AI,HCT116,6h,30uM,1
AI,HCT116,6h,40uM,2
AI,HCT116,6h,5uM,1
AI,HCT116,6h,80uM,3
AI,HCT116,6h,90uM,1
AI,HEC108,6h,10uM,9
AI,HEC108,6h,5uM,1
AI,HEK293T,24h,0.1uM,1
AI,HEK293T,24h,0.5uM,1
AI,HEK293T,24h,10uM,1
AI,HELA,24h,0.02uM,1
AI,HELA,24h,0.03uM,1
AI,HELA,24h,0.04uM,108
AI,HELA,24h,0.12uM,79
AI,HELA,24h,0.14uM,1
AI,HELA,24h,0.1uM,1
AI,HELA,24h,0.37uM,76
AI,HELA,24h,0.9uM,1
AI,HELA,24h,1.11uM,90
AI,HELA,24h,1.12uM,1
AI,HELA,24h,1.24uM,1
AI,HELA,24h,10uM,188
AI,HELA,24h,1uM,1
AI,HELA,24h,2.7uM,1
AI,HELA,24h,3.33uM,118
AI,HELA,24h,3.73uM,1
AI,HELA,24h,6.79uM,2
AI,HELA,24h,8.11uM,1
AI,HEPG2,24h,0.04uM,25
AI,HEPG2,24h,0.12uM,24
AI,HEPG2,24h,0.1uM,4
AI,HEPG2,24h,0.37uM,17
AI,HEPG2,24h,0.5uM,3
AI,HEPG2,24h,1.11uM,25
AI,HEPG2,24h,10uM,31
AI,HEPG2,24h,3.33uM,22
AI,HEPG2,24h,33.33uM,1
AI,HEPG2,24h,3uM,5
AI,HEPG2,6h,0.1uM,1
AI,HEPG2,6h,0.5uM,1
AI,HEPG2,6h,100uM,2
AI,HEPG2,6h,10uM,167
AI,HEPG2,6h,1uM,1
AI,HEPG2,6h,20uM,1
AI,HEPG2,6h,30uM,1
AI,HEPG2,6h,3uM,9
AI,HEPG2,6h,70uM,1
AI,HL60,24h,10uM,3
AI,HL60,24h,1uM,3
AI,HL60,24h,3uM,2
AI,HL60,6h,0.5uM,2
AI,HL60,6h,10uM,4
AI,HL60,6h,1uM,5
AI,HL60,6h,3uM,2
AI,HME1,24h,0.04uM,11
AI,HME1,24h,0.12uM,6
AI,HME1,24h,0.37uM,6
AI,HME1,24h,1.11uM,4
AI,HME1,24h,10uM,20
AI,HME1,24h,3.33uM,7
AI,HME1,3h,0.04uM,5
AI,HME1,3h,0.12uM,7
AI,HME1,3h,0.37uM,1
AI,HME1,3h,10uM,3
AI,HME1,3h,3.33uM,1
AI,HS578T,24h,0.04uM,7
AI,HS578T,24h,0.12uM,3
AI,HS578T,24h,0.1uM,6
AI,HS578T,24h,0.37uM,5
AI,HS578T,24h,0.5uM,8
AI,HS578T,24h,1.11uM,6
AI,HS578T,24h,10uM,9
AI,HS578T,24h,1uM,8
AI,HS578T,24h,3.33uM,6
AI,HS578T,3h,0.04uM,4
AI,HS578T,3h,0.12uM,3
AI,HS578T,3h,0.37uM,3
AI,HS578T,3h,1.11uM,4
AI,HS578T,3h,10uM,9
AI,HS578T,3h,3.33uM,10
AI,HS578T,6h,0.1uM,5
AI,HS578T,6h,0.5uM,3
AI,HS578T,6h,10uM,4
AI,HS578T,6h,1uM,8
AI,HT115,6h,100uM,3
AI,HT115,6h,10uM,8
AI,HT115,6h,40uM,1
AI,HT29,24h,0.02uM,1
AI,HT29,24h,0.04uM,112
AI,HT29,24h,0.12uM,90
AI,HT29,24h,0.1uM,5
AI,HT29,24h,0.22uM,1
AI,HT29,24h,0.37uM,88
AI,HT29,24h,0.46uM,1
AI,HT29,24h,0.5uM,5
AI,HT29,24h,1.11uM,109
AI,HT29,24h,1.39uM,1
AI,HT29,24h,100uM,1
AI,HT29,24h,10uM,168
AI,HT29,24h,11.11uM,1
AI,HT29,24h,1uM,2
AI,HT29,24h,2uM,1
AI,HT29,24h,3.33uM,114
AI,HT29,24h,3uM,4
AI,HT29,24h,40uM,2
AI,HT29,24h,5.77uM,1
AI,HT29,24h,6.79uM,1
AI,HT29,24h,90uM,1
AI,HT29,6h,0.1uM,2
AI,HT29,6h,100uM,1
AI,HT29,6h,10uM,205
AI,HT29,6h,40uM,1
AI,HT29,6h,5uM,1
AI,HUES3,24h,0.04uM,2
AI,HUES3,24h,0.12uM,2
AI,HUES3,24h,0.37uM,1
AI,HUES3,24h,1.11uM,1
AI,HUES3,24h,10uM,3
AI,HUES3,24h,3.33uM,1
AI,HUH7,24h,10uM,7
AI,HUH7,24h,3uM,9
AI,HUH7,6h,10uM,5
AI,HUH7,6h,3uM,5
AI,HUH7,6h,5uM,1
AI,HUVEC,24h,0.04uM,7
AI,HUVEC,24h,0.12uM,7
AI,HUVEC,24h,0.37uM,3
AI,HUVEC,24h,1.11uM,7
AI,HUVEC,24h,10uM,13
AI,HUVEC,24h,3.33uM,7
AI,JHUEM2,6h,0.1uM,1
AI,JHUEM2,6h,10uM,9
AI,JHUEM2,6h,80uM,1
AI,JURKAT,24h,0.04uM,1
AI,JURKAT,24h,0.12uM,4
AI,JURKAT,24h,0.1uM,3
AI,JURKAT,24h,0.37uM,1
AI,JURKAT,24h,0.5uM,1
AI,JURKAT,24h,1.11uM,3
AI,JURKAT,24h,10uM,6
AI,JURKAT,24h,3.33uM,5
AI,JURKAT,24h,3uM,2
AI,JURKAT,6h,1uM,4
AI,JURKAT,6h,3uM,2
AI,LNCAP,24h,0.04uM,2
AI,LNCAP,24h,0.12uM,1
AI,LNCAP,24h,0.37uM,1
AI,LNCAP,24h,1.11uM,6
AI,LNCAP,24h,10uM,3
AI,LNCAP,3h,0.04uM,1
AI,LNCAP,3h,0.12uM,1
AI,LNCAP,3h,0.37uM,2
AI,LNCAP,3h,1.11uM,3
AI,LNCAP,3h,3.33uM,1
AI,LOVO,6h,0.1uM,4
AI,LOVO,6h,0.5uM,1
AI,LOVO,6h,100uM,1
AI,LOVO,6h,10uM,12
AI,LOVO,6h,80uM,1
AI,MCF10A,24h,0.04uM,5
AI,MCF10A,24h,0.12uM,1
AI,MCF10A,24h,0.1uM,5
AI,MCF10A,24h,0.37uM,7
AI,MCF10A,24h,0.5uM,8
AI,MCF10A,24h,1.11uM,5
AI,MCF10A,24h,10uM,15
AI,MCF10A,24h,1uM,6
AI,MCF10A,24h,3.33uM,10
AI,MCF10A,3h,0.04uM,4
AI,MCF10A,3h,0.12uM,5
AI,MCF10A,3h,0.37uM,4
AI,MCF10A,3h,1.11uM,5
AI,MCF10A,3h,10uM,5
AI,MCF10A,3h,3.33uM,7
AI,MCF10A,6h,0.1uM,3
AI,MCF10A,6h,0.5uM,3
AI,MCF10A,6h,10uM,8
AI,MCF10A,6h,1uM,4
AI,MCF7,24h,0.001uM,8
AI,MCF7,24h,0.01uM,14
AI,MCF7,24h,0.02uM,1
AI,MCF7,24h,0.04uM,88
AI,MCF7,24h,0.06uM,1
AI,MCF7,24h,0.12uM,80
AI,MCF7,24h,0.1uM,18
AI,MCF7,24h,0.33uM,2
AI,MCF7,24h,0.37uM,105
AI,MCF7,24h,0.5uM,26
AI,MCF7,24h,1.11uM,96
AI,MCF7,24h,100uM,1
AI,MCF7,24h,10uM,332
AI,MCF7,24h,1uM,27
AI,MCF7,24h,20uM,2
AI,MCF7,24h,3.33uM,92
AI,MCF7,24h,3uM,15
AI,MCF7,24h,40uM,3
AI,MCF7,24h,5uM,3
AI,MCF7,3h,0.04uM,7
AI,MCF7,3h,0.12uM,7
AI,MCF7,3h,0.37uM,4
AI,MCF7,3h,1.11uM,5
AI,MCF7,3h,10uM,9
AI,MCF7,3h,3.33uM,7
AI,MCF7,6h,0.001uM,12
AI,MCF7,6h,0.01uM,17
AI,MCF7,6h,0.1uM,22
AI,MCF7,6h,0.5uM,25
AI,MCF7,6h,100uM,1
AI,MCF7,6h,10uM,345
AI,MCF7,6h,1uM,36
AI,MCF7,6h,20uM,9
AI,MCF7,6h,3uM,29
AI,MCF7,6h,40uM,4
AI,MCF7,6h,5uM,4
AI,MDAMB231,24h,0.04uM,3
AI,MDAMB231,24h,0.12uM,7
AI,MDAMB231,24h,0.1uM,8
AI,MDAMB231,24h,0.37uM,10
AI,MDAMB231,24h,0.5uM,5
AI,MDAMB231,24h,1.11uM,8
AI,MDAMB231,24h,10uM,16
AI,MDAMB231,24h,1uM,3
AI,MDAMB231,24h,3.33uM,4
AI,MDAMB231,3h,0.04uM,5
AI,MDAMB231,3h,0.12uM,2
AI,MDAMB231,3h,0.37uM,9
AI,MDAMB231,3h,1.11uM,4
AI,MDAMB231,3h,10uM,6
AI,MDAMB231,3h,3.33uM,1
AI,MDAMB231,6h,0.1uM,4
AI,MDAMB231,6h,0.5uM,4
AI,MDAMB231,6h,10uM,5
AI,MDAMB231,6h,1uM,4
AI,MDST8,6h,0.1uM,1
AI,MDST8,6h,0.5uM,1
AI,MDST8,6h,100uM,1
AI,MDST8,6h,10uM,6
AI,MDST8,6h,40uM,2
AI,MDST8,6h,80uM,1
AI,MNEU.E,24h,0.04uM,3
AI,MNEU.E,24h,0.12uM,1
AI,MNEU.E,24h,0.37uM,3
AI,MNEU.E,24h,1.11uM,3
AI,MNEU.E,24h,10uM,4
AI,MNEU.E,24h,3.33uM,2
AI,NCIH1694,6h,10uM,4
AI,NCIH1836,6h,10uM,4
AI,NCIH1836,6h,40uM,1
AI,NCIH1836,6h,70uM,1
AI,NCIH2073,6h,0.1uM,3
AI,NCIH2073,6h,0.5uM,1
AI,NCIH2073,6h,100uM,2
AI,NCIH2073,6h,10uM,10
AI,NCIH2073,6h,1uM,2
AI,NCIH2073,6h,70uM,1
AI,NCIH508,6h,10uM,18
AI,NCIH508,6h,1uM,1
AI,NCIH508,6h,3uM,1
AI,NCIH508,6h,40uM,1
AI,NCIH508,6h,5uM,1
AI,NCIH508,6h,90uM,1
AI,NCIH596,6h,0.1uM,2
AI,NCIH596,6h,0.5uM,2
AI,NCIH596,6h,100uM,2
AI,NCIH596,6h,10uM,8
AI,NCIH596,6h,3uM,1
AI,NCIH596,6h,70uM,1
AI,NEU,24h,0.04uM,5
AI,NEU,24h,0.12uM,2
AI,NEU,24h,0.37uM,5
AI,NEU,24h,0.5uM,1
AI,NEU,24h,1.11uM,5
AI,NEU,24h,10uM,38
AI,NEU,24h,3.33uM,5
AI,NEU,6h,0.1uM,1
AI,NEU,6h,10uM,24
AI,NKDBA,24h,0.5uM,1
AI,NKDBA,24h,10uM,1
AI,NKDBA,24h,1uM,1
AI,NKDBA,24h,3uM,4
AI,NOMO1,24h,0.01uM,1
AI,NOMO1,6h,0.001uM,1
AI,NOMO1,6h,0.01uM,1
AI,NOMO1,6h,0.1uM,2
AI,NOMO1,6h,0.5uM,1
AI,NOMO1,6h,100uM,1
AI,NOMO1,6h,10uM,8
AI,NOMO1,6h,1uM,2
AI,NOMO1,6h,3uM,2
AI,NOMO1,6h,40uM,1
AI,NOMO1,6h,80uM,3
AI,NPC,24h,0.04uM,6
AI,NPC,24h,0.12uM,7
AI,NPC,24h,0.37uM,1
AI,NPC,24h,0.5uM,1
AI,NPC,24h,1.11uM,7
AI,NPC,24h,10uM,147
AI,NPC,24h,1uM,1
AI,NPC,24h,3.33uM,8
AI,NPC,24h,3uM,1
AI,NPC,6h,10uM,39
AI,NPC.CAS9,24h,0.04uM,7
AI,NPC.CAS9,24h,0.12uM,4
AI,NPC.CAS9,24h,0.37uM,7
AI,NPC.CAS9,24h,1.11uM,8
AI,NPC.CAS9,24h,10uM,9
AI,NPC.CAS9,24h,3.33uM,9
AI,NPC.TAK,24h,0.04uM,2
AI,NPC.TAK,24h,0.12uM,3
AI,NPC.TAK,24h,0.37uM,7
AI,NPC.TAK,24h,1.11uM,4
AI,NPC.TAK,24h,10uM,10
AI,NPC.TAK,24h,3.33uM,6
AI,OV7,6h,100uM,1
AI,OV7,6h,10uM,6
AI,PC3,24h,0.01uM,1
AI,PC3,24h,0.02uM,1
AI,PC3,24h,0.04uM,123
AI,PC3,24h,0.06uM,1
AI,PC3,24h,0.12uM,108
AI,PC3,24h,0.14uM,1
AI,PC3,24h,0.18uM,1
AI,PC3,24h,0.1uM,9
AI,PC3,24h,0.37uM,83
AI,PC3,24h,0.41uM,1
AI,PC3,24h,0.5uM,7
AI,PC3,24h,1.11uM,112
AI,PC3,24h,1.12uM,1
AI,PC3,24h,100uM,4
AI,PC3,24h,10uM,443
AI,PC3,24h,1uM,11
AI,PC3,24h,2.7uM,1
AI,PC3,24h,20uM,1
AI,PC3,24h,3.33uM,148
AI,PC3,24h,33.33uM,1
AI,PC3,24h,3uM,2
AI,PC3,24h,40uM,1
AI,PC3,24h,5uM,1
AI,PC3,24h,80uM,1
AI,PC3,6h,0.001uM,2
AI,PC3,6h,0.01uM,5
AI,PC3,6h,0.1uM,12
AI,PC3,6h,0.5uM,13
AI,PC3,6h,10uM,257
AI,PC3,6h,1uM,11
AI,PC3,6h,20uM,1
AI,PC3,6h,3uM,8
AI,PC3,6h,40uM,1
AI,PC3,6h,5uM,3
AI,PHH,24h,10uM,19
AI,PHH,24h,3uM,3
AI,PHH,6h,10uM,5
AI,PHH,6h,20uM,1
AI,PHH,6h,3uM,2
AI,PL21,6h,0.1uM,2
AI,PL21,6h,100uM,1
AI,PL21,6h,10uM,9
AI,PL21,6h,1uM,1
AI,PL21,6h,70uM,1
AI,RKO,6h,0.1uM,1
AI,RKO,6h,0.5uM,4
AI,RKO,6h,100uM,3
AI,RKO,6h,10uM,6
AI,RMGI,6h,0.1uM,1
AI,RMGI,6h,100uM,2
AI,RMGI,6h,10uM,7
AI,RMGI,6h,1uM,1
AI,RMGI,6h,30uM,1
AI,RMGI,6h,80uM,1
AI,RMUGS,6h,0.1uM,1
AI,RMUGS,6h,0.5uM,1
AI,RMUGS,6h,10uM,6
AI,RMUGS,6h,30uM,1
AI,RMUGS,6h,40uM,1
AI,SKB,24h,10uM,80
AI,SKBR3,24h,0.04uM,3
AI,SKBR3,24h,0.12uM,8
AI,SKBR3,24h,0.1uM,6
AI,SKBR3,24h,0.37uM,6
AI,SKBR3,24h,0.5uM,1
AI,SKBR3,24h,1.11uM,9
AI,SKBR3,24h,10uM,14
AI,SKBR3,24h,1uM,5
AI,SKBR3,24h,3.33uM,7
AI,SKBR3,3h,0.04uM,6
AI,SKBR3,3h,0.12uM,7
AI,SKBR3,3h,0.37uM,5
AI,SKBR3,3h,1.11uM,5
AI,SKBR3,3h,10uM,1
AI,SKBR3,3h,3.33uM,6
AI,SKBR3,6h,0.1uM,4
AI,SKBR3,6h,0.5uM,9
AI,SKBR3,6h,10uM,6
AI,SKBR3,6h,1uM,6
AI,SKL,24h,0.04uM,1
AI,SKL,24h,0.12uM,3
AI,SKL,24h,1.11uM,1
AI,SKL,24h,10uM,8
AI,SKL,24h,3.33uM,2
AI,SKL.C,24h,0.04uM,5
AI,SKL.C,24h,0.12uM,1
AI,SKL.C,24h,0.37uM,4
AI,SKL.C,24h,1.11uM,7
AI,SKL.C,24h,10uM,6
AI,SKL.C,24h,3.33uM,8
AI,SKLU1,6h,100uM,2
AI,SKLU1,6h,10uM,7
AI,SKLU1,6h,70uM,2
AI,SKLU1,6h,90uM,1
AI,SKM1,6h,0.5uM,2
AI,SKM1,6h,100uM,1
AI,SKM1,6h,10uM,11
AI,SKM1,6h,1uM,2
AI,SKM1,6h,40uM,2
AI,SKMEL1,6h,0.1uM,1
AI,SKMEL1,6h,0.5uM,2
AI,SKMEL1,6h,10uM,6
AI,SKMEL1,6h,1uM,1
AI,SKMEL1,6h,80uM,2
AI,SKMEL28,6h,10uM,7
AI,SKMEL28,6h,5uM,1
AI,SKMEL28,6h,80uM,1
AI,SNGM,6h,0.1uM,1
AI,SNGM,6h,0.5uM,1
AI,SNGM,6h,100uM,2
AI,SNGM,6h,10uM,11
AI,SNGM,6h,1uM,2
AI,SNGM,6h,30uM,1
AI,SNGM,6h,40uM,1
AI,SNU1040,6h,10uM,6
AI,SNU1040,6h,1uM,1
AI,SNU1040,6h,80uM,1
AI,SNU1040,6h,90uM,1
AI,SNUC4,6h,0.1uM,1
AI,SNUC4,6h,10uM,2
AI,SNUC4,6h,80uM,2
AI,SNUC5,6h,0.5uM,1
AI,SNUC5,6h,10uM,5
AI,SW480,6h,10uM,1
AI,SW480,6h,80uM,2
AI,SW620,6h,0.1uM,2
AI,SW620,6h,0.5uM,1
AI,SW620,6h,100uM,2
AI,SW620,6h,10uM,13
AI,SW620,6h,1uM,2
AI,SW620,6h,30uM,1
AI,SW620,6h,40uM,1
AI,SW620,6h,80uM,2
AI,SW948,6h,0.1uM,1
AI,SW948,6h,0.5uM,1
AI,SW948,6h,100uM,3
AI,SW948,6h,10uM,13
AI,SW948,6h,80uM,1
AI,T3M10,6h,0.1uM,1
AI,T3M10,6h,10uM,5
AI,T3M10,6h,40uM,1
AI,T3M10,6h,80uM,1
AI,THP1,24h,0.1uM,1
AI,THP1,24h,10uM,1
AI,THP1,24h,3uM,1
AI,THP1,6h,0.1uM,2
AI,THP1,6h,0.5uM,2
AI,THP1,6h,100uM,1
AI,THP1,6h,10uM,10
AI,THP1,6h,1uM,1
AI,THP1,6h,5uM,1
AI,THP1,6h,80uM,1
AI,TYKNU,6h,0.1uM,1
AI,TYKNU,6h,100uM,1
AI,TYKNU,6h,10uM,3
AI,TYKNU,6h,90uM,1
AI,U266,24h,10uM,3
AI,U266,24h,1uM,1
AI,U266,24h,3uM,1
AI,U266,6h,0.1uM,1
AI,U266,6h,0.5uM,1
AI,U266,6h,10uM,1
AI,U266,6h,3uM,2
AI,U937,24h,10uM,2
AI,U937,24h,3uM,2
AI,U937,6h,0.5uM,1
AI,U937,6h,100uM,1
AI,U937,6h,10uM,17
AI,U937,6h,1uM,3
AI,U937,6h,30uM,2
AI,U937,6h,3uM,1
AI,U937,6h,40uM,1
AI,U937,6h,5uM,1
AI,U937,6h,80uM,2
AI,VCAP,24h,0.1uM,6
AI,VCAP,24h,0.5uM,7
AI,VCAP,24h,10uM,268
AI,VCAP,24h,1uM,19
AI,VCAP,24h,20uM,5
AI,VCAP,24h,30uM,2
AI,VCAP,24h,3uM,2
AI,VCAP,24h,40uM,2
AI,VCAP,24h,5uM,3
AI,VCAP,48h,1uM,5
AI,VCAP,48h,20uM,2
AI,VCAP,48h,5uM,3
AI,VCAP,6h,0.1uM,2
AI,VCAP,6h,0.5uM,5
AI,VCAP,6h,100uM,3
AI,VCAP,6h,10uM,186
AI,VCAP,6h,1uM,3
AI,VCAP,6h,20uM,2
AI,VCAP,6h,30uM,3
AI,VCAP,6h,5uM,1
AI,VCAP,6h,80uM,3
AI,VCAP,6h,90uM,1
AI,WSUDLCL2,6h,10uM,4
AI,WSUDLCL2,6h,40uM,1
AI,WSUDLCL2,6h,80uM,1
AI,YAPC,24h,0.01uM,1
AI,YAPC,24h,0.04uM,69
AI,YAPC,24h,0.12uM,67
AI,YAPC,24h,0.25uM,1
AI,YAPC,24h,0.37uM,64
AI,YAPC,24h,0.53uM,1
AI,YAPC,24h,0.67uM,1
AI,YAPC,24h,1.11uM,68
AI,YAPC,24h,10uM,124
AI,YAPC,24h,11.2uM,1
AI,YAPC,24h,2.26uM,1
AI,YAPC,24h,2.7uM,1
AI,YAPC,24h,3.33uM,76
AI,YAPC,24h,4.17uM,1
AI,YAPC,24h,6.79uM,1
AI,YAPC,24h,8.11uM,1
CG,A375,24h,0.04uM,71
CG,A375,24h,0.12uM,56
CG,A375,24h,0.1uM,2
CG,A375,24h,0.37uM,82
CG,A375,24h,0.5uM,7
CG,A375,24h,1.11uM,93
CG,A375,24h,1.24uM,1
CG,A375,24h,100uM,1
CG,A375,24h,10uM,252
CG,A375,24h,1uM,3
CG,A375,24h,3.33uM,136
CG,A375,24h,3uM,4
CG,A375,24h,40uM,3
CG,A375,24h,5uM,1
CG,A375,24h,80uM,2
CG,A375,24h,90uM,1
CG,A375,6h,0.1uM,2
CG,A375,6h,0.5uM,3
CG,A375,6h,100uM,1
CG,A375,6h,10uM,172
CG,A375,6h,3uM,2
CG,A375,6h,40uM,1
CG,A549,24h,0.001uM,4
CG,A549,24h,0.01uM,9
CG,A549,24h,0.04uM,11
CG,A549,24h,0.12uM,10
CG,A549,24h,0.1uM,5
CG,A549,24h,0.37uM,7
CG,A549,24h,0.5uM,7
CG,A549,24h,1.11uM,7
CG,A549,24h,10uM,195
CG,A549,24h,1uM,2
CG,A549,24h,3.33uM,8
CG,A549,24h,3uM,1
CG,A549,24h,5uM,1
CG,A549,24h,80uM,1
CG,A549,6h,0.001uM,7
CG,A549,6h,0.01uM,9
CG,A549,6h,0.1uM,11
CG,A549,6h,0.5uM,7
CG,A549,6h,100uM,2
CG,A549,6h,10uM,142
CG,A549,6h,1uM,9
CG,A549,6h,3uM,4
CG,A549,6h,80uM,1
CG,A673,6h,0.5uM,1
CG,A673,6h,10uM,10
CG,A673,6h,80uM,3
CG,AGS,6h,10uM,19
CG,AGS,6h,40uM,2
CG,AGS,6h,80uM,1
CG,ASC,24h,0.12uM,4
CG,ASC,24h,0.37uM,3
CG,ASC,24h,1.11uM,2
CG,ASC,24h,10uM,83
CG,ASC,24h,3.33uM,3
CG,ASC.C,24h,0.04uM,9
CG,ASC.C,24h,0.12uM,8
CG,ASC.C,24h,0.37uM,8
CG,ASC.C,24h,1.11uM,4
CG,ASC.C,24h,10uM,6
CG,ASC.C,24h,3.33uM,5
CG,BT20,24h,0.04uM,8
CG,BT20,24h,0.12uM,8
CG,BT20,24h,0.1uM,10
