Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NAC_Pval,OFC,OFC_Pval,SUB,SUB_Pval
TRIB1,0.468024929,0.10498404,0,0,0.569952393,0.064147033,0.351689541,0.196689019,0.390325306,0.179512855,-0.012963028,0.960979261
BHLHE40,0.467273122,0.06422546,-0.055851197,0.803719469,0.489932698,0.013578713,0,0,0.377814183,0.010664739,0.341558495,0.084509573
PLP2,0.461709376,0.701355441,2.243420313,0.044171839,0,0,-0.009428242,0.994353094,0,0,0,0
HES1,0.44078727,0.229180719,0,0,0.435260931,0.302261853,0,0,0.41447988,0.229312865,0,0
TUBB6,0.409135368,0.45734527,0,0,0,0,0,0,0,0,0,0
EGFR,0.393203407,0.080021234,0,0,0.515807762,0.025676986,0.417833442,0.038311466,0.38600509,0.127835836,0,0
BCL2,0.388303631,0.059835988,0,0,0.454388789,0.042916644,0,0,0.35348407,0.124855673,0,0
DYRK3,0.388030701,0.415711009,1.375184049,0.032546076,0,0,0,0,0,0,0,0
ICAM1,0.386666346,0.637087125,0,0,0,0,0,0,0,0,0,0
FZD1,0.374286804,0.3060392,0,0,0,0,0,0,0,0,0,0
SOX2,0.373118722,0.109314176,1.335204082,4.00E-05,0.383254677,0.15091142,0,0,0.352381921,0.118778573,0,0
HMOX1,0.369650624,0.709266612,0,0,0,0,0,0,0,0,0,0
NPEPL1,0.361803608,0.789481829,0,0,0,0,0,0,0,0,0,0
LOXL1,0.360420974,0.778408877,0,0,0.424173359,0.748468589,0,0,0,0,0.818707268,0.541087573
GLI2,0.357000568,0.677974402,0,0,0.330461957,0.703120987,0.378381412,0.578094104,0,0,0,0
HTRA1,0.354514078,0.142877666,0,0,0.357097479,0.152338865,0,0,0.349168669,0.102817763,0,0
SLC1A4,0.353282596,0.032443579,0,0,0,0,0,0,0,0,0,0
CDKN1A,0.344156726,0.646181407,1.280195477,0.093296794,0,0,0,0,0.432995228,0.525517012,0,0
TP53BP2,0.339101848,0.09703294,0,0,0.355104063,0.184139527,0,0,0,0,0,0
GPER1,0.334833838,0.520046415,0,0,0,0,0,0,0,0,0,0
TLR4,0.331303735,0.354592769,0,0,0.48025492,0.206128449,0.377958925,0.176606647,0.30342918,0.263425083,0,0
JUN,0.328236354,0.145815014,0,0,0,0,0,0,-0.00080459,0.996652242,0,0
SPRED2,0.327710846,0.133952142,0,0,0,0,0.491768427,0.069656058,0,0,0.305595651,0.173938543
CD40,0.326549926,0.688233972,0,0,0,0,0,0,0,0,0,0
PNP,0.322052715,0.498909964,0,0,0,0,0,0,0,0,0,0
GMNN,0.314752962,0.419043846,0,0,0.312674444,0.414777966,0.459928491,0.148352184,0.401596779,0.408024334,0,0
RAB31,0.314436365,0.132406785,0,0,0.314988057,0.124304814,0.399965991,0.05664388,0.353403187,0.085998648,0,0
METRN,0.311718285,0.466315571,0,0,0,0,0,0,0,0,0,0
C2CD5,-0.000765077,0.994369986,0,0,-0.00403448,0.967327125,0,0,0,0,0,0
PPP2R5A,-0.000830697,0.996950248,0,0,0,0,0,0,0,0,0,0
XPNPEP1,-0.000995318,0.995489551,-0.038650662,0.902118785,0,0,0,0,0,0,-0.009290747,0.964729575
NFIL3,-0.001299352,0.997021134,0,0,0,0,0,0,0,0,0,0
BZW2,-0.001365837,0.994689953,0,0,0,0,0,0,0,0,0,0
SHC1,-0.001558435,0.99564149,0,0,0,0,0,0,0,0,0,0
MEST,-0.001696271,0.991958436,0,0,0,0,0,0,0,0,0,0
EPHB2,-0.002299083,0.993555475,0,0,0,0,0,0,0,0,0,0
NRIP1,-0.002658784,0.983392446,0,0,0,0,0,0,-0.002578999,0.987563892,0,0
TCERG1,-0.003707973,0.976881217,0,0,0,0,0,0,-0.01126505,0.910992301,0,0
YKT6,-0.003867057,0.983614955,0,0,0,0,0,0,-0.00030694,0.999364709,0,0
PAN2,-0.004263623,0.98236394,0,0,0,0,0,0,0,0,0,0
HSPB1,-0.004386443,0.99267382,0,0,0,0,0,0,0,0,0,0
TWF2,-0.004547864,0.990635996,0,0,0,0,0,0,0,0,-0.01074713,0.979978461
SMC1A,-0.004772469,0.972463679,0,0,0,0,0,0,0,0,0,0
TIMELESS,-0.004933875,0.992765233,0,0,0,0,0,0,0,0,0,0
LRP10,-0.006769094,0.980460175,0,0,0,0,0,0,0,0,0,0
GOLT1B,-0.007235008,0.963968414,0,0,0,0,0,0,-0.003884666,0.984830784,0,0
EIF4G1,-0.007259031,0.964570788,-0.039848998,0.809926855,0,0,0,0,0,0,0,0
RPA3,-0.007266907,0.985466815,0,0,0,0,0,0,0,0,0,0
CLPX,-0.007451427,0.956514502,0,0,0,0,0,0,0,0,0,0
MBTPS1,-0.007567473,0.948296774,0,0,0,0,-0.019099689,0.871952983,0,0,0,0
AKT1,-0.007757414,0.96183236,0,0,0,0,0,0,-0.017174163,0.915191267,0,0
ABCF3,-0.008152934,0.964800753,0,0,0,0,0,0,0,0,0,0
CRTAP,-0.008207652,0.94574863,0,0,0,0,0,0,0,0,0,0
UBE3B,-0.008841848,0.95754714,0,0,0,0,0,0,0,0,0,0
TARBP1,-0.009096726,0.952276973,0,0,0,0,0,0,0,0,0,0
LAGE3,-0.009651049,0.988203515,0,0,0,0,0,0,0,0,0,0
TMEM5,-0.009773013,0.976547796,0,0,0,0,0,0,0,0,0,0
COG2,-0.00980088,0.956809649,0,0,0,0,-0.019205171,0.916948847,0,0,0,0
TSEN2,-0.010045806,0.968828396,0,0,0,0,0,0,0,0,0,0
UBE2A,-0.010103028,0.955896924,0,0,0,0,0,0,0,0,-0.017859203,0.923497927
NUP88,-0.01068244,0.963758937,0,0,0,0,-0.016568082,0.927993709,0,0,0,0
SLC11A2,-0.011009052,0.945895468,0,0,0,0,0,0,0,0,0,0
TCTN1,-0.011806069,0.977637562,1.548392549,0.000276583,0,0,0,0,0,0,0,0
NCK1,-0.012099011,0.9555026,0,0,0,0,-0.020290178,0.924968275,0,0,0,0
ADO,-0.012304046,0.931394416,0,0,0,0,0,0,0,0,0,0
DFFA,-0.012506806,0.955642192,0,0,0,0,0,0,0,0,0,0
RPN1,-0.012527572,0.935932631,0,0,0,0,0,0,0,0,0,0
MRPL12,-0.012745326,0.983191944,-0.009900814,0.991118491,0,0,0,0,0,0,-0.004635677,0.993413463
TFDP1,-0.013161935,0.948409336,0,0,0,0,0,0,0,0,0,0
SESN1,-0.013272835,0.925822149,0,0,0,0,0,0,0,0,-0.004003655,0.981028476
POLB,-0.013990105,0.952981001,0,0,0,0,0,0,0,0,0,0
MRPS16,-0.014050256,0.920712074,0,0,0,0,-0.016931369,0.917895538,0,0,0,0
NUCB2,-0.014167661,0.92790697,0,0,0,0,0,0,0,0,0,0
STK25,-0.014697326,0.914350987,0,0,-0.010535873,0.942738054,0,0,0,0,0,0
ST6GALNAC2,0,0,4.070676546,1.20E-06,0,0,0,0,0,0,0,0
CD44,0,0,2.995628345,4.13E-06,0,0,0,0,0,0,0,0
DSG2,0,0,2.977870767,0.002218521,0,0,0,0,0,0,0,0
IGF2BP2,0,0,2.842352656,0.007295672,0.701631978,0.563375855,0,0,0.489874517,0.65343956,0.263823109,0.778302182
PTPRC,0,0,2.578725723,5.37E-07,0,0,0,0,0,0,0,0
TSPAN6,0,0,2.201210532,2.52E-06,0,0,0,0,0,0,0,0
COL1A1,0,0,2.092115545,0.078747334,0,0,0.991921163,0.225975015,0,0,0.613385035,0.673123622
PAX8,0,0,2.083981815,0.36074808,0,0,0.419101654,0.657114334,0,0,0.720084051,0.4883788
ERBB3,0,0,1.948609405,1.70E-06,0,0,-0.007950271,0.982864738,0.341496542,0.195338949,0,0
CCL2,0,0,1.935215999,0.14028917,0,0,0,0,0.348555995,0.756799464,0,0
ENOSF1,0,0,1.803063731,7.54E-06,0,0,0.436444248,0.08588343,0.471733533,0.109244982,0,0
PDLIM1,0,0,1.711010368,0.136991157,0,0,0.513467804,0.690579445,0,0,0,0
CDK2,0,0,1.689279745,0.157407241,0,0,0,0,0,0,0.289065524,0.745635359
SPP1,0,0,1.684188009,6.58E-06,0,0,0,0,0,0,0,0
ERBB2,0,0,1.665476461,0.000485162,0,0,0,0,0.317770618,0.509525261,0,0
PRKX,0,0,1.651624598,2.95E-05,0,0,0,0,0,0,0,0
HN1L,0,0,1.617235151,0.0002357,0,0,0,0,0,0,-0.007790611,0.976609981
IL4R,0,0,1.590937337,0.012855272,0.375471332,0.529771599,0.363461602,0.503911532,-0.016236845,0.976959242,0,0
BRCA1,0,0,1.497658999,0.00012227,0,0,0,0,0,0,0,0
CD58,0,0,1.484357827,0.107568371,0,0,0,0,0,0,0,0
FAM63A,0,0,1.461598761,0.000744367,0,0,0,0,0,0,0,0
HIST2H2BE,0,0,1.459261533,0.000442298,0,0,0.350170793,0.241756634,0,0,0,0
PPIC,0,0,1.436591978,0.101805232,0.41440921,0.545586642,0,0,0,0,0,0
TGFB3,0,0,1.417859089,0.001110397,0,0,0,0,0,0,0,0
HMG20B,0,0,1.416258554,0.007984321,0,0,0,0,0,0,0,0
RUVBL1,0,0,1.408901019,2.80E-05,0,0,0,0,0,0,0,0
MICALL1,0,0,1.400069973,0.01332725,0,0,0,0,0,0,0,0
SYNE2,0,0,1.392906885,2.56E-05,0,0,0,0,0,0,0,0
CCDC92,0,0,1.391753668,0.044871881,0,0,0.998759708,0.180120079,0,0,0,0
FZD7,0,0,1.387632666,0.054504075,0.85853253,0.233467629,0.379308914,0.336727256,0.597005319,0.351860539,0,0
PROS1,0,0,1.371603304,0.000342004,0,0,0,0,0,0,0,0
PACSIN3,0,0,1.36582062,0.024438174,0,0,0,0,0,0,0,0
PXN,0,0,1.348001592,0.005211554,0,0,0,0,0,0,0,0
SHB,0,0,1.294864764,0.03853406,0,0,0,0,0,0,0.286428958,0.453872548
CLIC4,0,0,1.294678961,0.000304112,0,0,0,0,0,0,0,0
NOTCH1,0,0,1.285776543,6.92E-05,-0.012430163,0.961971594,0,0,0,0,0,0
PLOD3,0,0,1.27314417,0.039646814,0,0,0,0,0,0,0,0
BTK,0,0,1.261779135,0.140019504,0,0,0,0,0,0,0,0
NT5DC2,0,0,1.240308984,0.023322109,0,0,0,0,0,0,0,0
MAP4K4,0,0,1.240098097,0.00012518,0,0,0,0,0,0,0,0
CHEK2,0,0,1.223128981,0.257510287,0,0,0,0,0,0,0,0
TM9SF2,0,0,-0.000620332,0.997474883,0,0,0,0,0,0,0,0
PECR,0,0,-0.001918919,0.997772468,0,0,0,0,0,0,0,0
NUP62,0,0,-0.002028674,0.996110886,0,0,0,0,0,0,0,0
TIMP2,0,0,-0.002202576,0.995130787,0,0,0,0,0,0,0.242019545,0.199343801
ELAC2,0,0,-0.002413016,0.995569371,-0.000844076,0.996464746,-0.000516553,0.998195845,0,0,0,0
UTP14A,0,0,-0.008193128,0.983380878,0,0,0,0,0,0,0,0
STAT5B,0,0,-0.010725612,0.963558272,-0.002564001,0.983438684,0,0,0,0,0,0
TBC1D31,0,0,-0.015760692,0.95728351,0,0,0,0,0,0,0,0
OXA1L,0,0,-0.017160938,0.971305548,0,0,0,0,0,0,0,0
POLD4,0,0,-0.017894596,0.981663082,0,0,0,0,0,0,0,0
TMCO1,0,0,-0.021117007,0.91498337,0,0,0,0,0,0,0,0
MLEC,0,0,-0.021154476,0.902878694,0,0,-0.007445314,0.948503491,0,0,0,0
MKNK1,0,0,-0.021589798,0.971789628,0,0,0,0,0,0,0,0
MAMLD1,0,0,-0.025471661,0.973571686,0,0,0.54210445,0.275040571,-0.012404736,0.968146179,0,0
GADD45A,0,0,-0.026984298,0.956328954,0,0,0,0,0,0,0,0
SENP6,0,0,-0.028823659,0.869213689,0,0,0,0,0,0,0,0
CDCA4,0,0,-0.031255424,0.98420821,0,0,0,0,0,0,0,0
NUP133,0,0,-0.032196328,0.874018125,0,0,0,0,0,0,0,0
MCOLN1,0,0,-0.0330017,0.968724872,0,0,0,0,0,0,0,0
GNA15,0,0,-0.034357761,0.980525479,0,0,0,0,0,0,0,0
RPIA,0,0,-0.034566204,0.96733105,0,0,0,0,0,0,0,0
RRS1,0,0,-0.035089786,0.955292885,0,0,0,0,0,0,0,0
TICAM1,0,0,-0.036435435,0.973941095,0,0,0,0,0,0,0,0
SPAG7,0,0,-0.042739337,0.900407602,0,0,0,0,0,0,0,0
SIRT3,0,0,-0.043391375,0.915131639,0,0,0,0,0,0,0,0
CHERP,0,0,-0.04452961,0.930125309,0,0,0,0,0,0,0.335925606,0.367201075
MBNL2,0,0,-0.045168359,0.810379604,0,0,0,0,0,0,0,0
TRIM2,0,0,-0.045454249,0.824939917,0,0,0,0,0,0,0,0
EED,0,0,-0.045675324,0.897573314,0,0,0,0,0,0,0,0
IFRD2,0,0,-0.046517264,0.961403791,0,0,0,0,0,0,0,0
PAICS,0,0,-0.049126751,0.844174656,0,0,0,0,0,0,0,0
RNF167,0,0,-0.049229083,0.888576857,0,0,0,0,0,0,0,0
TSPAN3,0,0,-0.050163132,0.803926115,0,0,0,0,0,0,0,0
HOOK2,0,0,-0.051756764,0.910948117,0,0,0,0,0,0,0,0
PXMP2,0,0,-0.051828805,0.95546111,0,0,0,0,0,0,0,0
DDX42,0,0,-0.054374961,0.750894368,0,0,0,0,0,0,-0.018432291,0.89225368
BIRC2,0,0,-0.054915191,0.801006144,0,0,0,0,0,0,-0.017658231,0.915385961
CHIC2,0,0,-0.05508133,0.920829848,0,0,0,0,0,0,0,0
TPD52L2,0,0,-0.058844759,0.830400468,-0.006716175,0.968258488,0,0,0,0,0,0
CREB1,0,0,-0.059706638,0.750555304,0,0,0,0,0,0,0,0
ANKRD10,0,0,-0.060130326,0.838627936,0,0,0,0,0,0,0,0
IGHMBP2,0,0,-0.060716172,0.910767973,0,0,0,0,0,0,0,0
PPIE,0,0,0,0,7.29E-05,0.999744553,0,0,0,0,0,0
ADCK3,0,0,0,0,1.50E-05,0.999966088,0,0,0,0,0,0
UBR7,0,0,0,0,0.585319883,0.639197197,0,0,0,0,0,0
TSPAN4,0,0,0,0,0.489503155,0.560575519,0,0,0,0,0.380234344,0.682990149
FAS,0,0,0,0,0.488578674,0.205828528,0,0,0,0,0,0
TES,0,0,0,0,0.429133296,0.579695459,0,0,0.484609942,0.529479038,0,0
MYL9,0,0,0,0,0.4284957,0.564554208,0.427802242,0.508492141,0,0,0,0
BMP4,0,0,0,0,0.405874254,0.631195775,0,0,0,0,0,0
EIF4EBP1,0,0,0,0,0.400779395,0.684927503,0,0,0,0,0,0
CRK,0,0,0,0,0.388029813,0.583090755,0.366996496,0.645317272,0,0,0,0
DUSP6,0,0,0,0,0.386570187,0.018447832,0,0,0.393578045,0.128384166,0.621684424,0.033434006
NFATC4,0,0,0,0,0.384665316,0.333259552,0,0,0,0,0,0
CTNNAL1,0,0,0,0,0.368993814,0.052051748,0,0,0,0,0,0
GADD45B,0,0,0,0,0.366962868,0.371604205,0,0,0,0,0,0
PTPRK,0,0,0,0,0.360240784,0.64852334,0,0,0,0,0.82576012,0.397678212
PHKA1,0,0,0,0,0.356725288,0.201756401,0,0,0.332418074,0.209715216,0,0
CDK7,0,0,0,0,0.3509485,0.79398437,0.909381797,0.436275013,0,0,0,0
ID2,0,0,0,0,0.342251157,0.036049212,0,0,0,0,0,0
LYN,0,0,0,0,0.33723289,0.336797572,0,0,0,0,0,0
BAG3,0,0,0,0,0.307523068,0.359652872,0,0,0.31963771,0.312260614,0,0
VAPB,0,0,0,0,-0.000252225,0.998429773,-0.017006954,0.889559218,0,0,0,0
PKIG,0,0,0,0,-0.000420057,0.998250718,0,0,0,0,0,0
NIT1,0,0,0,0,-0.00042465,0.998925483,0,0,0,0,0,0
RPA1,0,0,0,0,-0.001050333,0.995356821,0,0,0,0,0,0
CYB561,0,0,0,0,-0.001206554,0.995191403,0,0,0,0,0,0
CIAPIN1,0,0,0,0,-0.001457033,0.994389949,0,0,-0.013172003,0.944813662,0,0
PARP1,0,0,0,0,-0.001543159,0.986532446,0,0,0,0,0,0
TRAP1,0,0,0,0,-0.0015543,0.989677194,0,0,0,0,0,0
ARFIP2,0,0,0,0,-0.00314124,0.986609456,0,0,-0.003421314,0.986364233,0,0
DNTTIP2,0,0,0,0,-0.00351657,0.973822473,0,0,0,0,0,0
DNM1L,0,0,0,0,-0.003573874,0.976505102,0,0,0,0,0,0
RPS6KA1,0,0,0,0,-0.004295763,0.992305117,0,0,0,0,0,0
DLD,0,0,0,0,-0.004376399,0.96717759,0,0,0,0,-0.009225036,0.959753965
SMNDC1,0,0,0,0,-0.004476076,0.985564011,0,0,0,0,0,0
PTK2,0,0,0,0,-0.004485673,0.962528871,0,0,0,0,0,0
MTFR1,0,0,0,0,-0.004750279,0.989744324,-0.004592665,0.987925425,0,0,0,0
MAPKAPK2,0,0,0,0,-0.004774244,0.987420175,0,0,0,0,0,0
SLC35A1,0,0,0,0,-0.005086005,0.978004133,0,0,-0.006179989,0.969598377,0,0
VDAC1,0,0,0,0,-0.005461102,0.966674603,0,0,0,0,-0.014975633,0.942438517
SPTLC2,0,0,0,0,-0.005505386,0.969746539,0,0,0,0,0,0
ANXA7,0,0,0,0,-0.005720208,0.96552723,0,0,0,0,0,0
ATMIN,0,0,0,0,-0.006470812,0.951327897,0,0,0,0,0,0
EDEM1,0,0,0,0,-0.007214529,0.969143325,0,0,-0.001861547,0.991998627,0,0
WRB,0,0,0,0,-0.007770812,0.956737895,0,0,0,0,0,0
RAB21,0,0,0,0,-0.00848654,0.945531303,0,0,0,0,0,0
XPO7,0,0,0,0,-0.008617301,0.932757839,0,0,0,0,0,0
ZNF589,0,0,0,0,-0.008822807,0.971128889,0,0,-0.013437857,0.949211744,0,0
MCUR1,0,0,0,0,-0.009238711,0.949407969,0,0,0,0,0,0
NNT,0,0,0,0,-0.009636434,0.91263761,0,0,0,0,0,0
ZMYM2,0,0,0,0,-0.010407139,0.905467304,0,0,0,0,0,0
SPR,0,0,0,0,-0.01047705,0.982433345,0,0,0,0,-0.008425319,0.991493654
CNOT4,0,0,0,0,-0.010691667,0.930226814,0,0,0,0,0,0
HSPD1,0,0,0,0,-0.010721396,0.916136445,0,0,0,0,0,0
USP22,0,0,0,0,-0.010811144,0.92894817,-0.018289164,0.850555958,0,0,0,0
CCNB1,0,0,0,0,-0.010967286,0.974351266,0,0,0,0,0,0
MAN2B1,0,0,0,0,-0.012583565,0.975050448,0,0,0,0,0,0
GRB10,0,0,0,0,-0.012761834,0.918527667,0,0,0,0,0,0
HDAC2,0,0,0,0,-0.012921823,0.921229767,0,0,0,0,0,0
BDH1,0,0,0,0,-0.013060776,0.972799731,0,0,0,0,0,0
NUSAP1,0,0,0,0,0,0,0.631393282,0.419240227,0,0,0,0
PRR15L,0,0,0,0,0,0,0.601016507,0.652612664,0.345599045,0.77962617,0.402481473,0.777552952
MUC1,0,0,0,0,0,0,0.576645166,0.661436545,0.328145497,0.804021114,0,0
PUF60,0,0,0,0,0,0,0.539862886,0.374533695,0.688240337,0.32666528,0.376809331,0.65098944
WFS1,0,0,0,0,0,0,0.538479893,0.031789424,0.314940448,0.161252447,0,0
ORC1,0,0,0,0,0,0,0.504310184,0.701169297,0,0,0,0
MTHFD2,0,0,0,0,0,0,0.472513309,0.357818751,0,0,0,0
PLK1,0,0,0,0,0,0,0.460655286,0.643277933,0,0,0,0
ATF5,0,0,0,0,0,0,0.454388264,0.597109154,0,0,0,0
RNH1,0,0,0,0,0,0,0.448253048,0.729393456,0,0,0,0
COL4A1,0,0,0,0,0,0,0.444646434,0.267791076,0,0,0,0
SNX7,0,0,0,0,0,0,0.420291268,0.162014834,0,0,0,0
SPAG4,0,0,0,0,0,0,0.408990435,0.755871819,0,0,0.293102405,0.810687589
CEBPD,0,0,0,0,0,0,0.402517072,0.592342288,0.398639469,0.362837939,0.254782783,0.584217892
PRAF2,0,0,0,0,0,0,0.400285954,0.532229879,0,0,0,0
DENND2D,0,0,0,0,0,0,0.388361637,0.59823102,0,0,0,0
ALDOC,0,0,0,0,0,0,0.388288432,0.028998749,0.408380554,0.013611859,0,0
ABHD4,0,0,0,0,0,0,0.375829136,0.372682436,0,0,0,0
BUB1B,0,0,0,0,0,0,0.371692585,0.539355184,0.629343013,0.527172225,0,0
TSKU,0,0,0,0,0,0,0.37049036,0.727214528,0,0,0,0
TRAPPC6A,0,0,0,0,0,0,0.369985166,0.610610561,0,0,0,0
SORBS3,0,0,0,0,0,0,0.362721419,0.423601254,0,0,0,0
RAB27A,0,0,0,0,0,0,0.361829115,0.369321243,0,0,0,0
MTF2,0,0,0,0,0,0,-0.001196024,0.991943324,0,0,0,0
RRP1B,0,0,0,0,0,0,-0.001215735,0.993466983,0,0,0,0
FAT1,0,0,0,0,0,0,-0.001967078,0.988818919,0,0,0,0
NET1,0,0,0,0,0,0,-0.002570688,0.9903278,0,0,0,0
PHKB,0,0,0,0,0,0,-0.002758036,0.97978603,0,0,-0.009083319,0.946316613
RPS6,0,0,0,0,0,0,-0.002762733,0.986568471,0,0,0,0
HPRT1,0,0,0,0,0,0,-0.003071014,0.986810059,0,0,0,0
SNX13,0,0,0,0,0,0,-0.003331193,0.981728317,0,0,0,0
SUZ12,0,0,0,0,0,0,-0.003486543,0.983594367,0,0,0,0
AKR7A2,0,0,0,0,0,0,-0.003632538,0.988630448,0,0,0,0
PRR7,0,0,0,0,0,0,-0.004012016,0.99030951,0,0,0,0
IPO13,0,0,0,0,0,0,-0.004972681,0.980713057,0,0,-0.017650423,0.917767517
CANT1,0,0,0,0,0,0,-0.005682572,0.983963451,0,0,0,0
DNM1,0,0,0,0,0,0,-0.00665496,0.96832505,0,0,0,0
HMGCS1,0,0,0,0,0,0,-0.006687979,0.962355867,0,0,0,0
G3BP1,0,0,0,0,0,0,-0.007840589,0.959822985,0,0,0,0
UBE2L6,0,0,0,0,0,0,-0.008685213,0.972587457,0,0,0,0
EZH2,0,0,0,0,0,0,-0.009094059,0.983302314,0,0,0,0
APBB2,0,0,0,0,0,0,-0.011525064,0.929158347,0,0,0,0
ACOT9,0,0,0,0,0,0,-0.01180072,0.96514856,0,0,0,0
PSRC1,0,0,0,0,0,0,-0.01257945,0.971060015,0,0,0,0
ADAT1,0,0,0,0,0,0,-0.013079574,0.957312748,0,0,0,0
SCYL3,0,0,0,0,0,0,-0.013155149,0.953265152,0,0,0,0
DECR1,0,0,0,0,0,0,-0.013608694,0.932814609,0.340880562,0.134079982,0,0
PTPN1,0,0,0,0,0,0,-0.01404824,0.943664593,0,0,0,0
KIF5C,0,0,0,0,0,0,-0.014262115,0.928370999,0,0,0,0
RB1,0,0,0,0,0,0,-0.01442912,0.931616161,0,0,0,0
PPP2R3C,0,0,0,0,0,0,-0.014540842,0.942708454,0,0,0,0
CAPN1,0,0,0,0,0,0,-0.014863935,0.957004156,0,0,0,0
SMAD3,0,0,0,0,0,0,-0.014988795,0.938559722,0,0,0,0
UFM1,0,0,0,0,0,0,-0.01610654,0.932672262,0,0,0,0
ABCC5,0,0,0,0,0,0,-0.017041436,0.929364861,0,0,0,0
RFC2,0,0,0,0,0,0,-0.020065881,0.958552371,0,0,0,0
TESK1,0,0,0,0,0,0,-0.020257893,0.956443859,0,0,0,0
CCNH,0,0,0,0,0,0,-0.022183138,0.84095808,0,0,0,0
MAPKAPK3,0,0,0,0,0,0,0,0,0.512874161,0.178809061,0,0
CDKN2A,0,0,0,0,0,0,0,0,0.424320572,0.686993376,0,0
INTS3,0,0,0,0,0,0,0,0,0.418362033,0.676339405,1.379239286,0.161417267
SERPINE1,0,0,0,0,0,0,0,0,0.394448718,0.689998571,0,0
FGFR2,0,0,0,0,0,0,0,0,0.376515549,0.06659643,0,0
TIPARP,0,0,0,0,0,0,0,0,0.364704087,0.146132849,0,0
RPA2,0,0,0,0,0,0,0,0,0.35909471,0.145384288,0,0
NFE2L2,0,0,0,0,0,0,0,0,0.305585554,0.135444484,0,0
ADGRG1,0,0,0,0,0,0,0,0,0.302619591,0.270242639,0,0
HK1,0,0,0,0,0,0,0,0,-0.001711315,0.989464364,0,0
NMT1,0,0,0,0,0,0,0,0,-0.002629134,0.984070275,-0.003926353,0.978015194
FOXO3,0,0,0,0,0,0,0,0,-0.002999336,0.977933063,0,0
TERF2IP,0,0,0,0,0,0,0,0,-0.003271521,0.985281975,0,0
DCK,0,0,0,0,0,0,0,0,-0.004131279,0.982398521,0,0
PPP1R13B,0,0,0,0,0,0,0,0,-0.004482014,0.978871424,0,0
INPP4B,0,0,0,0,0,0,0,0,-0.004756765,0.970748968,0,0
EPN2,0,0,0,0,0,0,0,0,-0.005560545,0.977330591,0,0
ZNF131,0,0,0,0,0,0,0,0,-0.006146765,0.968813874,0,0
IARS2,0,0,0,0,0,0,0,0,-0.006694207,0.958056581,0,0
ATP11B,0,0,0,0,0,0,0,0,-0.00676094,0.961380267,0,0
SUPV3L1,0,0,0,0,0,0,0,0,-0.00676262,0.964367911,-0.014037777,0.943913955
SACM1L,0,0,0,0,0,0,0,0,-0.006878556,0.968412856,0,0
SYK,0,0,0,0,0,0,0,0,-0.007650466,0.984862882,0,0
NUDCD3,0,0,0,0,0,0,0,0,-0.007695127,0.954728446,0,0
IFNAR1,0,0,0,0,0,0,0,0,-0.009081291,0.93499368,0,0
GNAI1,0,0,0,0,0,0,0,0,-0.009560114,0.958288743,0,0
HEBP1,0,0,0,0,0,0,0,0,-0.010074925,0.977804547,0,0
AKAP8,0,0,0,0,0,0,0,0,-0.010162624,0.957326564,0,0
NENF,0,0,0,0,0,0,0,0,-0.011433635,0.960371014,0,0
TRAPPC3,0,0,0,0,0,0,0,0,-0.012922846,0.938268373,0,0
CAB39,0,0,0,0,0,0,0,0,-0.013209717,0.940157075,0,0
PRUNE,0,0,0,0,0,0,0,0,-0.013254017,0.960651788,0,0
