Gene,SRR5961948,SRR5961952,SRR5961953,SRR5961957,SRR5961959,SRR5961964,SRR5961965,SRR5961971
NOS1,28.54068218,22.55785434,28.40712814,37.95349572,22.39590948,17.69984879,21.98512506,22.32779893
NOS1AP,67.71013195,45.78321169,46.46206405,46.27137982,32.96372926,35.75572579,40.34379309,43.77359966
NOS2,3.247019056,1.948138639,3.204412009,2.01643979,1.25453901,1.577924484,2.218201166,2.424783075
NOS3,0.928240349,1.23833118,0.996819152,2.327995435,1.168680832,0.74737481,0.694558474,1.022868996
NOSIP,5.59353842,5.770354464,7.721700124,6.262147351,6.348633561,6.862812104,5.491219858,7.511234687
NOSTRIN,0.427459265,0.478987198,0.232948668,0.410273288,0.603972377,0.596237807,0.287312248,0.317341306
NOTCH1,20.07328606,11.47547757,8.098773048,24.47559705,9.502178386,10.58114352,10.44796965,13.19930256
NOTCH2,124.2519616,109.0795472,33.53050467,94.58933492,112.1980344,114.1670747,90.52351161,103.8515855
NOTCH2NLA,2.852791644,3.351150915,0.715266138,2.609459962,2.424212038,2.054135162,2.023183146,1.910257188
NOTCH2NLB,4.563310985,3.185863832,1.168488173,2.888689952,4.220036346,4.992821769,2.553218347,1.9089728
NOTCH2NLR,4.854697282,3.356550985,1.449661369,1.448768245,2.769436661,2.337119007,2.285233473,3.307414602
NOTCH3,8.393272028,4.344997876,4.525393025,7.905069934,3.434143805,3.044316499,3.429305777,3.49913832
NOTUM,0.325985067,0.277874343,0.186400369,0.212510192,0.63499626,0.048040947,0.07937055,0.328748001
NOVA1,103.1518783,83.28415869,86.28824732,72.56561491,74.39482461,82.6331225,84.90835998,77.60669728
NOVA2,74.89614546,34.77200916,38.65767626,33.17132715,25.55179158,24.53667694,34.12337786,29.01154663
NOX1,0.54012054,0.365255815,0.086476437,0.328631756,0.378762222,0.267450751,0.66280063,0.467714369
NOX4,3.019367336,2.590573901,5.055354305,3.181919804,3.440495693,5.537392623,4.069767652,3.510657952
NOX5,1.06899989,0.513221961,0.565592122,1.042921089,0.466730821,0.342242598,0.534020971,0.919449177
NOXA1,2.890519502,2.648229247,2.459705148,2.437270235,2.704428347,3.099259965,2.521420405,3.127715415
NOXO1,0.562153552,0.430040284,0.663491396,0.473590461,0.442226101,0.535309246,0.331652934,0.529123623
NOXRED1,2.684263213,2.563524414,1.932810674,1.996154303,2.78037144,1.933967265,2.033303953,2.125507353
NPAP1,5.064950804,2.789419568,3.096172853,3.683338213,1.572298365,1.498807641,1.857184256,2.03229842
NPAS1,2.057711624,1.644737966,1.282911168,1.134988083,0.86159274,1.309352437,1.212724582,1.104161907
NPAS2,61.01428414,31.48296374,33.795738,38.7770484,26.81501975,27.99259615,24.00287489,27.12770133
NPAS2-AS1,0.874892932,0.393601506,0.333512958,0.430926665,0.2028846,0.343825032,0.284024189,0.215675342
NPAS3,50.2197643,49.26078696,28.81916957,49.74785502,64.71257984,55.25063229,41.88883624,42.53025437
NPAS4,1.029596912,3.071751075,0.124882158,1.153236575,0.52418653,1.738036702,1.714915532,0.506575968
NPAT,39.99141642,40.31536412,40.20640462,38.91685378,48.77383367,47.26854428,42.41906391,43.79336595
NPBWR1,0.319562203,0.567498753,0.304546223,0.277764155,0.422400513,0.141283197,0.272323508,0.365240126
NPC1,30.46374421,21.21747633,24.07734532,39.99238682,36.52296766,25.36614415,38.85081356,25.16408667
NPC2,4.832012572,5.462498966,4.050003338,6.432813984,7.461558936,7.66878551,6.792493488,5.733719013
NPDC1,20.41723397,11.21332146,14.26480448,13.02401108,9.931900068,8.248878608,9.800149735,11.37411173
NPEPL1,0.4016737,0.208412777,0.25630914,0.148762144,0.374206828,0.252223465,0.178589752,0.263007259
NPEPPS,159.4883245,141.8078753,160.6766539,142.7218992,143.2523776,159.6861606,164.5114519,157.2213804
NPEPPSP1,0.709862962,0.296042258,0.733246356,1.602247113,0.423750174,1.275611645,0.429304294,0.732814294
NPFFR2,1.241786703,0.660951795,1.726816638,1.330201716,1.328699358,1.262986152,1.907780275,1.942552906
NPHP1,11.198031,11.45837891,11.81252622,8.558915074,14.3917637,11.23366938,8.648895827,9.930322165
NPHP3,3.520729536,3.198491293,1.574267294,3.08007581,4.763624546,4.279857616,2.919195415,1.970406413
NPHP3-ACAD11,2.381527503,2.934287926,2.530728265,3.192973683,3.202176177,2.391562501,4.561845814,2.558992778
NPHP3-AS1,0.522284739,0.442454831,0.309706747,0.588480953,0.810131453,0.478924116,0.428594554,0.619048508
NPHP4,17.77622981,12.723914,10.71671228,11.73714166,11.60641066,12.63283222,7.817369624,10.20431316
NPHS1,1.507883854,0.549136641,1.048424388,0.865771288,0.455067363,0.262907321,0.796327927,0.899547805
NPIPA1,0.27850763,0.362193123,0.285837756,0.130350464,0.281689708,0.06630204,0.091283751,0.262143619
NPIPA5,0.261234125,2.403085228,0.319497302,0.278154949,0.212027468,0.53897894,0.074205891,0.348337135
NPIPA7,0.187942891,0.08306937,0.529374287,0.965641273,0.264405334,0.301594433,0,1.454511988
NPIPA8,0.251183401,0.395513056,0.167566342,0.14009454,1.427089452,2.159342748,0.856210709,0.256126924
NPIPA9,0.800070092,0.371306327,1.707944943,0.703149566,0.24243037,0.403506091,0.727254617,0.334693833
NPIPB11,3.005335847,1.394753069,1.363319909,1.987047235,2.009936992,1.694835285,2.970850029,2.300720039
NPIPB15,0.190074435,0.189025868,1.699121201,0.647635384,1.203318325,0.078432416,0.161977032,0.071562564
NPIPB3,4.02771233,1.543580231,1.913609383,2.05613613,1.626548341,1.621460833,0.971096312,1.146564431
NPIPB4,6.116938338,2.354112577,3.158315727,3.262947232,3.468515491,3.544108356,2.356431992,3.312552155
NPIPB5,49.71708694,24.61009642,33.37028674,8.531399188,8.423927166,8.355590962,8.359089466,15.70718112
NPIPB9,1.639905477,1.184314096,0.963756017,0.510771692,0.437331573,0.20139627,0.232914912,0.679897503
NPL,7.579163391,11.72476991,4.81123392,10.56304271,13.83832458,10.55855258,8.13328799,10.20281618
NPLOC4,55.30498359,40.92872604,53.15963254,48.63444791,38.54642419,44.3813693,39.4581743,43.13830143
NPM1,78.84281912,119.7821759,118.2165068,101.3435946,136.5397685,118.5532321,111.3051788,131.6752237
NPM2,23.8267162,23.14293608,29.14697582,18.59737089,20.645937,20.51170768,17.76453171,21.97368647
NPM3,4.282516533,5.739254924,7.669322694,5.963758448,5.420098527,5.906216228,4.761864091,6.445117242
NPNT,7.428430764,8.838848651,9.64857808,8.620480116,13.30415651,8.661253125,7.070972084,7.794575139
NPPA,0.534052933,0.834596352,0.763437302,0.881979923,0.668763003,0.511577591,0.390092178,0.520626731
NPPC,0.659437596,1.092999557,0.791848432,1.27055915,0.920586009,1.043090938,0.636885107,0.931037459
NPR1,0.770291999,0.241908188,0.378639287,1.948712232,1.125356469,0.418228552,0.621876318,0.667793252
NPR2,48.01846284,38.76813159,34.83499336,35.78495987,30.09780669,34.39507531,36.07630881,33.23902381
NPR3,3.706096223,5.029019296,4.159118276,4.699553633,7.674635887,4.109061541,2.804053183,2.282091982
NPRL2,10.48101348,11.62987093,11.66722797,11.48129631,11.49180171,12.73296243,11.58800405,12.03120027
NPRL3,13.38751721,6.678874227,9.670227794,9.440173532,6.77854085,4.344387913,6.384244805,6.5090842
NPSR1,0.473068659,0.492861729,0.330615656,0.178183329,0.394930662,0.418301363,0.537517541,0.233238242
NPSR1-AS1,1.401666618,1.194800715,1.496099803,0.913748733,1.131144661,1.528587494,2.457190968,1.187379186
NPTN,274.6273968,281.1758078,304.9608922,249.4393055,237.7167238,301.302081,294.4661436,302.0743422
NPTN-IT1,30.13808852,26.59503181,16.55211864,16.54134642,22.71758262,19.55175277,21.48443779,17.86011459
NPTX1,257.8740399,161.5840195,170.7868854,203.6734095,131.4729422,160.9163283,194.1519936,221.6967657
NPTX2,25.23296352,39.54508196,20.80090258,44.46823753,27.42860474,22.40470156,27.45465575,30.98151458
NPTXR,343.7483027,174.1699369,184.8535308,167.2469295,136.7319338,137.4225384,145.5405873,154.9069285
NPY,8.072778158,9.060747565,15.03957359,17.89395507,11.76295306,11.10385155,8.594779179,13.10284501
NPY1R,41.86606465,39.36966623,43.78307746,31.42925032,41.43570575,36.41432897,38.40555416,37.37792029
NPY2R,3.991233755,6.071827209,5.152456273,4.712471298,9.497675695,6.009122974,7.023094729,6.782410854
NPY4R,1.157513077,0.468977881,0.486191001,0.221717464,0.66807557,0.70761009,0.146134198,0.625454947
NPY4R2,0.422459782,0.439226019,0.204964442,0.163572225,0.149622237,0.31695278,0.261825777,0.27111662
NPY5R,5.325436771,7.083205682,8.040952584,6.573773137,7.534720214,7.551049513,9.151130886,8.787407168
NPY6R,6.439991943,6.504534772,2.84621078,5.865292745,6.42913663,5.024150078,6.654214545,3.864272151
NQO1,13.96767125,16.04961579,8.157189923,10.83924369,18.37709643,15.57826116,14.96367837,18.30060436
NQO2,18.15945601,21.23754176,27.1371842,16.00683651,20.24279608,24.01707553,19.37088915,20.27988633
NR0B1,0.434467951,0.353512767,0.184441631,0.360475002,0.480859875,0.285216727,0.067317005,0.111529179
NR1D1,15.63636904,8.82912244,13.91752071,12.04232007,6.21436401,13.81376966,8.907148847,8.830582539
NR1D2,137.9185887,183.0456454,160.4912643,155.7044418,207.254937,219.9303477,205.8442372,213.0757134
NR1H2,9.404790812,9.437386111,10.68605048,10.85384478,9.313590115,9.013466027,9.224482683,11.10237506
NR1H3,4.474033171,4.582168134,3.623170914,5.092251225,5.094651372,5.556872093,5.804359414,3.875940153
NR1I2,0.323185357,0.367317107,0.523598518,0.463507124,0.494640629,0.47628349,0.668855472,0.586664211
NR1I3,2.583120746,1.94879844,1.426112557,1.598775776,1.279623466,1.240487436,0.910872695,1.446232113
NR2C1,31.38282786,25.09846355,26.94274484,24.67063175,32.46857763,31.66001786,27.03128601,25.30950156
NR2C2,47.40780372,36.31510507,43.99229525,40.13568788,37.66024423,37.05432156,33.8673102,35.88900442
NR2C2AP,1.767903987,1.714740007,2.038438178,1.872455922,2.317093827,1.891319214,1.190373797,1.499680376
NR2E1,18.12266452,15.68142363,4.429148005,12.1498499,18.26120198,16.10946385,12.38383877,11.82890028
NR2E3,1.223238036,1.377158385,1.139364489,1.291938286,2.000638305,0.999991457,1.140756176,0.847231133
NR2F1,69.54886389,55.30314307,62.63120215,46.55059263,46.67399868,53.08997894,50.21261515,52.51900291
NR2F1-AS1,62.73642111,75.04923587,72.31776846,67.7438774,69.32163951,74.27954598,67.47723751,70.23574656
NR2F2,13.07083942,9.035969945,8.062395124,10.41728954,10.06501931,6.278932814,7.463093236,7.109686237
NR2F2-AS1,0.656703761,0.525304268,0.476186993,0.477741749,0.917696496,0.500728696,0.437969533,0.29562186
NR2F6,5.012455063,5.647919328,5.123141109,5.707855839,5.777729036,3.98487931,3.487737001,6.665717548
NR3C1,186.6413904,157.345053,133.9273031,158.8432884,177.486867,174.4936891,184.855751,179.38918
NR3C2,72.7423732,69.56545716,51.22455864,56.78852216,77.37688452,68.0131076,62.92576111,68.86133832
NR4A1,23.13264455,14.11566287,7.105588863,12.16205039,6.398082958,8.325660632,10.11646106,7.86141204
NR4A2,32.68019234,9.845816754,34.36757988,31.02541439,9.109344396,12.382497,21.46561566,15.9160492
NR4A3,35.61596833,30.2429737,9.447562505,18.54595361,16.05409297,8.417402968,18.94196579,16.59613715
NR6A1,6.943222185,4.150602354,4.593383864,4.1426282,5.919491614,5.714236896,4.425347234,3.747368471
NRAD1,2.671629227,1.461289987,2.406056421,1.490069273,1.951555539,1.332093857,1.555745381,1.445926518
NRAP,1.728155162,1.54458397,3.444002811,4.498742918,2.237115499,1.985867215,1.67775244,2.306087896
NRARP,3.618488824,2.81542788,1.250736371,2.908901001,2.428650569,2.204888692,2.652208989,2.223528312
NRAS,40.50893459,49.07501798,44.13889932,49.96683407,56.41167123,52.51071104,53.9430711,52.32117171
NRAV,13.28548072,11.77608228,13.39801231,11.08431287,11.9658812,11.68848322,13.66919739,12.21212184
NRBF2,16.06671742,20.53372632,19.70722944,18.15090839,21.2418114,18.02672818,19.15693271,20.25474333
NRBP1,61.21960171,56.52519215,72.2381947,58.38111681,64.74592267,62.71388099,60.45968035,65.67916706
NRBP2,59.58657081,48.23874171,45.96674168,58.15534111,40.20630619,41.76750395,47.00512107,42.52545563
NRCAM,894.0036351,772.7394212,859.3731759,718.639004,707.1592462,860.430225,873.5977479,846.8428599
NRDC,114.4326913,99.63777412,117.2901017,98.21727633,94.37382489,101.588851,117.1500736,106.4904052
NRDE2,20.3445215,19.31972119,21.55989505,21.36610578,18.04917681,17.08548095,19.79751488,16.57908358
NREP,48.71845624,54.39375527,63.19531894,47.63129188,35.95369007,50.25802411,49.8136813,44.95369327
NRF1,14.76331357,11.49759259,10.29312872,12.99667699,13.29059115,10.19757319,10.80460381,9.365054089
NRG1,16.24404965,11.85719799,15.18715389,12.96303581,7.754696707,12.13465678,17.59331603,13.78324741
NRG1-IT1,3.909261067,2.553456604,3.67266046,2.434853899,3.064011168,2.147644387,3.390518704,2.482075644
NRG1-IT3,0.381400505,0.334673353,0.299335476,0.218409316,0.305917164,0.138865859,0.764754536,0.147819788
NRG2,9.777469867,6.140027668,6.977008957,6.069335739,6.826539762,5.802542534,5.130347302,5.356343634
NRG3,62.60584639,62.31921053,45.91504855,48.22590385,45.21421947,52.15484786,52.91504725,49.95855302
NRG3-AS1,2.819806824,2.416241466,1.419708987,1.316439478,2.677302213,2.122228362,2.146052318,1.685954301
NRG4,3.441737716,6.368391225,7.514211922,5.596947721,8.146698902,6.713674986,7.252432873,6.694997169
NRGN,224.7905717,194.5380766,193.6939282,130.6874422,70.89409827,109.8268953,107.7686061,117.0773642
NRIP1,128.846667,165.2463717,137.3271809,138.8404386,173.7896194,168.727261,161.2201363,152.7326343
NRIP2,8.511269221,7.251978946,5.914512412,8.657987725,5.871857042,7.316863853,8.348627823,6.613396447
NRIP3,58.35594295,93.7739479,84.4058522,82.84774851,91.62681461,86.97065158,78.79425733,78.16244095
NRK,0.522515304,0.239830518,0.26813377,0.354603076,0.254455877,0.621954785,0.376771527,0.283739055
NRL,1.847681608,2.125288095,1.18805045,1.408643893,1.49603447,1.102306004,1.631462977,1.885791808
NRN1,127.1699112,135.1402364,159.0979606,131.6205975,110.9732132,152.5253607,149.1683355,164.3951
NRON,2.487815321,2.071799788,0.94451078,2.00594705,1.142574392,0.959804431,1.068647426,1.047075283
NRP1,49.35443038,48.80534201,25.11134285,40.52976255,44.56595344,37.68305751,44.63149093,42.00056385
NRP2,18.82174272,18.35213991,15.95918892,15.52869968,15.02983279,13.3292779,15.726023,17.73090293
NRROS,0.815917862,0.460533837,0.294218898,0.644028058,0.493987567,0.227487013,0.526177746,0.6019285
NRSN1,74.95383831,70.16745975,62.81581329,67.60155977,49.99430347,60.16501194,66.3511172,65.16422929
NRSN2,38.6399446,35.56781532,35.12636518,32.88888778,23.59721362,29.42262131,30.91337763,34.01974136
NRSN2-AS1,4.428811972,5.313220239,4.291050638,5.100631102,5.871165025,6.127951142,4.493013094,3.887377851
NRXN1,822.6732827,852.9114991,815.7028892,694.158686,820.153361,881.9092512,819.8425252,821.7164656
NRXN2,129.5828543,84.66784489,86.50426734,85.28034354,63.57489081,63.08036493,64.67789988,78.44115539
NRXN3,369.4549419,304.2900098,300.2044905,254.7818508,243.2360007,272.9934738,300.8709949,248.0645323
NSA2,22.25351676,31.35527125,37.56152959,31.15181683,55.37409088,32.94525516,29.53797029,33.77396926
NSD1,232.1030333,206.2472827,233.345181,229.9595009,223.6534617,203.8443922,214.9576556,196.1494332
NSD2,171.998095,154.3172652,172.984063,158.783046,159.0306378,143.5360389,146.3482269,142.8314367
NSD3,181.8513523,169.7871853,165.1229095,157.599256,155.2603848,159.3904639,160.198031,143.8077976
NSDHL,10.35643815,10.14492638,12.3383032,9.998401611,9.201245117,10.52357399,10.43187419,10.77073718
NSF,1.289104157,1.635645819,1.986829804,0.879006741,1.580251973,0.871275504,1.553114933,1.4016417
NSFL1C,55.20324825,48.36624233,52.8746172,48.99234912,42.89844093,41.19624045,42.81685095,44.77380364
NSFP1,0.274136318,0.295342682,0.426716281,0.264093532,0.244749313,0.377065853,0.38935437,0.344038863
NSG1,45.0211097,50.5891973,47.4982212,36.52361584,40.01156997,50.90576868,47.30457107,53.35302035
NSG2,335.0249072,449.9636618,403.1101854,332.2770437,378.0948724,389.4494178,343.7609691,374.8062019
NSL1,28.52283932,24.69793882,20.83404105,23.71684169,31.37213692,28.15605284,27.82053659,24.33508278
NSMAF,28.6263039,27.43800436,26.04213618,24.81958571,32.99173301,30.09983022,29.67804965,27.05444027
NSMCE1,8.084809853,11.42075155,13.99842227,12.74502874,15.94550594,13.19283909,10.77296626,12.50424928
NSMCE2,10.24710829,14.0992942,15.91927334,13.79335223,13.32988944,15.34957034,11.00515139,13.71884199
NSMCE4A,6.098530832,7.885937407,7.30820533,9.4072896,13.04265214,9.592928093,9.064265966,7.703565167
NSMF,116.0926747,86.71779638,111.6126564,105.364676,76.82953377,77.60077386,60.02181106,74.10409333
NSRP1,30.65370572,22.20029854,20.39456785,21.55974192,20.60319237,19.43063347,20.98182982,19.69857226
NSUN2,42.87779988,39.78090688,51.30436783,41.16565551,56.0052146,48.93452684,41.02677118,47.73044963
NSUN3,9.619723849,10.69798205,9.772540509,10.66176036,12.92649189,14.24733229,11.49719747,10.68882644
NSUN4,18.25732822,17.09784951,14.05338624,15.06403019,15.84054398,16.07690745,18.60839616,16.97139107
NSUN5,2.132555638,2.176116143,2.02881399,2.730465732,2.058973929,2.333857057,2.054355554,2.722885133
NSUN5P1,4.588402504,3.979187548,4.497141983,3.956116527,3.537032008,2.647115873,3.150341992,3.991313639
NSUN5P2,2.358673399,2.32332188,1.048992547,1.74947328,1.334602122,1.297712325,1.225147031,0.930322187
NSUN6,30.18389084,31.24434051,25.52634122,29.96360637,30.9720505,28.61015313,29.29081247,25.87522138
NSUN7,1.144554419,1.318913429,1.139251485,1.260142278,1.875621612,1.124498912,1.300483694,1.487706778
NT5C,3.223176819,3.801270664,4.190144197,4.223939062,6.660870531,3.666062559,3.556645908,3.850586774
NT5C1A,1.195516201,0.920995142,0.831236661,1.22941129,0.836393712,1.389629408,1.836694031,1.267912536
NT5C2,44.85194839,43.86259282,36.35121732,37.42132485,52.50053093,44.35041961,38.38285051,37.05775112
NT5C3A,12.0538859,15.76423797,14.56785968,14.24118466,21.3894355,18.35411241,14.73967731,17.42644758
NT5C3B,25.8862394,35.6030351,44.28324331,35.17440122,37.46748553,35.88701441,31.86947719,35.62205542
NT5DC1,20.07548348,18.35368881,20.71118983,19.15184134,21.64990871,21.02720738,25.12881074,18.97313213
NT5DC2,3.503997151,3.331253947,4.116427814,4.129867998,2.747388371,4.546827812,4.995488742,4.501202442
NT5DC3,148.0856582,136.5886884,130.1938244,125.1737207,100.165172,141.486486,103.9038129,143.5660669
NT5E,15.40057934,18.19222482,8.846430574,15.41366604,26.82180701,23.89901431,16.81585034,16.08699683
NT5M,3.494188755,2.076472206,1.705609524,2.411205868,1.888371216,1.846263534,2.251406558,3.008125593
NTAN1,3.305596519,2.812079743,4.091554342,4.482933666,5.100831401,5.669734582,3.699371752,3.298804773
NTAQ1,6.310160682,4.816993994,8.004084975,6.29980097,6.578685541,8.526620034,6.70278159,6.650455474
NTHL1,2.413011302,2.23792215,2.550259152,2.457957967,2.204952767,2.181603613,2.148730883,2.985777239
NTM,123.6390721,133.5653484,99.52711838,100.7815316,123.7686848,128.0255117,111.4595291,110.2348218
NTM-AS1,3.192671742,2.390417991,2.374666375,4.532626022,4.646456055,1.930710169,5.597805116,2.29698867
NTM-IT,0.871848541,0.645238244,0.405779121,0.382431025,0.414701256,0.418325633,0.311010336,0.381684723
NTMT1,2.502940813,2.589366606,2.420549205,2.780046433,1.865145122,1.975518291,2.891647892,3.146440908
NTN1,3.854130305,2.825371684,2.233200856,3.135617189,2.38097475,2.453714293,2.702592487,2.010769417
NTN3,0.340265941,0.267149073,0.310623336,0.435856678,0.296522236,0.184746735,0.061045633,0.387699202
NTN4,35.80880954,32.49476102,36.32029185,28.13062061,40.8588595,43.27675274,38.84754154,38.64059562
NTNG1,27.66945475,33.08865648,37.31373657,20.86313422,24.19015956,27.18769064,23.89934913,23.92249967
NTNG2,38.14748501,17.28750243,33.24450683,41.76114785,16.99180295,15.32786284,18.53050122,24.92605412
NTPCR,21.9023296,29.0566568,27.80700383,22.01325017,30.80347801,28.86438133,26.5185051,27.7715496
NTRK2,972.3302323,1049.174405,512.9118621,817.3969657,1051.5288,1089.494182,981.7352823,1054.896826
NTRK3,150.9244984,115.963334,104.0576437,95.35831819,86.5572981,93.97649921,91.67955325,90.91118458
NTRK3-AS1,1.102897556,0.67496203,1.075328796,0.735572561,0.413147655,1.050231307,0.650674908,0.658791463
NTSR1,1.285956247,0.893173548,0.898722121,0.869365731,0.099402913,0.336912805,0.626206933,1.229611196
NTSR2,14.35747324,11.63858872,2.870710711,7.475493154,14.62998468,11.74108216,11.6867541,14.4413081
NUAK1,230.6659962,247.0923966,254.9881592,203.7931842,171.9235119,198.8978493,241.0333072,249.736066
NUAK2,0.248219002,0.452557736,0.248383154,0.516008042,0.463366979,0.256063052,0.070508828,0.311512841
NUB1,48.80580249,59.95425101,57.51938657,48.04989637,54.15087364,60.39888208,62.99094488,58.3806492
NUBP1,2.985462611,3.817276679,3.204568959,3.564670049,4.438124688,3.010337856,4.1318398,3.359381389
NUBP2,4.034217539,3.814946319,4.084943598,4.865338924,3.718695529,4.496126823,3.529952478,4.254878942
NUBPL,11.02381845,14.52702284,13.28207004,13.08315549,15.30914856,16.34481449,14.96649327,13.27588752
NUCB1,47.11083683,35.21332221,41.92190828,37.21810209,31.64232815,30.66823952,33.12665874,36.43729864
NUCB2,36.41058252,45.35918916,41.63607053,38.18942204,44.67677463,45.47992794,37.2845905,38.83723988
NUCKS1,540.092366,629.426068,521.6825454,543.5004748,596.3685833,664.370102,644.3713212,650.7843149
NUDC,46.62011353,39.25946548,48.69469988,34.08938749,24.97350401,32.56608264,31.78286489,39.44579405
NUDCD1,30.84529529,34.03768379,34.63477195,32.6640454,41.85518008,44.73709656,39.37270079,41.98895121
NUDCD2,8.689196679,10.47484777,11.09602959,10.57373586,14.59528991,12.18103763,10.89816114,11.963358
NUDCD3,126.858974,133.2814516,148.8348188,125.57854,117.401502,140.9541475,131.2473362,144.7831907
NUDT1,0.434227976,0.625020736,0.914768712,1.056809297,0.723420857,1.013781932,0.954311169,0.559293457
NUDT10,6.000338647,6.650790584,6.543393144,5.775811002,6.775924019,7.876385309,9.308512654,9.71313656
NUDT11,27.17619288,34.82023076,26.16545825,29.03029075,27.0164172,34.4729398,33.48613187,40.21331783
NUDT12,17.48502232,22.66397462,25.3703892,22.27032945,37.57684936,34.18088365,35.67733887,28.90174473
NUDT13,5.85745462,4.863357858,3.189341648,4.862916862,6.202585979,3.915426964,4.882736368,3.744230578
NUDT14,4.336245087,4.621728097,7.809105706,6.791093098,5.530129165,6.057979409,4.242078012,7.284407313
NUDT15,7.778498043,10.50945923,11.60994428,10.79212943,10.88569829,12.07699017,9.976461904,12.09150893
NUDT16,74.39960394,65.67074048,76.72596675,65.25100566,58.0459807,65.05517937,65.3758226,76.66628379
NUDT16-DT,3.709994643,2.237910452,1.70407455,1.874928086,2.211483388,2.342351718,2.176819733,1.583807798
NUDT16L1,6.140371205,6.758436359,6.093410561,5.55755056,5.89537644,4.914243731,5.772709835,5.306524876
NUDT16L2P,1.766814688,1.093685095,0.601354801,0.910462058,0.965764152,0.706741207,0.583819034,0.814532382
NUDT17,1.616282041,1.520948133,1.252142645,1.935103162,2.318986561,1.541858581,1.273686008,1.652181537
NUDT18,2.25030815,2.205924158,3.131069167,2.043991463,2.301308058,2.951520826,2.68472469,2.496319065
NUDT19,5.051241635,5.123843413,3.935834603,6.232824938,5.29363364,3.668450772,4.545606008,6.028643317
NUDT2,7.65424738,8.093142888,10.53515225,8.725607923,11.34232613,11.44315257,8.068801925,9.70901766
NUDT21,154.7321511,229.1873441,222.0960496,207.4654828,254.3808821,262.2148852,247.1022953,259.8167103
NUDT22,2.72478137,2.347177651,3.021003111,2.790358807,2.822043671,4.077767211,2.158474767,2.9800905
NUDT3,4.955580953,6.385288673,6.640557892,6.961135607,5.644981005,6.756973485,4.663695464,6.246254099
NUDT4,91.04544962,86.28659326,103.0358914,74.56758102,64.32770175,94.08701231,98.52110299,89.74612496
NUDT4B,0.460025304,0.283206562,0.526090888,0.493154482,0.234692158,0.225982245,0.63470376,0.14433201
NUDT5,14.58039604,13.49749517,10.03890702,14.62124659,18.39091156,15.22684919,16.3213342,12.94433823
NUDT6,1.774764453,1.459916572,2.075582019,1.639757584,1.941961256,2.169895544,1.307023724,1.670486282
NUDT7,3.068218748,3.072780551,2.882861798,2.432139815,2.756847458,2.897698656,2.283228559,3.274357109
NUDT9,17.82039465,17.38058579,16.71088635,17.8255218,20.5249647,17.6377601,15.34014515,16.10988995
NUDT9P1,2.561548862,2.246541674,1.264802251,1.37447163,2.043034633,1.373266264,1.443802992,1.442828485
NUF2,0.551509948,0.940229969,0.840951881,0.755013476,0.767359328,1.137876789,0.973538298,0.778658093
NUFIP1,16.70826981,14.17906924,14.44549186,15.39810872,15.64404105,16.54682238,15.64325612,16.54433866
NUFIP2,142.191111,142.3072087,109.6742457,136.2947081,152.7946517,137.5081694,141.4164744,147.0346722
NUGGC,0.475094332,0.494972155,0.603693359,0.192711408,0.55086354,0.373415576,0.231351079,0.127765617
NUMA1,107.569802,86.71636447,98.18025313,102.8632511,82.29731498,76.90841533,79.47097207,81.18550752
NUMB,57.10046355,49.58042528,43.96298323,48.98787718,41.02270245,41.55013287,47.82253669,45.92444046
NUMBL,25.70331482,13.91103108,15.57216222,12.20796651,10.32445221,11.45400631,9.98335079,16.00529203
NUP107,20.7704421,22.91172274,23.60672065,21.02666063,29.75858337,27.87724351,23.23031722,24.09873543
NUP133,62.6679976,73.33335174,77.94603505,68.59754983,96.00732319,85.21572264,78.58116701,79.21807956
NUP153,64.70810164,72.50321489,75.91065112,71.09456713,67.69549675,72.87076718,70.13149953,71.23176078
NUP155,33.83823713,38.72059787,43.9759379,39.53530131,48.39294957,45.55658861,43.50975337,43.6022955
NUP160,31.09203209,24.71809783,25.42435497,25.33093143,30.46187846,27.30256758,26.00560791,23.41648174
NUP188,26.98762418,20.58862548,19.9766502,25.96614873,22.93186945,20.21294318,17.64247653,20.07362024
NUP205,46.25329034,49.09336839,43.53379655,47.5436367,59.22229892,55.53986821,54.45166975,49.68571576
NUP210,19.13815936,15.70187979,13.83114472,17.68847487,11.91622328,11.187672,14.36753713,12.18067647
NUP210L,3.97403083,2.554897871,1.660288576,2.185938337,2.678120259,2.360384669,1.915639539,2.07807357
NUP214,60.07031601,39.09725981,43.31645501,45.43581416,32.95874307,33.055744,35.3758639,33.56240839
NUP35,11.18612164,15.28287362,13.19716624,13.10852416,15.81516851,15.4591466,13.16830963,12.98627129
NUP37,1.852937535,2.225166004,1.819178709,1.957003357,3.302935626,2.344283647,2.055718896,2.599645876
NUP42,16.94902841,20.68344491,20.42889287,22.72112505,23.96422073,23.21047595,21.49319125,19.37599597
NUP43,16.97836184,19.65237771,16.14852112,19.944716,23.94039198,21.77319877,20.6921197,20.39351482
NUP50,72.02134198,82.28028603,76.90286536,75.24347523,79.72724097,77.37793221,82.0702433,86.45247324
NUP50-DT,8.175021688,11.9045305,10.03825411,8.472236167,9.31838382,11.76963878,10.56467972,11.05583149
NUP54,22.60628023,25.22810502,27.18452039,30.07983959,36.73184669,34.30176025,29.89433981,28.6289274
NUP58,52.4046157,61.19344087,62.88837452,57.97643059,72.17571759,66.73047209,66.15607112,65.4939893
