Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NAC_Pval,OFC,OFC_Pval,SUB,SUB_Pval
CTNNAL1,0.292719942,0.113326672,0,0,0.368993814,0.052051748,0,0,0,0,0,0
NR2F6,0.290797545,0.508040636,0,0,0,0,0,0,-0.021731778,0.960744347,0.191902303,0.7042119
PRAF2,0.281075674,0.536144294,0,0,0,0,0.400285954,0.532229879,0,0,0,0
CCDC86,0.278479711,0.643774722,0,0,0,0,0,0,0,0,0.375791662,0.540940224
FZD7,0.275347871,0.680443897,1.387632666,0.054504075,0.85853253,0.233467629,0.379308914,0.336727256,0.597005319,0.351860539,0.213042495,0.66981651
RAB27A,0.27352577,0.60244357,0,0,0,0,0.361829115,0.369321243,0,0,0,0
PHKA1,0.273203777,0.309634936,0,0,0.356725288,0.201756401,0,0,0.332418074,0.209715216,0,0
DUSP6,0.272953934,0.154193169,0,0,0.386570187,0.018447832,0,0,0.393578045,0.128384166,0.621684424,0.033434006
CEBPD,0.272330911,0.700666642,0,0,0.277897562,0.66269216,0.402517072,0.592342288,0.398639469,0.362837939,0.254782783,0.584217892
TLE1,0.266994109,0.199896967,0,0,0,0,0,0,0.24290914,0.225031985,0,0
GADD45B,0.266202153,0.545907678,-0.083179885,0.904161405,0.366962868,0.371604205,0,0,0.292535655,0.457448239,0,0
MMP2,0.265679273,0.7083282,1.042759264,0.236496184,0,0,0,0,0,0,0,0
SIRT3,0.26104689,0.321277553,-0.043391375,0.915131639,0,0,0.242893596,0.491934712,0,0,0,0
WIPF2,0.259768674,0.147320398,0,0,0,0,0,0,0,0,0,0
PRKX,0.258938077,0.417343871,1.651624598,2.95E-05,0.224610741,0.488577173,0,0,0.30136835,0.347763123,0,0
ZNF395,0.25725834,0.240903292,0,0,0.282110789,0.210562137,0,0,0.237272543,0.316175168,0.204279837,0.433020721
RPA2,0.257253904,0.185675517,-0.115964864,0.725160825,0.279534948,0.165786332,0,0,0.35909471,0.145384288,0.230662676,0.336342156
FAS,0.257117183,0.633428075,0,0,0.488578674,0.205828528,0,0,0,0,0,0
NFKBIA,0.254335498,0.328162225,0,0,0,0,0,0,0.247722721,0.306644094,0.188515186,0.480906992
PROS1,0.248271203,0.422259903,1.371603304,0.000342004,0.211214533,0.432677953,0,0,0,0,0,0
FKBP14,0.247358828,0.404695671,0,0,0.22289044,0.431669081,0,0,0,0,0,0
MFSD10,0.24657141,0.607062052,0,0,0,0,0,0,0,0,-0.00205247,0.997129973
SMAD3,0.245822108,0.179589007,0,0,0,0,-0.014988795,0.938559722,0,0,0.192567697,0.360892762
RPIA,0.243849862,0.635574273,-0.034566204,0.96733105,0,0,0,0,0,0,0.198669765,0.702659425
RRP8,0.242810314,0.33614774,0,0,0,0,0.256159796,0.46463213,0,0,0,0
PAK6,0.239675101,0.214883894,0,0,-0.022479348,0.918375004,-0.036647033,0.857616016,0,0,0,0
CRK,0.239633566,0.768493131,0,0,0.388029813,0.583090755,0.366996496,0.645317272,-0.025378536,0.958937782,0,0
PRKCH,0.239449928,0.509347777,0,0,0,0,0,0,0.287889233,0.458347322,0,0
PGAM1,0.239100139,0.246483135,0,0,0,0,0,0,-0.029206695,0.873913532,0,0
STAP2,0.237165351,0.812406942,0,0,0,0,0,0,0,0,0,0
ARID5B,0.236400417,0.070619904,0,0,0,0,0,0,0,0,0.209025513,0.150534438
HIST2H2BE,0.233431497,0.57997699,1.459261533,0.000442298,0,0,0.350170793,0.241756634,0.270022897,0.457386163,0,0
VGLL4,0.230107549,0.256239872,0,0,0,0,0.285525509,0.245973535,0,0,0,0
CDK2,0.228996271,0.8042245,1.689279745,0.157407241,0.232121397,0.800552214,-0.029411516,0.971691564,0,0,0.289065524,0.745635359
KDM3A,0.228623938,0.091305165,0,0,0,0,0,0,0.22975531,0.053634625,0,0
C5,0.223608121,0.451149557,1.203261531,0.001669096,0.25157279,0.390656826,0,0,0.230194935,0.418291357,0,0
FAM57A,0.223482579,0.663791125,0,0,0,0,0,0,0,0,0.177610927,0.732334956
CASP3,0.223217675,0.340853604,0,0,0,0,0,0,0,0,0,0
FAH,0.221072825,0.677664851,0,0,0.242982357,0.663142254,0.284673777,0.597300546,0,0,0,0
LPAR2,0.218498528,0.805393388,0,0,-0.015059759,0.98720806,0.344358911,0.767624647,0,0,0,0
LRRC16A,0.215886339,0.197428748,0,0,0.274081186,0.132976735,0,0,0,0,-0.029256343,0.897083192
C2CD5,-0.000765077,0.994369986,0,0,-0.00403448,0.967327125,-0.029993661,0.770274654,0,0,0,0
PPP2R5A,-0.000830697,0.996950248,-0.099338281,0.719938825,0,0,0,0,0,0,0,0
XPNPEP1,-0.000995318,0.995489551,-0.038650662,0.902118785,0,0,0,0,0,0,-0.009290747,0.964729575
NFIL3,-0.001299352,0.997021134,0,0,0,0,0,0,0,0,0,0
BZW2,-0.001365837,0.994689953,0,0,0,0,0,0,0,0,0,0
SHC1,-0.001558435,0.99564149,0,0,0,0,0.246917263,0.478183916,0,0,0,0
MEST,-0.001696271,0.991958436,0,0,0,0,0,0,0,0,-0.023049894,0.91471572
EPHB2,-0.002299083,0.993555475,0,0,0,0,0,0,0,0,0,0
NRIP1,-0.002658784,0.983392446,0,0,0,0,0,0,-0.002578999,0.987563892,0.215658354,0.359098971
TCERG1,-0.003707973,0.976881217,0,0,0,0,0,0,-0.01126505,0.910992301,0,0
YKT6,-0.003867057,0.983614955,0,0,0,0,0,0,-0.00030694,0.999364709,0,0
PAN2,-0.004263623,0.98236394,0,0,0,0,0,0,0,0,0,0
HSPB1,-0.004386443,0.99267382,1.151356061,0.007005275,0,0,0.263813369,0.639810899,0,0,0,0
TWF2,-0.004547864,0.990635996,0,0,0,0,0,0,0,0,-0.01074713,0.979978461
SMC1A,-0.004772469,0.972463679,0,0,0,0,0,0,0,0,0,0
TIMELESS,-0.004933875,0.992765233,0,0,0,0,0.253501301,0.662687553,0,0,0,0
LRP10,-0.006769094,0.980460175,1.1495357,0.00065811,0,0,0,0,0.245827748,0.448819331,0,0
GOLT1B,-0.007235008,0.963968414,0,0,0,0,0,0,-0.003884666,0.984830784,0,0
EIF4G1,-0.007259031,0.964570788,-0.039848998,0.809926855,0,0,0,0,0,0,0,0
RPA3,-0.007266907,0.985466815,0,0,0,0,0,0,0,0,0,0
CLPX,-0.007451427,0.956514502,0,0,0,0,0,0,0,0,0,0
MBTPS1,-0.007567473,0.948296774,0,0,0,0,-0.019099689,0.871952983,0,0,0,0
AKT1,-0.007757414,0.96183236,0,0,0,0,0,0,-0.017174163,0.915191267,0,0
ABCF3,-0.008152934,0.964800753,0,0,0,0,-0.025767734,0.879057218,0,0,0,0
CRTAP,-0.008207652,0.94574863,0,0,-0.024021357,0.849427513,0,0,0,0,0,0
UBE3B,-0.008841848,0.95754714,-0.074382171,0.794695575,0,0,0,0,0,0,0,0
TARBP1,-0.009096726,0.952276973,0,0,-0.013653746,0.947260583,0,0,0,0,0,0
LAGE3,-0.009651049,0.988203515,0,0,0,0,0,0,0,0,0,0
TMEM5,-0.009773013,0.976547796,0,0,0,0,0,0,0.279565823,0.367748838,0,0
COG2,-0.00980088,0.956809649,0,0,0,0,-0.019205171,0.916948847,0.230292512,0.180595586,0,0
TSEN2,-0.010045806,0.968828396,0,0,0,0,0,0,0,0,0,0
UBE2A,-0.010103028,0.955896924,0,0,0,0,0,0,0,0,-0.017859203,0.923497927
NUP88,-0.01068244,0.963758937,0,0,0,0,-0.016568082,0.927993709,0,0,0,0
SLC11A2,-0.011009052,0.945895468,0,0,0,0,0,0,0,0,-0.031824894,0.887109259
TCTN1,-0.011806069,0.977637562,1.548392549,0.000276583,0,0,-0.026826667,0.92278147,0,0,0,0
NCK1,-0.012099011,0.9555026,0,0,-0.014292192,0.943175476,-0.020290178,0.924968275,0,0,0,0
ADO,-0.012304046,0.931394416,0,0,0,0,0,0,0,0,0,0
DFFA,-0.012506806,0.955642192,0,0,0,0,0,0,0,0,0,0
RPN1,-0.012527572,0.935932631,0,0,0,0,0,0,0,0,-0.019484278,0.916763196
MRPL12,-0.012745326,0.983191944,-0.009900814,0.991118491,0,0,0,0,-0.029235421,0.949540069,-0.004635677,0.993413463
TFDP1,-0.013161935,0.948409336,-0.094531432,0.790851755,0,0,-0.023902371,0.907283439,0,0,0,0
SESN1,-0.013272835,0.925822149,-0.130152531,0.617955003,0,0,0,0,0,0,-0.004003655,0.981028476
POLB,-0.013990105,0.952981001,0,0,0,0,0,0,0,0,0,0
MRPS16,-0.014050256,0.920712074,0,0,-0.015827161,0.928905918,-0.016931369,0.917895538,0,0,0,0
NUCB2,-0.014167661,0.92790697,0,0,0,0,0,0,0,0,0,0
STK25,-0.014697326,0.914350987,0,0,-0.010535873,0.942738054,-0.031820129,0.836828822,0,0,0,0
PSMF1,-0.015173302,0.92733395,0,0,0,0,0,0,0,0,0,0
KDELR2,-0.015868356,0.944417811,0,0,0,0,-0.02493094,0.905815668,0,0,0,0
SCP2,-0.016097018,0.904330472,0,0,-0.016695395,0.889512646,0,0,0,0,0,0
PNKP,-0.016306664,0.975716785,0,0,0,0,0,0,0,0,0,0
PARP1,-0.016490439,0.882237173,0,0,-0.001543159,0.986532446,0,0,0,0,0,0
G3BP1,-0.016794924,0.919917425,0,0,0,0,-0.007840589,0.959822985,0,0,-0.021239767,0.90805019
DDX42,-0.017314661,0.882206502,-0.054374961,0.750894368,-0.013413498,0.905703473,-0.024222986,0.82970693,0,0,-0.018432291,0.89225368
PMM2,-0.017351827,0.965262516,0,0,0,0,0,0,0,0,0,0
ARL4C,-0.017509914,0.884436184,0,0,0,0,0,0,-0.020542521,0.862498113,0,0
KEAP1,-0.017792889,0.939203686,0,0,0,0,0,0,0,0,-0.007060547,0.976532815
SSBP2,-0.017860076,0.887916257,0,0,0,0,0,0,0,0,0,0
ICMT,-0.017887766,0.897659806,-0.097440228,0.774445959,0,0,0,0,0,0,0,0
RSU1,-0.018169366,0.921500299,0,0,0,0,0,0,0,0,-0.010332087,0.950610687
GNAI2,-0.018435553,0.883499126,0,0,0,0,0,0,0,0,0,0
RUVBL1,-0.018566407,0.936452051,1.408901019,2.80E-05,0,0,0,0,0,0,0,0
ACD,-0.018913412,0.970149533,0,0,0,0,0,0,0,0,0.255957795,0.687547749
LGMN,-0.01894501,0.92867444,0,0,0,0,0,0,0,0,0,0
STAT5B,-0.019249746,0.895133369,-0.010725612,0.963558272,-0.002564001,0.983438684,-0.03968486,0.748376706,0,0,0,0
ISOC1,-0.019285115,0.950216324,0,0,0,0,0,0,0,0,0,0
PIN1,-0.019884039,0.90181549,0,0,0,0,0,0,0,0,0,0
HMG20B,-0.019884632,0.964525172,1.416258554,0.007984321,0,0,0,0,0,0,0,0
NOTCH1,-0.020629458,0.953595849,1.285776543,6.92E-05,-0.012430163,0.961971594,0,0,0,0,0,0
ZNF451,-0.020716061,0.85857522,0,0,0,0,0,0,0,0,0,0
ERO1L,-0.023028585,0.858830241,0,0,0,0,-0.034981541,0.840567999,0,0,0.183382039,0.307054803
SUZ12,-0.024072739,0.893409621,0,0,0,0,-0.003486543,0.983594367,0,0,0,0
NET1,-0.024353754,0.915018709,0,0,0,0,-0.002570688,0.9903278,0,0,0,0
SYK,-0.024746242,0.955657365,1.005691918,0.024011692,0,0,0,0,-0.007650466,0.984862882,0,0
NMT1,-0.024867187,0.852624168,0,0,0,0,0,0,-0.002629134,0.984070275,-0.003926353,0.978015194
PSMB10,-0.024873396,0.95704008,0,0,0,0,0,0,0,0,0,0
IL13RA1,-0.024973444,0.949561751,1.15552777,0.000129549,0.280574969,0.417090859,0,0,0,0,0,0
PHKG2,-0.025484608,0.938917375,-0.099726856,0.847474724,0,0,0,0,0,0,0,0
GSTM2,-0.025923411,0.92969279,0,0,0,0,0,0,0,0,0,0
IFNAR1,-0.026367184,0.813195842,0,0,-0.014273449,0.897392167,0,0,-0.009081291,0.93499368,0,0
PECR,-0.02868456,0.942596806,-0.001918919,0.997772468,0,0,0,0,0,0,0,0
CHEK2,-0.028805799,0.973101279,1.223128981,0.257510287,0,0,0,0,0,0,0,0
TBC1D9B,-0.028949924,0.844092384,0,0,0,0,0,0,0,0,0,0
YME1L1,-0.029005105,0.824515641,0,0,0,0,0,0,0,0,0,0
RPA1,-0.029163064,0.891049513,0,0,-0.001050333,0.995356821,-0.034198063,0.853993574,0,0,0,0
CNPY3,-0.029189152,0.898069817,0,0,0,0,0,0,-0.023917639,0.915779808,0,0
ZW10,-0.029229707,0.886468756,0,0,-0.019763742,0.92321264,-0.023966937,0.905268015,0,0,0,0
GNAS,-0.029742538,0.85078013,0,0,0,0,0,0,0,0,0,0
CCNF,-0.030018337,0.93971905,0,0,0,0,0,0,0,0,0.342873166,0.461353257
PSIP1,-0.030137583,0.794391344,-0.080264396,0.690616529,0,0,-0.030495508,0.826446242,0,0,0,0
DRAP1,-0.030355713,0.88280122,0,0,0,0,0,0,0,0,0,0
TBPL1,-0.031045478,0.870253847,0,0,0,0,0,0,0,0,0,0
MAPK13,-0.031151962,0.920702005,0,0,0,0,0,0,0,0,0.280555244,0.422787418
PSME1,-0.031165391,0.912186001,0,0,0,0,0,0,0,0,-0.026110746,0.930498874
ST6GALNAC2,0,0,4.070676546,1.20E-06,0,0,0,0,0,0,0,0
CD44,0,0,2.995628345,4.13E-06,0,0,0,0,0,0,0,0
DSG2,0,0,2.977870767,0.002218521,0,0,0,0,0,0,0,0
PTPRC,0,0,2.578725723,5.37E-07,0,0,0,0,0,0,0,0
TSPAN6,0,0,2.201210532,2.52E-06,0,0,0,0,0,0,0,0
COL1A1,0,0,2.092115545,0.078747334,0,0,0.991921163,0.225975015,0,0,0.613385035,0.673123622
PAX8,0,0,2.083981815,0.36074808,0,0,0.419101654,0.657114334,0,0,0.720084051,0.4883788
ERBB3,0,0,1.948609405,1.70E-06,0,0,-0.007950271,0.982864738,0.341496542,0.195338949,-0.02081533,0.941301165
CCL2,0,0,1.935215999,0.14028917,0,0,0,0,0.348555995,0.756799464,0,0
ENOSF1,0,0,1.803063731,7.54E-06,0,0,0.436444248,0.08588343,0.471733533,0.109244982,0,0
PDLIM1,0,0,1.711010368,0.136991157,0,0,0.513467804,0.690579445,0,0,0,0
SPP1,0,0,1.684188009,6.58E-06,0,0,0,0,0,0,0,0
ERBB2,0,0,1.665476461,0.000485162,0,0,0,0,0.317770618,0.509525261,0,0
HN1L,0,0,1.617235151,0.0002357,0,0,0,0,0,0,-0.007790611,0.976609981
IL4R,0,0,1.590937337,0.012855272,0.375471332,0.529771599,0.363461602,0.503911532,-0.016236845,0.976959242,0,0
BRCA1,0,0,1.497658999,0.00012227,0,0,0,0,0,0,0,0
CD58,0,0,1.484357827,0.107568371,0.206469408,0.771680482,0,0,0,0,0,0
FAM63A,0,0,1.461598761,0.000744367,0,0,0,0,0,0,0,0
PPIC,0,0,1.436591978,0.101805232,0.41440921,0.545586642,0,0,0,0,0,0
TGFB3,0,0,1.417859089,0.001110397,0,0,0,0,0.292075676,0.437491121,0,0
MICALL1,0,0,1.400069973,0.01332725,0,0,0,0,0,0,0,0
SYNE2,0,0,1.392906885,2.56E-05,0,0,0,0,0,0,-0.028979383,0.894440193
CCDC92,0,0,1.391753668,0.044871881,-0.0179696,0.982546515,0.998759708,0.180120079,0,0,0,0
PACSIN3,0,0,1.36582062,0.024438174,0,0,0,0,0.287960894,0.531394666,0,0
PXN,0,0,1.348001592,0.005211554,0,0,0.291692128,0.517771315,0,0,0,0
SHB,0,0,1.294864764,0.03853406,0,0,0,0,0,0,0.286428958,0.453872548
CLIC4,0,0,1.294678961,0.000304112,0,0,0,0,0.238992988,0.318419162,0,0
PLOD3,0,0,1.27314417,0.039646814,0,0,0,0,0,0,0,0
BTK,0,0,1.261779135,0.140019504,0,0,-0.027820634,0.957180721,0,0,0,0
NT5DC2,0,0,1.240308984,0.023322109,0,0,0,0,0,0,0,0
MAP4K4,0,0,1.240098097,0.00012518,0,0,0,0,0,0,0,0
MAN2B1,0,0,1.177722395,0.024311481,-0.012583565,0.975050448,0,0,0,0,0,0
CAT,0,0,1.147127976,9.60E-05,0.280411159,0.243123087,0,0,0.256751276,0.280659755,0,0
RPS6KA1,0,0,1.132807936,0.060063851,-0.004295763,0.992305117,0,0,-0.020595765,0.961499413,0,0
RAC2,0,0,1.125052924,0.504033422,0,0,0,0,0,0,0.573999079,0.663014924
CDKN2A,0,0,1.120891849,0.522217462,0.263990432,0.815991366,0,0,0.424320572,0.686993376,0,0
SORBS3,0,0,1.087386576,0.016210028,-0.013325157,0.972893635,0.362721419,0.423601254,0,0,0,0
BAMBI,0,0,1.080557141,0.088194271,0,0,0,0,0,0,0.318308178,0.428538702
CEBPA,0,0,1.079435675,0.109027113,0.217239924,0.714232735,0,0,0,0,0,0
NPC1,0,0,1.068855448,0.000101806,0,0,0,0,0,0,0,0
ADRB2,0,0,1.062682667,0.150649147,0,0,0,0,0,0,0,0
DENND2D,0,0,1.062592584,0.337359885,0.230525075,0.751218283,0.388361637,0.59823102,0.242033948,0.737204055,0,0
CCNE2,0,0,1.061472159,0.037809212,0,0,0,0,0,0,0,0
IKZF1,0,0,1.043460744,0.062316759,0,0,0,0,0,0,0,0
EML3,0,0,1.038426752,0.055161717,0,0,0,0,0,0,0,0
ITGB5,0,0,1.037790551,0.000738794,0,0,0,0,0.295510229,0.311487311,0,0
SERPINE1,0,0,1.016285033,0.394650213,0,0,0,0,0.394448718,0.689998571,0,0
IQGAP1,0,0,1.015746217,0.000244348,0,0,0,0,0,0,0,0
ADGRE5,0,0,1.012499515,0.244130161,0,0,0,0,-0.016042407,0.981994294,0,0
CFLAR,0,0,0.987189092,0.000241454,0,0,0.239035235,0.037023291,0,0,0,0
IKBKB,0,0,0.987146498,0.001768789,0,0,0,0,0,0,0,0
SLC25A13,0,0,0.974658776,0.011491903,0,0,0,0,0,0,0,0
MAPKAPK2,0,0,0.973150059,0.017545851,-0.004774244,0.987420175,0,0,0,0,0,0
SYPL1,0,0,0.965695718,0.007393369,0,0,0,0,0.294320118,0.356415379,0,0
CCNA1,0,0,0.964436734,0.056899302,0,0,0,0,0,0,0.246502776,0.641807556
CDC20,0,0,0.946963907,0.621100937,0,0,0,0,0,0,0.23465625,0.842731928
ABHD4,0,0,0.927925036,0.09839844,0,0,0.375829136,0.372682436,0.232516437,0.584504334,0,0
MVP,0,0,0.920734065,0.108387009,0,0,0,0,0.229097252,0.597670349,-0.010610521,0.976203456
PIK3C2B,0,0,0.908789824,0.001218319,0,0,0,0,0,0,0,0
PTPN6,0,0,0.904723045,0.235522046,0,0,0.235137274,0.681393476,0,0,0,0
FGFR2,0,0,0.896082888,0.000521348,0,0,0,0,0.376515549,0.06659643,0,0
CDK19,0,0,0.895499616,0.000337829,0,0,0,0,0,0,0.196271875,0.336009008
MYLK,0,0,0.892526552,0.000888035,0,0,0,0,0,0,0,0
FOXO4,0,0,0.888721472,0.007555788,0,0,0,0,0,0,0,0
RAD9A,0,0,0.886085637,0.312842127,0,0,0,0,0,0,0,0
MAP7,0,0,0.885553631,0.000592733,0,0,0,0,0,0,0,0
TM9SF2,0,0,-0.000620332,0.997474883,0,0,0,0,0,0,0,0
NUP62,0,0,-0.002028674,0.996110886,0,0,0,0,0,0,0,0
TIMP2,0,0,-0.002202576,0.995130787,0,0,0,0,0,0,0.242019545,0.199343801
ELAC2,0,0,-0.002413016,0.995569371,-0.000844076,0.996464746,-0.000516553,0.998195845,0,0,0,0
UTP14A,0,0,-0.008193128,0.983380878,0,0,0,0,0,0,0,0
TBC1D31,0,0,-0.015760692,0.95728351,0,0,0,0,0,0,0,0
OXA1L,0,0,-0.017160938,0.971305548,0,0,0,0,0,0,0,0
POLD4,0,0,-0.017894596,0.981663082,0,0,0,0,0,0,0,0
TMCO1,0,0,-0.021117007,0.91498337,0,0,0,0,0.219542358,0.275994861,0,0
MLEC,0,0,-0.021154476,0.902878694,0,0,-0.007445314,0.948503491,0,0,0,0
MKNK1,0,0,-0.021589798,0.971789628,0,0,0,0,0,0,0,0
MAMLD1,0,0,-0.025471661,0.973571686,0,0,0.54210445,0.275040571,-0.012404736,0.968146179,0.212413846,0.572913208
GADD45A,0,0,-0.026984298,0.956328954,0,0,0,0,0,0,0,0
SENP6,0,0,-0.028823659,0.869213689,0,0,0,0,-0.023340313,0.828228692,-0.020753121,0.89110291
CDCA4,0,0,-0.031255424,0.98420821,0,0,0,0,0,0,0,0
NUP133,0,0,-0.032196328,0.874018125,0,0,0,0,0,0,0,0
MCOLN1,0,0,-0.0330017,0.968724872,0,0,0,0,0,0,0,0
GNA15,0,0,-0.034357761,0.980525479,0,0,0.278898522,0.803461599,0,0,0,0
RRS1,0,0,-0.035089786,0.955292885,0,0,0,0,0,0,0,0
TICAM1,0,0,-0.036435435,0.973941095,0,0,0,0,0,0,-0.023773519,0.976170475
SPAG7,0,0,-0.042739337,0.900407602,0,0,0,0,0,0,0,0
CHERP,0,0,-0.04452961,0.930125309,0,0,0.282461372,0.613152411,0,0,0.335925606,0.367201075
MBNL2,0,0,-0.045168359,0.810379604,0,0,0,0,0,0,0,0
TRIM2,0,0,-0.045454249,0.824939917,0,0,0,0,0,0,0,0
EED,0,0,-0.045675324,0.897573314,0,0,0,0,0,0,0,0
IFRD2,0,0,-0.046517264,0.961403791,0,0,0,0,0,0,0,0
PAICS,0,0,-0.049126751,0.844174656,0,0,0,0,0,0,0,0
RNF167,0,0,-0.049229083,0.888576857,0,0,0,0,0,0,0,0
TSPAN3,0,0,-0.050163132,0.803926115,0,0,0,0,0,0,0,0
HOOK2,0,0,-0.051756764,0.910948117,0,0,0.297059683,0.503342509,0,0,0,0
