triple,mean_rank,AI,CG,DLPFC,NAC,OFC,SUB
PC3-24h-0.5uM,1.8333333333333333,2,2,2,2,2,1
CL34-6h-10uM,2,2,2,2,2,2,2
HCC15-6h-10uM,2,2,2,3,3,1,1
HUVEC-24h-10uM,2,1,1,4,1,3,2
PC3-24h-0.12uM,2,1,2,2,1,5,1
MDST8-6h-10uM,2.1666666666666665,2,2,1,3,3,2
RMUGS-6h-10uM,2.1666666666666665,2,2,2,3,2,2
T3M10-6h-10uM,2.1666666666666665,1,2,3,3,3,1
YAPC-24h-0.12uM,2.1666666666666665,1,1,3,1,2,5
MCF7-24h-0.12uM,2.3333333333333335,2,2,4,1,3,2
NPC-24h-10uM,2.3333333333333335,5,1,2,2,2,2
SKLU1-6h-10uM,2.3333333333333335,2,1,5,2,2,2
HCC515-6h-0.5uM,2.5,2,2,4,3,2,2
MCF7-24h-0.5uM,2.5,4,1,2,4,3,1
PC3-24h-0.04uM,2.5,2,3,2,1,5,2
A549-6h-0.1uM,2.6666666666666665,3,2,3,3,3,2
HT115-6h-10uM,2.6666666666666665,4,2,2,4,2,2
NCIH1694-6h-10uM,2.6666666666666665,2,2,5,5,1,1
HELA-24h-0.37uM,2.8333333333333335,4,2,4,2,1,4
SKBR3-3h-10uM,2.8333333333333335,2,2,3,5,2,3
SW620-6h-80uM,2.8333333333333335,3,2,3,5,2,2
A375-6h-0.5uM,3,3,3,3,3,3,3
A375-6h-80uM,3,3,3,3,3,3,3
HCT116-6h-10uM,3,2,2,4,4,2,4
HELA-24h-0.04uM,3,4,2,2,4,2,4
HEPG2-24h-10uM,3,4,4,2,4,2,2
HME1-3h-10uM,3,2,2,4,4,2,4
SKL.C-24h-10uM,3,3,3,3,3,3,3
SNUC4-6h-10uM,3,3,2,2,3,5,3
CORL23-6h-30uM,3.1666666666666665,3,3,3,3,3,4
SNU1040-6h-10uM,3.1666666666666665,3,2,5,2,5,2
THP1-6h-10uM,3.1666666666666665,2,2,3,5,5,2
HA1E-6h-80uM,3.3333333333333335,4,2,3,3,4,4
HELA-24h-0.12uM,3.3333333333333335,4,4,4,2,2,4
SW620-6h-100uM,3.3333333333333335,3,3,3,5,3,3
RMGI-6h-10uM,3.5,2,1,5,5,5,3
HME1-3h-3.33uM,4,4,4,4,4,4,4
NOMO1-6h-10uM,4.166666666666667,5,3,5,5,5,2
MCF7-6h-30uM,4.333333333333333,4,4,5,4,4,5
PC3-6h-1uM,4.5,2,5,5,5,5,5
MDST8-6h-0.5uM,4.666666666666667,4,5,5,5,4,5
RMUGS-6h-30uM,5,5,5,5,5,5,5
SKMEL28-6h-0.5uM,5,5,5,5,5,5,5
SKMEL28-6h-80uM,5,5,5,5,5,5,5
SW620-6h-0.5uM,5,5,5,5,5,5,5
A673-6h-10uM,17.5,1,1,1,100,1,1
A375-24h-0.12uM,17.666666666666668,1,1,100,1,2,1
NEU-6h-10uM,17.666666666666668,1,1,1,100,1,2
NPC-6h-10uM,17.666666666666668,1,1,2,100,1,1
DV90-6h-10uM,18,2,2,1,100,2,1
EFO27-6h-10uM,18.166666666666668,2,1,3,100,2,1
HEC108-6h-10uM,18.166666666666668,2,2,1,100,2,2
NCIH596-6h-10uM,18.166666666666668,2,2,2,100,2,1
NEU-24h-10uM,18.166666666666668,1,1,1,5,1,100
PHH-24h-10uM,18.166666666666668,100,1,2,2,1,3
A549-24h-0.5uM,18.333333333333332,3,1,100,3,1,2
AGS-6h-10uM,18.333333333333332,2,2,2,100,2,2
FIBRNPC-6h-10uM,18.333333333333332,3,1,1,3,100,2
HCC515-6h-0.1uM,18.333333333333332,2,2,2,100,2,2
MCF7-24h-0.37uM,18.333333333333332,1,1,5,1,2,100
PHH-6h-10uM,18.333333333333332,2,2,2,100,2,2
A549-6h-1uM,18.5,3,2,2,100,3,1
H1299-6h-100uM,18.5,2,2,2,100,3,2
HELA-24h-10uM,18.5,2,2,100,4,1,2
HEPG2-6h-100uM,18.5,4,2,1,100,2,2
A549-6h-80uM,18.666666666666668,2,2,100,3,3,2
BT20-3h-3.33uM,18.666666666666668,3,2,3,100,2,2
HEPG2-6h-80uM,18.666666666666668,4,2,2,100,2,2
A549-6h-0.5uM,18.666666666666668,100,2,3,2,3,2
PHH-6h-3uM,18.833333333333332,2,3,2,100,3,3
SKMEL1-6h-10uM,18.833333333333332,3,2,5,100,1,2
PL21-6h-10uM,19,2,2,100,3,5,2
TYKNU-6h-10uM,19,3,2,3,100,3,3
A673-6h-0.5uM,19.166666666666668,3,3,3,100,3,3
A673-6h-100uM,19.166666666666668,3,3,3,100,3,3
A673-6h-1uM,19.166666666666668,3,3,100,3,3,3
BT20-6h-10uM,19.166666666666668,3,3,3,100,3,3
CORL23-6h-0.5uM,19.166666666666668,3,3,3,100,3,3
HCC515-6h-1uM,19.166666666666668,2,4,4,100,4,1
MCF7-24h-1.11uM,19.166666666666668,4,2,5,1,3,100
SKMEL28-6h-100uM,19.166666666666668,3,3,3,100,3,3
H1299-6h-30uM,19.333333333333332,3,3,3,100,3,4
HCC515-6h-3uM,19.333333333333332,4,2,4,100,4,2
HUH7-6h-10uM,19.333333333333332,4,3,4,100,3,2
SKB-24h-10uM,19.333333333333332,5,1,3,5,2,100
HS578T-24h-10uM,19.5,4,3,4,100,2,4
MDAMB231-3h-10uM,19.666666666666668,2,2,5,100,4,5
SKM1-6h-10uM,19.666666666666668,3,2,100,3,5,5
LNCAP-3h-10uM,19.833333333333332,4,3,4,100,4,4
NCIH508-6h-10uM,19.833333333333332,5,3,5,100,4,2
HCT116-6h-0.5uM,20,4,4,4,100,4,4
HELA-24h-0.03uM,20,4,4,4,4,100,4
HELA-24h-0.1uM,20,4,4,4,4,100,4
HUH7-6h-1uM,20,4,4,4,100,4,4
HUH7-6h-5uM,20,4,4,4,100,4,4
MCF7-6h-0.5uM,20,4,4,100,4,4,4
SKMEL1-6h-100uM,20.166666666666668,5,3,5,100,5,3
NCIH2073-6h-70uM,20.5,4,5,100,5,4,5
PC3-24h-3uM,20.5,5,5,100,5,3,5
TYKNU-6h-100uM,20.5,5,3,5,100,5,5
NCIH596-6h-0.5uM,20.666666666666668,5,5,5,100,4,5
NCIH596-6h-100uM,20.666666666666668,5,5,5,100,4,5
SNU1040-6h-70uM,20.833333333333332,5,5,100,5,5,5
SW480-6h-100uM,20.833333333333332,5,5,5,100,5,5
YAPC-24h-3.33uM,34,1,1,100,1,100,1
A375-24h-0.04uM,34.333333333333336,2,1,100,2,100,1
A375-24h-0.37uM,34.333333333333336,3,1,100,1,100,1
MCF7-24h-3.33uM,34.666666666666664,2,1,100,1,100,4
HA1E-24h-0.04uM,34.833333333333336,3,2,2,2,100,100
YAPC-24h-0.04uM,34.833333333333336,3,1,100,2,100,3
COV644-6h-10uM,35,3,2,100,100,3,2
A673-6h-40uM,35.166666666666664,2,3,100,100,3,3
SNGM-6h-10uM,35.166666666666664,100,2,3,100,3,3
SW948-6h-10uM,35.166666666666664,100,1,5,100,2,3
A549-24h-0.1uM,35.333333333333336,3,3,100,100,3,3
A673-6h-80uM,35.333333333333336,3,3,100,100,3,3
AGS-6h-40uM,35.333333333333336,3,3,100,100,3,3
MCF7-3h-10uM,35.333333333333336,2,3,100,100,3,4
HA1E-24h-1.11uM,35.333333333333336,100,3,3,2,4,100
SW948-6h-100uM,35.333333333333336,100,3,3,100,3,3
MCF7-24h-3uM,35.333333333333336,100,100,5,2,4,1
SKBR3-24h-3.33uM,35.5,2,3,100,100,5,3
DV90-6h-80uM,35.5,100,3,3,100,3,4
HS578T-3h-3.33uM,35.666666666666664,4,100,4,2,4,100
MCF7-24h-0.1uM,35.666666666666664,4,4,100,4,100,2
MCF7-6h-3uM,35.666666666666664,4,4,100,100,4,2
SKBR3-3h-3.33uM,35.666666666666664,3,3,100,100,3,5
HS578T-24h-0.12uM,35.833333333333336,4,3,4,4,100,100
MCF10A-24h-10uM,35.833333333333336,4,3,100,4,100,4
HS578T-24h-0.5uM,36,4,4,4,100,4,100
HS578T-24h-1.11uM,36,4,4,100,4,4,100
HT29-6h-0.5uM,36,4,4,100,100,4,4
U937-6h-10uM,36,3,5,100,100,5,3
HELA-24h-1.11uM,36,100,4,4,4,100,4
MCF7-6h-100uM,36.166666666666664,100,4,5,100,4,4
VCAP-24h-0.5uM,36.166666666666664,100,2,5,100,5,5
SW480-6h-80uM,36.333333333333336,3,5,5,100,5,100
VCAP-24h-1uM,36.333333333333336,5,3,100,100,5,5
NCIH596-6h-1uM,36.666666666666664,5,5,100,100,5,5
PC3-6h-30uM,36.666666666666664,5,5,100,100,5,5
SKLU1-6h-0.5uM,36.666666666666664,5,5,100,100,5,5
VCAP-24h-5uM,36.666666666666664,5,5,100,100,5,5
VCAP-48h-1uM,36.666666666666664,5,5,100,100,5,5
VCAP-48h-5uM,36.666666666666664,5,5,100,100,5,5
VCAP-6h-100uM,36.666666666666664,5,5,100,100,5,5
VCAP-6h-1uM,36.666666666666664,5,5,100,100,5,5
VCAP-6h-30uM,36.666666666666664,5,5,100,100,5,5
VCAP-6h-5uM,36.666666666666664,5,5,100,100,5,5
A549-24h-3uM,50.833333333333336,100,2,100,100,2,1
BT20-3h-10uM,51,2,3,100,100,100,1
HA1E-24h-0.12uM,51.166666666666664,100,2,100,2,3,100
HT29-24h-0.04uM,51.166666666666664,100,2,1,100,4,100
A549-6h-0.01uM,51.333333333333336,2,100,100,3,100,3
BT20-24h-3.33uM,51.333333333333336,3,3,100,100,100,2
CD34-6h-0.5uM,51.333333333333336,3,3,100,100,100,2
HELA-24h-3.33uM,51.333333333333336,2,4,100,100,2,100
HT29-24h-0.12uM,51.333333333333336,100,4,2,100,2,100
A375-6h-0.1uM,51.5,3,3,100,100,100,3
A375-6h-1uM,51.5,3,3,100,100,100,3
CD34-6h-10uM,51.5,3,3,100,100,100,3
CD34-6h-1uM,51.5,3,3,100,100,100,3
CD34-6h-3uM,51.5,3,3,100,100,100,3
MCF7-24h-1uM,51.5,4,4,100,100,100,1
CL34-6h-0.5uM,51.5,100,3,3,100,3,100
HA1E-24h-0.37uM,51.5,100,3,100,2,4,100
HA1E-6h-0.5uM,51.666666666666664,3,3,100,100,100,4
HT29-24h-1.11uM,51.666666666666664,4,2,4,100,100,100
MDAMB231-24h-3.33uM,51.666666666666664,2,3,100,100,100,5
HT29-24h-0.37uM,51.666666666666664,100,2,4,100,4,100
HS578T-3h-1.11uM,51.666666666666664,100,100,100,4,2,4
HS578T-3h-0.04uM,51.833333333333336,4,3,100,4,100,100
PC3-6h-0.5uM,51.833333333333336,5,100,100,3,100,3
HUH7-6h-3uM,51.833333333333336,100,4,4,100,3,100
PC3-24h-40uM,51.833333333333336,100,5,100,3,100,3
SW480-6h-10uM,51.833333333333336,100,3,100,100,5,3
HEPG2-6h-90uM,52,4,4,100,100,100,4
HME1-3h-1.11uM,52,4,4,100,100,4,100
HS578T-24h-0.37uM,52,4,4,100,4,100,100
MCF10A-24h-0.37uM,52,4,4,100,4,100,100
RKO-6h-10uM,52,5,2,5,100,100,100
HCC515-24h-0.1uM,52,100,4,4,100,4,100
HEPG2-6h-0.5uM,52,100,4,4,100,100,4
HEPG2-6h-3uM,52,100,4,100,100,4,4
HS578T-3h-0.12uM,52,100,4,100,100,4,4
HS578T-3h-0.37uM,52,100,4,100,100,4,4
HUH7-24h-1uM,52,100,4,4,100,100,4
MCF10A-6h-10uM,52,100,4,100,4,100,4
MDST8-6h-100uM,52.166666666666664,4,5,100,100,4,100
PC3-24h-1uM,52.166666666666664,5,5,100,3,100,100
NOMO1-6h-1uM,52.166666666666664,100,5,100,3,100,5
MCF7-6h-70uM,52.333333333333336,100,4,5,100,100,5
PC3-6h-5uM,52.5,5,5,100,100,100,5
SKBR3-24h-0.37uM,52.5,5,5,100,5,100,100
SKBR3-24h-10uM,52.5,5,5,100,100,100,5
SKLU1-6h-80uM,52.5,5,5,100,5,100,100
SKM1-6h-0.5uM,52.5,5,5,100,5,100,100
SKM1-6h-40uM,52.5,5,5,100,5,100,100
SKMEL28-6h-40uM,52.5,5,5,100,100,100,5
OV7-6h-100uM,52.5,100,5,100,100,5,5
RMGI-6h-100uM,52.5,100,5,100,100,5,5
SNUC5-6h-100uM,52.5,100,5,100,100,5,5
FIBRNPC-24h-10uM,67.33333333333333,2,2,100,100,100,100
MDAMB231-24h-10uM,67.33333333333333,100,2,100,100,100,2
A549-24h-0.12uM,67.5,100,2,100,3,100,100
A549-6h-100uM,67.5,100,3,100,100,100,2
HA1E-24h-3.33uM,67.5,100,3,100,2,100,100
EFO27-6h-80uM,67.66666666666667,3,3,100,100,100,100
A375-6h-100uM,67.66666666666667,100,3,100,100,100,3
A549-24h-0.37uM,67.66666666666667,100,3,100,100,100,3
A549-6h-70uM,67.66666666666667,100,3,100,100,100,3
HA1E-24h-20uM,67.66666666666667,100,2,100,100,100,4
HA1E-6h-20uM,67.66666666666667,100,2,100,100,4,100
HEPG2-24h-0.12uM,67.66666666666667,100,4,100,100,100,2
HEPG2-24h-3.33uM,67.66666666666667,100,4,100,100,100,2
HEPG2-24h-3uM,67.66666666666667,100,4,100,100,2,100
PC3-24h-0.1uM,67.66666666666667,100,3,100,3,100,100
HME1-24h-10uM,67.66666666666667,100,100,100,4,2,100
ASC-24h-0.37uM,67.66666666666667,100,100,100,100,3,3
MCF7-24h-5uM,67.66666666666667,100,100,100,100,2,4
MCF7-6h-40uM,67.66666666666667,100,100,100,100,4,2
MCF7-6h-5uM,67.66666666666667,100,100,100,100,4,2
COV644-6h-30uM,67.83333333333333,100,3,100,100,100,4
HCC15-6h-0.5uM,67.83333333333333,100,3,100,100,100,4
HT29-24h-3.33uM,67.83333333333333,100,3,4,100,100,100
MCF10A-3h-10uM,68,4,100,100,100,4,100
HCC515-24h-3.33uM,68,100,4,100,100,4,100
HCC515-6h-0.01uM,68,100,4,100,100,100,4
HELA-24h-0.3uM,68,100,4,4,100,100,100
HEPG2-24h-5uM,68,100,4,4,100,100,100
HL60-6h-0.5uM,68,100,4,100,100,100,4
HL60-6h-1uM,68,100,4,100,100,100,4
HL60-6h-3uM,68,100,4,100,100,100,4
HUH7-24h-5uM,68,100,4,100,100,100,4
MCF7-24h-1.12uM,68,100,4,100,4,100,100
HME1-24h-3.33uM,68,100,100,4,100,4,100
HUH7-24h-10uM,68,100,100,100,4,100,4
MCF7-6h-1uM,68,100,100,100,4,100,4
MDST8-6h-80uM,68.16666666666667,4,5,100,100,100,100
NCIH2073-6h-80uM,68.16666666666667,4,5,100,100,100,100
MCF7-24h-40uM,68.16666666666667,100,100,5,100,4,100
NCIH596-6h-80uM,68.33333333333333,5,5,100,100,100,100
PC3-24h-20uM,68.33333333333333,5,5,100,100,100,100
PC3-24h-70uM,68.33333333333333,5,5,100,100,100,100
NCIH508-6h-40uM,68.33333333333333,100,5,100,100,100,5
PHH-24h-3uM,68.33333333333333,100,5,100,100,5,100
SNUC4-6h-0.1uM,68.33333333333333,100,5,100,100,100,5
TYKNU-6h-90uM,68.33333333333333,100,5,100,5,100,100
SKL.C-24h-0.37uM,68.33333333333333,100,100,5,100,5,100
PC3-6h-100uM,68.33333333333333,100,100,100,100,5,5
A375-24h-80uM,83.66666666666667,100,2,100,100,100,100
HUVEC-24h-0.04uM,83.66666666666667,100,100,100,2,100,100
HUVEC-24h-0.12uM,83.66666666666667,100,100,100,2,100,100
HEPG2-24h-1.11uM,83.66666666666667,100,100,100,100,100,2
HL60-24h-3uM,83.66666666666667,100,100,100,100,100,2
MCF7-24h-0.01uM,83.66666666666667,100,100,100,100,100,2
A375-24h-0.5uM,83.83333333333333,100,3,100,100,100,100
DV90-6h-100uM,83.83333333333333,100,3,100,100,100,100
BT20-24h-1uM,83.83333333333333,100,100,3,100,100,100
BT20-24h-0.5uM,83.83333333333333,100,100,100,3,100,100
CD34-24h-0.5uM,83.83333333333333,100,100,100,3,100,100
CD34-24h-1.11uM,83.83333333333333,100,100,100,3,100,100
CL34-6h-100uM,83.83333333333333,100,100,100,3,100,100
CL34-6h-40uM,83.83333333333333,100,100,100,3,100,100
HA1E-6h-3uM,83.83333333333333,100,100,100,3,100,100
HCC515-24h-1.11uM,83.83333333333333,100,100,100,3,100,100
ASC.C-24h-0.12uM,83.83333333333333,100,100,100,100,3,100
CD34-24h-0.12uM,83.83333333333333,100,100,100,100,3,100
A375-24h-0.1uM,83.83333333333333,100,100,100,100,100,3
A549-24h-100uM,83.83333333333333,100,100,100,100,100,3
A549-24h-1uM,83.83333333333333,100,100,100,100,100,3
ASC-24h-0.04uM,83.83333333333333,100,100,100,100,100,3
ASC.C-24h-10uM,83.83333333333333,100,100,100,100,100,3
BT20-24h-0.04uM,83.83333333333333,100,100,100,100,100,3
BT20-24h-0.12uM,83.83333333333333,100,100,100,100,100,3
BT20-24h-0.37uM,83.83333333333333,100,100,100,100,100,3
BT20-24h-10uM,83.83333333333333,100,100,100,100,100,3
CD34-24h-10uM,83.83333333333333,100,100,100,100,100,3
U266-6h-10uM,83.83333333333333,100,100,100,100,100,3
U266-6h-3uM,83.83333333333333,100,100,100,100,100,3
HCC515-24h-0.04uM,84,100,4,100,100,100,100
HCC515-24h-40uM,84,100,4,100,100,100,100
HCT116-6h-80uM,84,100,4,100,100,100,100
HEPG2-24h-0.04uM,84,100,4,100,100,100,100
HEPG2-24h-0.5uM,84,100,4,100,100,100,100
HEPG2-24h-1uM,84,100,4,100,100,100,100
HL60-6h-10uM,84,100,4,100,100,100,100
HS578T-24h-3.33uM,84,100,4,100,100,100,100
HT29-24h-1uM,84,100,4,100,100,100,100
HT29-24h-5.77uM,84,100,4,100,100,100,100
JHUEM2-6h-80uM,84,100,4,100,100,100,100
LNCAP-24h-10uM,84,100,4,100,100,100,100
MCF10A-24h-0.12uM,84,100,4,100,100,100,100
MDAMB231-24h-0.12uM,84,100,4,100,100,100,100
HUH7-24h-3uM,84,100,100,4,100,100,100
HME1-24h-1.11uM,84,100,100,100,4,100,100
HS578T-6h-0.5uM,84,100,100,100,4,100,100
HUVEC-24h-3.33uM,84,100,100,100,4,100,100
JHUEM2-6h-10uM,84,100,100,100,4,100,100
JURKAT-24h-0.37uM,84,100,100,100,4,100,100
MCF10A-6h-0.5uM,84,100,100,100,4,100,100
MCF10A-3h-0.04uM,84,100,100,100,100,4,100
MCF7-3h-3.33uM,84,100,100,100,100,4,100
HEPG2-24h-0.37uM,84,100,100,100,100,100,4
HEPG2-24h-20uM,84,100,100,100,100,100,4
HL60-24h-10uM,84,100,100,100,100,100,4
HL60-24h-1uM,84,100,100,100,100,100,4
HUVEC-24h-0.37uM,84,100,100,100,100,100,4
MCF7-24h-20uM,84,100,100,100,100,100,4
MCF7-24h-4.17uM,84,100,100,100,100,100,4
MCF7-6h-0.1uM,84,100,100,100,100,100,4
MCF7-6h-20uM,84,100,100,100,100,100,4
PC3-6h-20uM,84.16666666666667,5,100,100,100,100,100
U937-6h-0.5uM,84.16666666666667,5,100,100,100,100,100
U937-6h-1uM,84.16666666666667,5,100,100,100,100,100
U937-6h-3uM,84.16666666666667,5,100,100,100,100,100
MDAMB231-24h-1.11uM,84.16666666666667,100,5,100,100,100,100
MDAMB231-3h-0.04uM,84.16666666666667,100,5,100,100,100,100
NCIH508-6h-0.5uM,84.16666666666667,100,5,100,100,100,100
NOMO1-6h-80uM,84.16666666666667,100,5,100,100,100,100
OV7-6h-80uM,84.16666666666667,100,5,100,100,100,100
PL21-6h-1uM,84.16666666666667,100,5,100,100,100,100
RMUGS-6h-0.5uM,84.16666666666667,100,5,100,100,100,100
SKBR3-24h-1.11uM,84.16666666666667,100,5,100,100,100,100
SKM1-6h-100uM,84.16666666666667,100,5,100,100,100,100
SKMEL28-6h-0.1uM,84.16666666666667,100,5,100,100,100,100
SNU1040-6h-80uM,84.16666666666667,100,5,100,100,100,100
SNUC4-6h-80uM,84.16666666666667,100,5,100,100,100,100
SW948-6h-80uM,84.16666666666667,100,5,100,100,100,100
NCIH1694-6h-30uM,84.16666666666667,100,100,5,100,100,100
MDAMB231-24h-0.37uM,84.16666666666667,100,100,100,5,100,100
MDAMB231-3h-3.33uM,84.16666666666667,100,100,100,5,100,100
MDST8-6h-40uM,84.16666666666667,100,100,100,5,100,100
NCIH596-6h-70uM,84.16666666666667,100,100,100,5,100,100
OV7-6h-40uM,84.16666666666667,100,100,100,5,100,100
PC3-6h-0.1uM,84.16666666666667,100,100,100,5,100,100
RMGI-6h-30uM,84.16666666666667,100,100,100,5,100,100
SKBR3-24h-0.12uM,84.16666666666667,100,100,100,5,100,100
YAPC-24h-10.05uM,84.16666666666667,100,100,100,5,100,100
SKBR3-3h-0.04uM,84.16666666666667,100,100,100,100,5,100
SW480-6h-0.5uM,84.16666666666667,100,100,100,100,5,100
NKDBA-24h-10uM,84.16666666666667,100,100,100,100,100,5
NKDBA-24h-1uM,84.16666666666667,100,100,100,100,100,5
PC3-24h-0.3uM,84.16666666666667,100,100,100,100,100,5
PC3-24h-2.7uM,84.16666666666667,100,100,100,100,100,5
PC3-24h-5uM,84.16666666666667,100,100,100,100,100,5
PL21-6h-90uM,84.16666666666667,100,100,100,100,100,5
SKL-24h-10uM,84.16666666666667,100,100,100,100,100,5
SKLU1-6h-1uM,84.16666666666667,100,100,100,100,100,5
U266-6h-0.5uM,84.16666666666667,100,100,100,100,100,5
WSUDLCL2-6h-10uM,84.16666666666667,100,100,100,100,100,5
YAPC-24h-8.11uM,84.16666666666667,100,100,100,100,100,5
