triple,mean_rank,AI,CG,DLPFC,NAC,OFC,SUB
RKO-6h-70uM,84.16666666666667,100,100,100,5,100,100
SKLU1-6h-80uM,84.16666666666667,100,100,100,5,100,100
SKM1-6h-0.1uM,84.16666666666667,100,100,100,5,100,100
SNU1040-6h-0.1uM,84.16666666666667,100,100,100,5,100,100
SNUC4-6h-0.5uM,84.16666666666667,100,100,100,5,100,100
SNUC4-6h-80uM,84.16666666666667,100,100,100,5,100,100
SNUC5-6h-0.1uM,84.16666666666667,100,100,100,5,100,100
SNUC5-6h-40uM,84.16666666666667,100,100,100,5,100,100
SW480-6h-0.5uM,84.16666666666667,100,100,100,5,100,100
SW620-6h-90uM,84.16666666666667,100,100,100,5,100,100
SW948-6h-3uM,84.16666666666667,100,100,100,5,100,100
T3M10-6h-0.1uM,84.16666666666667,100,100,100,5,100,100
T3M10-6h-100uM,84.16666666666667,100,100,100,5,100,100
THP1-24h-0.01uM,84.16666666666667,100,100,100,5,100,100
YAPC-24h-0.03uM,84.16666666666667,100,100,100,5,100,100
YAPC-24h-0.25uM,84.16666666666667,100,100,100,5,100,100
YAPC-24h-10.07uM,84.16666666666667,100,100,100,5,100,100
YAPC-24h-1uM,84.16666666666667,100,100,100,5,100,100
MCF7-24h-11.2uM,84.16666666666667,100,100,100,100,5,100
NCIH1836-6h-40uM,84.16666666666667,100,100,100,100,5,100
NCIH2073-6h-0.1uM,84.16666666666667,100,100,100,100,5,100
NCIH596-6h-40uM,84.16666666666667,100,100,100,100,5,100
NKDBA-24h-20uM,84.16666666666667,100,100,100,100,5,100
PC3-24h-0.001uM,84.16666666666667,100,100,100,100,5,100
PC3-24h-4.17uM,84.16666666666667,100,100,100,100,5,100
PC3-6h-30uM,84.16666666666667,100,100,100,100,5,100
RMGI-6h-1uM,84.16666666666667,100,100,100,100,5,100
RMUGS-6h-80uM,84.16666666666667,100,100,100,100,5,100
SKM1-6h-30uM,84.16666666666667,100,100,100,100,5,100
WSUDLCL2-6h-1uM,84.16666666666667,100,100,100,100,5,100
YAPC-24h-1.39uM,84.16666666666667,100,100,100,100,5,100
JHUEM2-6h-0.5uM,84.16666666666667,100,100,100,100,100,5
NCIH1836-6h-0.1uM,84.16666666666667,100,100,100,100,100,5
NCIH508-6h-0.1uM,84.16666666666667,100,100,100,100,100,5
OV7-6h-5uM,84.16666666666667,100,100,100,100,100,5
PC3-24h-0.08uM,84.16666666666667,100,100,100,100,100,5
PHH-24h-20uM,84.16666666666667,100,100,100,100,100,5
PHH-6h-20uM,84.16666666666667,100,100,100,100,100,5
PL21-6h-0.1uM,84.16666666666667,100,100,100,100,100,5
PL21-6h-40uM,84.16666666666667,100,100,100,100,100,5
RKO-6h-100uM,84.16666666666667,100,100,100,100,100,5
RKO-6h-90uM,84.16666666666667,100,100,100,100,100,5
SKLU1-6h-40uM,84.16666666666667,100,100,100,100,100,5
SKMEL1-6h-5uM,84.16666666666667,100,100,100,100,100,5
SW620-6h-70uM,84.16666666666667,100,100,100,100,100,5
THP1-24h-0.5uM,84.16666666666667,100,100,100,100,100,5
VCAP-24h-80uM,84.16666666666667,100,100,100,100,100,5
VCAP-6h-70uM,84.16666666666667,100,100,100,100,100,5
WSUDLCL2-6h-70uM,84.16666666666667,100,100,100,100,100,5
